numeroParcela;valorParcela;dataVencimentoParcela;origem_arquivo
1;6780.25;2020-05-18;parcelas_8c71a928-488d-4fd2-9292-69ec3dbb8408.csv
1;30378.14;2020-11-27;parcelas_8c79eaf7-3d78-4c68-881e-d011aba5a1f8.csv
1;2863.33;2020-08-07;parcelas_8c7aff42-7ccb-47f9-bd97-2c974d26d897.csv
1;2250.64;2020-06-22;parcelas_8c7dd100-199c-4b76-aadf-d86eba06392c.csv
1;26999.92;2020-07-21;parcelas_8c925a78-54b9-49b8-9617-235086464f02.csv
1;200;2020-01-02;parcelas_8c9db86e-16a9-46b2-912d-b0febec9d451.csv
1;2203.46;2020-05-14;parcelas_8c9ebe47-dd5c-4a28-b509-2e70e7dd9d97.csv
1;4037;2020-07-13;parcelas_8cae29b3-1224-4619-ab12-9e877c9e769f.csv
1;123315.67;2020-12-21;parcelas_8cb0065c-5f89-43d8-934a-c076e803bde1.csv
1;58.7;2020-02-21;parcelas_8cb8c23a-aa19-43d6-bc93-526064c8db60.csv
1;766.42;2020-11-03;parcelas_8cc05219-af4f-486f-8f16-b12196c5a24c.csv
1;29.49;2020-11-20;parcelas_8cc1c64d-65b0-4648-914e-36581fb4993d.csv
1;73026.1;2020-08-07;parcelas_8cc2f527-91cf-4e24-a3bc-d96325d759a9.csv
1;243.07;2020-10-26;parcelas_8cc550ed-e1dc-42dc-bf6a-fea2ef3a6d42.csv
1;23.59;2020-11-23;parcelas_8cc97ef0-90a4-483c-8595-4a44e21ecde4.csv
1;11021.63;2020-10-27;parcelas_8cd72f79-e753-4e25-b3cb-744fa32b661f.csv
1;58860;2020-11-16;parcelas_8cd9103c-0e03-487f-bf7c-55ea048a7254.csv
1;142091.03;2020-07-30;parcelas_8ce0a552-34b8-41e4-823a-e3ab63109246.csv
1;900;2020-08-27;parcelas_8ce33271-7d1c-4aed-81a7-baccd72596f6.csv
1;45580;2020-07-30;parcelas_8ce8be9a-8e56-4479-8efb-a61eade1c64b.csv
1;750000;2020-03-27;parcelas_8ce932b4-7fd7-43d0-96ba-b6a632e14794.csv
1;1206.19;2020-07-31;parcelas_8cee4f69-4dd0-47c9-9b32-b2ad19d4769d.csv
1;148.5;2020-11-04;parcelas_8cef1b4f-b138-4d73-b73a-c17e1a22bc7c.csv
1;8953.5;2020-02-05;parcelas_8cf102d9-83f4-4fc6-9af0-fb6d667c02c9.csv
1;36935.05;2020-08-27;parcelas_8cf7ae40-91da-4889-bdb2-ce7565578d57.csv
1;1947.5;2020-03-18;parcelas_8cf81d25-9b7e-4cbb-af5e-90b3d687151a.csv
1;3870.13;2020-10-28;parcelas_8d034a1b-43af-4e97-8b1b-9183bd97cd87.csv
1;118000;2020-10-30;parcelas_8d0daaf9-ebf3-4e9f-9727-0465568d423d.csv
1;5841.6;2019-12-31;parcelas_8d13bddd-b9fd-444c-a835-254eb0c24d9d.csv
1;1045;2020-11-27;parcelas_8d1799e9-f76b-4644-b36e-0d11c38a65c5.csv
1;29432;2020-02-10;parcelas_8d233e73-b3df-4bda-9c35-97da414a68f5.csv
1;1712;2020-02-10;parcelas_8d2631d5-1043-4f27-ab9f-1695e842b099.csv
1;192621.36;2020-02-26;parcelas_8d2c8dcf-0472-4050-a13d-09ad87eeb31b.csv
1;32804.9;2020-07-30;parcelas_8d2d7bba-ac4a-41d0-b2e1-89bc925a660b.csv
1;21868.97;2020-09-30;parcelas_8d320b6a-2cd3-422a-a7ec-52c1962b7d92.csv
1;1101737.66;2020-01-02;parcelas_8d39aa25-e1ad-4dce-a2a1-5169b34b6dc0.csv
1;3595.05;2020-08-28;parcelas_8d45758a-fa70-47f4-876f-776c4676bcfd.csv
1;94703.87;2020-09-28;parcelas_8d4a4bfc-79ed-41ba-aa83-9ce4a55fa48f.csv
1;28573.17;2020-04-30;parcelas_8d4ab268-0bf1-4ceb-a2a9-d34f76049b14.csv
1;19500;2020-09-09;parcelas_8d50066f-95bc-4913-917a-7f46bc869855.csv
1;63993.65;2020-03-05;parcelas_8d524da3-2da8-4c66-bd32-bc45b991292b.csv
1;29.25;2020-06-26;parcelas_8d5481f5-9bab-4268-957a-e764ce38c08f.csv
1;554.26;2020-09-15;parcelas_8d630a57-2d1d-4ce5-bd3e-a14daabe216a.csv
1;2012.91;2020-04-30;parcelas_8d749244-cd60-49e6-a96e-eeed76d8db40.csv
1;249.11;2020-08-17;parcelas_8d76f294-ce3f-42bb-8e77-7f284c410fd5.csv
1;920;2020-07-14;parcelas_8d800179-610c-4571-80af-639106e92df5.csv
1;350000;2020-12-30;parcelas_8d827f7c-7415-4c46-b24d-0cc494ff0c19.csv
1;7139.99;2020-09-28;parcelas_8d858e8d-9415-4aec-9b1f-511d0cd54416.csv
1;44374.36;2020-11-27;parcelas_8d97d3ac-5f38-41dd-94ac-ba4a7e0ca341.csv
1;314414.7;2020-01-02;parcelas_8d9a10c1-49d5-4c28-9689-2a5194fed026.csv
1;801;2020-03-27;parcelas_8db24102-6a96-4914-aa46-539048a9196f.csv
1;1400;2020-07-08;parcelas_8db774e3-2e0a-4a9e-acb8-cd3fc2ae209d.csv
1;11729.5;2020-05-14;parcelas_8dc09d9c-8282-424d-b9ff-9e94c6b78497.csv
1;1436.7;2020-06-10;parcelas_8dc857cd-9cb8-4ad8-a710-26842650be4c.csv
1;44080;2020-07-30;parcelas_8dca2d91-059e-43b5-86c4-1e789a93171f.csv
1;196;2020-08-28;parcelas_8dd12e4d-f906-4397-853c-1806542726c4.csv
1;6210;2020-03-06;parcelas_8ddf427b-1ade-41c0-9f3b-0df1020094ca.csv
1;817241.74;2020-01-31;parcelas_8de9e45e-987a-485b-925a-f7ce1f5da6d6.csv
1;4246.9;2020-09-28;parcelas_8dee200d-2412-4754-bdfd-119161363ada.csv
1;65446.58;2020-03-26;parcelas_8df11824-132b-4837-a853-5181ea58a6bb.csv
1;1955.91;2020-11-24;parcelas_8df2c56e-52ec-4094-8180-6497d16b6312.csv
1;45645.83;2020-05-27;parcelas_8df706d8-50cb-4c2b-9130-76b365ab8141.csv
1;2046;2020-01-08;parcelas_8df817df-3cc0-4763-87ba-c13701219992.csv
1;780;2020-04-06;parcelas_8e0078cc-ab09-4ee1-8857-a759dc2f6300.csv
1;2946.09;2020-10-28;parcelas_8e141f42-3a72-4355-b506-c6e6451901f8.csv
1;4430;2020-11-09;parcelas_8e151b54-0ae9-45e6-a61a-6958ee51d233.csv
1;53718.62;2020-11-27;parcelas_8e17386c-dcba-4964-b39c-9dd8a39a240d.csv
1;7301.97;2020-04-29;parcelas_8e18fde4-914e-4ab5-a1fd-fb402b2518b8.csv
1;26293.72;2020-12-30;parcelas_8e1bc64c-f907-446e-8f35-be5d6a7e1747.csv
1;79.79;2020-02-12;parcelas_8e1ffc3a-0fd9-4b13-8970-3eeea779030b.csv
1;4690.49;2019-12-30;parcelas_8e280cb2-73f9-4b85-9fe6-874b362889fa.csv
1;10000;2020-04-15;parcelas_8e2863f7-44bd-49ce-a6c1-1ea46cd746c4.csv
1;81303.72;2020-01-30;parcelas_8e29d6de-947c-4f2a-871e-df128b0b6f53.csv
1;4520;2020-10-28;parcelas_8e29de4a-85af-435f-8e82-ac75e3e43355.csv
1;112.55;2020-10-05;parcelas_8e300993-88ef-4b78-8a82-83a5dff385f0.csv
1;70;2020-11-11;parcelas_8e34e8b3-ca3b-4d22-9ed4-bcdcfccfa283.csv
1;11092.5;2020-10-30;parcelas_8e35d8b5-6f9f-497a-98a7-87a0de546568.csv
1;1600;2020-09-17;parcelas_8e3e12c2-6eeb-461c-866a-15914079bbce.csv
1;26676;2020-06-17;parcelas_8e3e8cd0-6ac0-4d05-8365-8060855937b6.csv
1;525;2020-03-26;parcelas_8e42e06f-8f28-41d0-a380-ff940f48b6ca.csv
1;16672.78;2020-06-03;parcelas_8e5dbbfb-9692-4033-8468-debb582c9903.csv
1;5080.04;2020-05-13;parcelas_8e5e5d8c-83dc-4cc7-9415-5a769266c47d.csv
1;38400;2020-10-07;parcelas_8e681ea6-7772-4266-b9ed-503362a56cb6.csv
1;24211.8;2020-08-27;parcelas_8e6bd48b-0682-4e76-af12-f24eb35990d1.csv
1;519.97;2020-02-07;parcelas_8e774082-8752-4ecf-bfd2-f6d93bd0b3a0.csv
1;7770;2020-11-25;parcelas_8e86d4b6-5a71-4d05-a4b6-42ed6f02ba3c.csv
1;1067.25;2020-02-28;parcelas_8e9390a2-92dc-4b06-926d-7862fdc20f10.csv
1;59106.15;2020-02-05;parcelas_8e94fe15-1679-4efa-b272-367d53d15709.csv
1;133.71;2020-10-28;parcelas_8e95d2f1-02e3-40cf-be32-795cc9e8a98a.csv
1;22221.48;2020-05-20;parcelas_8e994ec9-3378-4838-a9d0-3067e73276b4.csv
1;408.48;2020-06-18;parcelas_8e9b19d9-6ae0-4176-926b-64a627a3e5dd.csv
1;85467.98;2020-12-30;parcelas_8e9b558d-7ec6-40f4-8bac-e5b88a598075.csv
1;173201.35;2020-03-26;parcelas_8e9df429-4a50-4edc-b08a-c3a07afd05ea.csv
1;170656.8;2019-12-30;parcelas_8eab6181-a589-4207-aa8c-1e15feefda88.csv
1;10487.29;2019-12-30;parcelas_8eab6181-a589-4207-aa8c-1e15feefda88.csv
1;1252;2020-07-01;parcelas_8eb17fab-bc59-45f4-ae7a-9a82608e9c41.csv
1;1414;2020-04-17;parcelas_8eb73941-ff03-4a1d-9adc-fd3915850267.csv
1;1020;2020-07-13;parcelas_8ebbd46f-7c2d-4ebf-bbb9-d77b5298dbc7.csv
1;8949.48;2020-10-15;parcelas_8ec1f9fe-f347-4389-9a93-501ee936a9ec.csv
1;1793.97;2020-11-05;parcelas_8ec6a803-bcaa-4c4b-be30-8137dd781ef5.csv
1;48000;2020-07-10;parcelas_8ecac974-fb37-4a4c-82fd-2c6c0e5dce95.csv
1;2065;2020-07-13;parcelas_8ed0f150-dc5f-4ec3-9ba9-0dd69f4f9359.csv
1;2632.66;2020-10-06;parcelas_8ed16082-d94d-4854-b6bc-be765d1cfa93.csv
1;8935;2020-10-26;parcelas_8ed3e63a-2993-4104-80a0-ac2074c387e9.csv
1;13860;2020-08-07;parcelas_8ed8aea0-8ed9-43e4-acfa-84238c1f3a3e.csv
1;170.97;2020-10-05;parcelas_8ee2c96f-eb8a-456d-93d1-a87cf9ef859b.csv
1;989.32;2020-09-28;parcelas_8ef26700-f296-4584-bb71-edbeb133e506.csv
1;4576.65;2020-02-26;parcelas_8ef7d06c-5f9b-4251-9e4a-2a22ae8b332c.csv
1;4173.06;2020-10-07;parcelas_8f05cd9e-1060-4a4a-932b-797df95c5f14.csv
1;11347.28;2020-05-27;parcelas_8f0fdcc5-4708-4534-abe3-b257bbd213fd.csv
1;27508;2020-07-13;parcelas_8f11dc17-f03f-4d0d-8e24-c2e1c0f4e3ce.csv
1;1925;2020-05-27;parcelas_8f17ddf0-22c0-425c-8dc0-b9e6867d7e62.csv
1;83100.97;2020-10-30;parcelas_8f1b9d74-b924-472f-9f3c-3bb681b4e73e.csv
1;25340.12;2020-02-10;parcelas_8f1f760b-a5a5-41c3-8b19-740a934d8308.csv
1;530.36;2020-05-29;parcelas_8f2199b9-3487-4d68-a6ad-19b672d8e49e.csv
1;15525;2020-05-12;parcelas_8f240e82-61c3-442c-a974-ea8b87961d2f.csv
1;139966.2;2020-09-28;parcelas_8f2545de-b0ce-410d-9292-ed67bb50bc79.csv
1;125370.79;2020-02-26;parcelas_8f282be0-9fca-4e7a-80fd-91a7e3cca024.csv
1;925.9;2020-07-22;parcelas_8f28fb65-742f-4d89-85f8-689316332cf0.csv
1;181600;2020-06-05;parcelas_8f2f18e0-561e-42ce-98cd-b13128a0875c.csv
1;200;2020-07-30;parcelas_8f31da86-ab53-48f7-aa95-d997cf0ab3e4.csv
1;102.38;2020-11-27;parcelas_8f3e0f91-237e-4782-9c5d-583da9d4652c.csv
1;316.54;2020-12-30;parcelas_8f41a6fe-d7b6-4386-99a2-5658f05c9349.csv
1;2398.11;2020-12-30;parcelas_8f4a67fc-914c-4900-9769-5813bb84a255.csv
1;32804.9;2020-04-30;parcelas_8f50c5e6-1a7b-4b2f-8006-a588debc2d40.csv
1;71759.57;2020-06-26;parcelas_8f529b25-e866-45de-bcdf-f306d4d54ea8.csv
1;1389.29;2020-08-19;parcelas_8f556f7d-2779-4b3e-a0bd-b2e919b4e82b.csv
1;4257.19;2020-05-14;parcelas_8f63fca6-df33-400a-86b9-95323e6baa41.csv
1;14975.65;2018-12-20;parcelas_8f656505-b89f-49d2-ae21-a9e31d55d3a4.csv
1;2011.17;2020-11-03;parcelas_8f74049f-e928-42b1-8863-90bc54c8f4ec.csv
1;566684.65;2020-05-27;parcelas_8f76c0ba-7fbc-42ad-8ba7-c32958af7eaa.csv
1;1044;2020-10-05;parcelas_8f861f28-a434-4bf3-bd90-d622ef89b689.csv
1;70;2020-10-01;parcelas_8f8b1669-7b5d-4eeb-bf08-d63e255b2dc1.csv
1;2100;2020-07-01;parcelas_8f9bd102-21ec-4c90-a5e1-26e28461b1ed.csv
1;39.89;2020-10-20;parcelas_8fb436af-b811-405c-8750-3e6520eb3204.csv
1;692.87;2020-10-30;parcelas_8fb86d8b-edca-42d0-b1ec-6d25edfd6373.csv
1;24.63;2020-03-31;parcelas_8fd11f16-981f-4608-a3ac-ee65322e96ff.csv
1;1945.02;2020-02-28;parcelas_8fd854da-9401-4530-b0eb-84c2f9d4b847.csv
1;3943.33;2020-07-30;parcelas_8fdd8191-bb93-4f44-9fcd-b5ea2ba39cea.csv
1;80000;2020-01-14;parcelas_8fdf304c-cd65-4d02-9478-017bbaeb9723.csv
1;3167.51;2020-12-03;parcelas_8fed0dfd-1c35-4ae8-9e7c-537014478dbe.csv
1;40000;2020-10-02;parcelas_8feea6ae-120a-49ad-a5ec-f0fd551336c6.csv
1;20000;2020-01-09;parcelas_8ffa46cd-dda7-441d-99ca-a3d6c923c940.csv
1;66.7;2020-03-05;parcelas_90032d18-0c05-4cb3-a65a-d769b8fd3167.csv
1;396;2020-05-14;parcelas_9014d1cd-5f6e-427f-b146-94fa66e8bf69.csv
1;3935.63;2020-11-09;parcelas_901cd4d3-dcac-40dc-8c5c-ee7d6ebca1fb.csv
1;88.78;2020-03-02;parcelas_9020eb53-5243-4206-b3b1-c4a262b7c11f.csv
1;45405;2020-01-02;parcelas_90291a90-d975-4271-8cf0-89b3f2732742.csv
1;1593.9;2020-05-29;parcelas_90323a22-4f2a-4eff-82a4-bfb52b5918d8.csv
1;763568.38;2020-08-03;parcelas_903e1a7e-da27-450c-96b7-92f91ab11ef7.csv
1;6842.49;2020-06-26;parcelas_90404d6b-e821-490b-9554-2315b8b404b9.csv
1;2518.27;2020-11-05;parcelas_90419a5b-d626-4502-a760-f7fd2a8bb38c.csv
1;13343.63;2020-09-11;parcelas_904849d2-cc22-4600-b92e-eeb48417a746.csv
1;54075;2020-04-06;parcelas_90569faa-d20a-48ab-a724-3160b942a6f7.csv
1;1065;2020-01-08;parcelas_905b2c59-8427-451e-8016-7480a8a727dd.csv
1;3160.06;2020-10-07;parcelas_9063f694-52fd-4642-8810-b3331c7583a2.csv
1;703;2020-11-03;parcelas_9067e316-99c1-47ad-874f-730159eb8295.csv
1;357181.81;2020-07-08;parcelas_906b63f7-4012-4d13-a5f9-a1298e79d16b.csv
1;61470;2020-02-14;parcelas_906eb3fb-1d85-4e55-aa84-083c8a33e307.csv
1;68153.5;2020-06-02;parcelas_9089d2e1-762e-4536-b02f-91014809439b.csv
1;11768.27;2020-01-22;parcelas_9098b6da-2284-4b32-850a-cf4f31a7dc89.csv
1;4253.33;2020-08-24;parcelas_90a37b55-12f9-4ce4-9ceb-96dfba90b053.csv
1;14440.17;2020-08-11;parcelas_90b893a6-785e-4440-a2a8-d504136a3140.csv
1;126658.7;2020-06-26;parcelas_90bac2cb-2648-45f4-a911-8e3ae8d8fb95.csv
1;2940.16;2020-11-24;parcelas_90bccfae-323f-40db-a474-60f4c45e822b.csv
1;2998;2020-03-27;parcelas_90c10238-b415-4349-8d14-b05da4663f61.csv
1;3910.68;2020-05-29;parcelas_90c14be3-89dd-4fc0-b0f1-33a4a641fbab.csv
1;1126.24;2020-10-30;parcelas_90d34665-c8b5-4f73-bfd2-183c774882d5.csv
1;875;2020-01-28;parcelas_90ded865-db6c-4ebf-a21a-2f77013e197b.csv
1;741.69;2020-11-30;parcelas_90e47ed8-d2d2-4e6f-8a00-0429c0ed4b2e.csv
1;5225;2020-09-30;parcelas_90e8a71f-fcfd-4944-a5b7-3e3c89e5662f.csv
1;2000;2020-06-26;parcelas_90e9aadf-80d8-47ab-9bfb-458f7d4b6e8f.csv
1;749.5;2020-06-16;parcelas_90ead614-62a3-4d09-b342-9e92bb7d8c27.csv
1;2089.56;2020-04-27;parcelas_90efb5ab-9a2e-4e0a-be79-d031a61a4ec1.csv
1;139200;2020-04-20;parcelas_90f8d63f-7ed1-489f-95db-53671984ce71.csv
1;84498.77;2020-11-27;parcelas_90fef18c-53cd-4029-9ef4-f74b0034e6cc.csv
1;131.07;2020-02-26;parcelas_910597af-30fa-49f1-8932-95472b243f8c.csv
1;1004;2020-01-15;parcelas_9109fcf3-058c-427f-a6d0-4d76cf37f0a9.csv
1;243.5;2020-07-13;parcelas_910c58f9-d102-4a60-9031-63c1eae6b25e.csv
1;1969.9;2020-09-29;parcelas_91156b0e-aec0-4b68-b450-a8c65c6d6b74.csv
1;7970.57;2020-04-17;parcelas_9115f06c-56fc-4c8b-bb6e-9c35d0f88208.csv
1;9557.82;2020-07-13;parcelas_91233e69-3a52-4582-89a3-2db1886797ec.csv
1;4930;2020-01-02;parcelas_912759d1-78d9-42a3-950a-9121cce0afcb.csv
1;408;2020-09-29;parcelas_912c90ac-7da2-4125-a3df-7e002cf22798.csv
1;7611.11;2019-12-30;parcelas_912eb499-ebdf-4170-8ca5-23e89a0d7fcc.csv
1;2302.11;2019-12-30;parcelas_9134340b-c8bc-43ed-a65d-4792097a357f.csv
1;10000;2020-08-12;parcelas_913a5c98-306e-4c49-8ea8-2a970a122778.csv
1;3108.51;2020-08-19;parcelas_913aa2bd-e52c-46e7-93da-73f195241361.csv
1;29887.7;2020-01-07;parcelas_913ccd6c-ec2d-4102-8ac9-e6ae988645c4.csv
1;19874.72;2020-04-29;parcelas_9142aa22-01a0-49f1-b086-b835e43d7a0e.csv
1;1351.12;2020-11-05;parcelas_9145ce2b-5ccb-418f-b760-6de42626b47f.csv
1;213955.22;2020-07-30;parcelas_91491707-5706-464a-a954-11f874b7a123.csv
1;20378.67;2020-12-08;parcelas_914f61f2-3623-470a-bec5-c5574da4d384.csv
1;289905.73;2020-10-28;parcelas_915107e2-8421-4687-a053-991501d95a9c.csv
1;3420;2020-08-03;parcelas_915c361b-0a0c-4369-a00c-b96720578f5d.csv
1;7475.4;2020-06-26;parcelas_91630755-d160-4ac6-852a-61a921cb31cf.csv
1;66.7;2020-02-13;parcelas_916f5030-8746-4de3-81c1-621aae6327a3.csv
1;556.52;2020-11-25;parcelas_9171db30-2df5-42b0-b5bc-2f262dbb9316.csv
1;15660.9;2020-12-30;parcelas_91799558-e9ed-4d7e-ab5a-ca6fa068d486.csv
1;69221.62;2020-07-30;parcelas_917f3af3-8b66-491d-b803-74b07f3a24e2.csv
1;2.0E7;2020-01-02;parcelas_91812012-2cc2-41cd-ab1e-616af48c9597.csv
1;14945.02;2018-11-20;parcelas_9181b433-77e7-4be6-ba5e-264cbf3de46e.csv
1;586.77;2020-09-08;parcelas_918a28e5-b256-4671-9d9c-51e149a04662.csv
1;2324.58;2020-11-27;parcelas_919c8326-f177-4d0f-ad95-d2d3c750ec5f.csv
1;2084.69;2020-03-17;parcelas_919e352e-317a-45fe-9713-bd7f7d443149.csv
1;578.15;2020-01-13;parcelas_919f98be-5a2c-491c-b80e-3b2fc8bfd7b5.csv
1;63000;2020-01-02;parcelas_91a513d8-696c-4d7b-b8bd-44fdb1e9fef5.csv
1;3742.33;2020-03-18;parcelas_91aeed98-947a-4778-a2c5-29c1e3b5444e.csv
1;177.98;2020-10-21;parcelas_91afbd41-288b-411a-b9a8-9eff895ecc25.csv
1;66.7;2020-05-26;parcelas_91b029df-6859-43c0-ab3a-373849597822.csv
1;8299.37;2020-10-28;parcelas_91b063be-742e-4e22-8584-9a0a61e8c16f.csv
1;1221.26;2020-09-08;parcelas_91b2f091-d8b0-4148-91d2-9a7f017bcfe1.csv
1;6125;2020-12-21;parcelas_91b48a4e-33d1-4456-a5b8-9de9a60eef44.csv
1;15000;2020-11-05;parcelas_91bbe99e-112c-46cd-b0a5-36f2b245baaa.csv
1;59276.15;2020-12-21;parcelas_91c11a8c-9008-4b77-968f-941c7a901951.csv
1;58665;2020-03-11;parcelas_91c8fe34-e2dc-417c-92ab-c1cdbf3d6935.csv
1;1800;2020-06-08;parcelas_91cb17f0-e318-4d22-80e0-ed436788a040.csv
1;1456;2020-02-07;parcelas_91cbf289-04cc-4a5d-9dca-8260c9d66fef.csv
1;706668.2;2020-09-16;parcelas_91cd8bb9-9518-404f-a773-a57d754ded6b.csv
1;166829.97;2020-08-10;parcelas_91d34b63-246e-4508-8084-6d4e077b8aed.csv
1;3674.42;2020-09-30;parcelas_91d5bc2d-45ac-4052-8c43-b664d7116527.csv
1;503.33;2020-10-28;parcelas_91e45d8d-1e9c-482b-ac02-c441b2cac027.csv
1;313.69;2020-10-21;parcelas_91e80231-50ad-4095-a5f9-4b193d5f0868.csv
1;10725.12;2020-09-14;parcelas_91e8d382-558e-48a2-ac28-ab7be50f8fa8.csv
1;1643.9;2020-11-24;parcelas_91f07ee5-9f26-4f8e-856c-90df3c58c0a3.csv
1;18353.51;2020-09-09;parcelas_91f2135d-711a-456f-a3e1-089bb0617301.csv
1;240.51;2020-09-28;parcelas_91fbfcc8-60f1-41a3-a598-a454f6698518.csv
1;2055;2020-12-08;parcelas_920a0e8d-95ad-4305-96b5-2c1bca294051.csv
1;883.42;2020-09-29;parcelas_920a6eba-b224-49a6-8970-bf30d64562e4.csv
1;799;2020-08-27;parcelas_920c8e26-f2e3-475b-8608-2db37d1edf61.csv
1;176731.2;2020-01-02;parcelas_92101277-2025-4407-ab03-8fa66d77732b.csv
1;170.97;2020-01-28;parcelas_92156289-2ab3-4ebc-b98e-a51aacfa9023.csv
1;5518.33;2020-04-29;parcelas_922218f6-7a5d-44a8-9813-f19aafcbf976.csv
1;7778.6;2020-08-26;parcelas_92242019-d0ee-44e2-94a6-fb1976857e8f.csv
1;3587.5;2020-05-27;parcelas_92251814-9eb4-4220-a9fb-f42573e1a9e2.csv
1;13600.88;2020-06-16;parcelas_922b31e2-f0cc-49a0-b7c5-cc97b3afa055.csv
1;3634.56;2020-03-11;parcelas_923124e1-74a8-4b8c-bc6b-a921e88f59a8.csv
1;7300;2020-01-15;parcelas_92343c4e-9587-4801-bf94-807d1e2bd068.csv
1;11855.64;2020-11-17;parcelas_9243ee3d-9d02-4219-9e28-8e383b214311.csv
1;5438;2020-03-02;parcelas_9244e422-7ec5-4a35-844d-a8fe0ec965c7.csv
1;2709.65;2020-09-08;parcelas_924d2c4b-6ea3-42e6-b2e7-b88ba809810a.csv
1;73898;2020-05-06;parcelas_924e13a9-f60c-49d4-bf1d-7975699e7a6a.csv
1;5882;2020-02-05;parcelas_924ec9fd-6680-4ed3-9a9b-93c8a0632e53.csv
1;49000;2020-02-18;parcelas_924f13dc-f9be-4891-af4c-7513bc49cede.csv
1;10195.53;2020-05-27;parcelas_92547736-46e6-4b29-ad24-8789e1e4dea8.csv
1;79.79;2020-07-14;parcelas_9260d654-e69d-41fc-86ae-35dcff883392.csv
1;46000;2020-08-05;parcelas_92612cde-9512-4035-9e24-fe478a28a421.csv
1;53540.48;2020-12-14;parcelas_92685de8-5e8d-48eb-88df-63965c59bfbb.csv
1;29700;2020-09-15;parcelas_9270bc08-c51c-4568-9bbe-6a1becee3b3b.csv
1;4742.39;2020-09-11;parcelas_9278336c-2420-40b0-8d00-401e84b37b8a.csv
1;1120000;2020-08-17;parcelas_927ceb60-699e-4646-8849-ec934bbd8f10.csv
1;801129.34;2020-05-27;parcelas_92856459-39a1-42e8-8eef-c87f25c1d353.csv
1;550.62;2020-09-15;parcelas_92876a45-93aa-4fc9-b2e0-8163e6b8b97d.csv
1;13182.75;2020-07-28;parcelas_928c1eaa-42ae-4b34-94a7-da3bb17bdf3e.csv
1;6022.33;2020-11-24;parcelas_928c620f-6f46-462b-bc0a-fd3d737fc745.csv
1;500000;2020-06-09;parcelas_9296cdba-427c-41de-9c36-c0d0229152bd.csv
1;14210.42;2020-10-16;parcelas_92972fd2-6448-45fd-b728-2cfe987b8e0e.csv
1;348.82;2020-02-05;parcelas_9297ea7a-666f-43e5-8bd3-7dc75e583975.csv
1;10649.16;2020-12-21;parcelas_92990636-c3da-477d-b1fe-a4d417468828.csv
1;3239.8;2020-09-25;parcelas_929cd8f8-3fc6-437d-b6a9-1c68a668c25e.csv
1;554.2;2020-08-17;parcelas_929ec6a5-6b7d-4e79-adf0-5e98346765c5.csv
1;80124.52;2020-10-28;parcelas_92a64e2a-b8de-4c34-86c2-4d26f40afd55.csv
1;521.64;2020-01-31;parcelas_92b8d260-2cad-4ed0-8600-ed80086bbbe4.csv
1;30000;2020-05-27;parcelas_92bb7bad-4f98-45ba-817f-78c02e3c793c.csv
1;159375;2020-05-19;parcelas_92c09715-31a2-4a9c-ba78-d7de8a10d97d.csv
1;1225;2020-01-29;parcelas_92c7c933-090c-4160-9890-0a086a9fa535.csv
1;95601.48;2019-12-30;parcelas_92c98261-19cb-40b2-91ac-bba64c1f31c7.csv
1;189957.99;2020-05-27;parcelas_92ce2bfa-d8b9-4d04-9b2f-9ca32aa9e682.csv
1;70;2020-11-27;parcelas_92d246d1-7d09-4680-bd0d-6df93e6650aa.csv
1;630353.1;2020-01-30;parcelas_92d8528b-59b2-4a5f-9cb4-5287b9402b35.csv
1;1299.94;2020-09-21;parcelas_92da24f2-a474-4f82-9181-45ecc6ee1dd9.csv
1;551.23;2020-11-25;parcelas_92de26bd-1fc9-4e65-b0f9-f4fa288840a5.csv
1;32200;2020-10-05;parcelas_92eaa6d8-7396-4bef-8fcf-1084eb19e53d.csv
1;1046.76;2020-02-05;parcelas_92eafc9a-3495-4125-a71e-4d82ce0b89c9.csv
1;97.15;2020-07-21;parcelas_92eb37ee-e32e-48c1-8e71-8fe57089de98.csv
1;162.44;2020-06-29;parcelas_92edbd6b-3e6f-4100-93a9-e368c9e63b46.csv
1;47.14;2020-11-03;parcelas_92efbebe-6fb9-492c-93ea-8d1b19b525cb.csv
1;54.6;2020-02-05;parcelas_930f1419-a881-49c2-a047-8128920e47ea.csv
1;163872.03;2020-03-26;parcelas_931254d2-df5e-4d59-a680-c1a5c8b143fc.csv
1;572.71;2020-10-07;parcelas_9316cf9c-816a-49aa-973e-88df3da735b0.csv
1;2088.33;2020-11-27;parcelas_9318e26a-22a1-4887-aabb-d24c3d3baffb.csv
1;2358.93;2020-08-19;parcelas_931914fa-da30-4e59-8442-0844d763c74a.csv
1;45175.32;2020-10-28;parcelas_931a5858-3efa-48b4-be15-2e06e2af4fb1.csv
1;25546.52;2020-01-31;parcelas_931ecb60-0b66-41f6-83dc-a538b5d36253.csv
1;1188;2020-08-17;parcelas_932377a3-4f6b-4d8f-9cc3-6c2029212c9f.csv
1;2655;2020-08-10;parcelas_93320e67-fdca-416d-b9ef-15bec0e2730f.csv
1;76;2020-09-02;parcelas_933567d0-527e-485c-b9d4-fc478a1504a3.csv
1;30084;2020-09-10;parcelas_933611eb-602e-41d5-9fa3-9df4612ea7f0.csv
1;10543.64;2020-10-20;parcelas_933b1282-a9a7-4a0d-bcdc-575b615eb888.csv
