idLiquidacao;parcelaEmpenho;dataPagamento;tipoPagamento;banco;agenciaBancaria;contaCorrente;historico;valorPagamento;anulacoesPagamento;retencoesPagamento;origem_arquivo
1545;1;2020-05-06;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;58970.55; ; ;pagamentos_0f3010e1-d6c8-4fb9-9057-acb73ee7d81f.csv
8306;1;2020-11-24;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;20.07; ; ;pagamentos_0f32c714-bc2c-4bd8-9c9e-3570e8723e02.csv
8296;1;2020-11-19;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;27300; ; ;pagamentos_0f35db2b-5894-4254-8b41-260de9fed270.csv
9073;1;2020-11-06; ; ; ; ; ;42.45; ;retencoesPagamento_152accca-0a6b-4e24-9c2e-22ee127f90f5.csv;pagamentos_0f39b58a-47cb-4f1f-a11a-b470fa8ed9ff.csv
9073;1;2020-12-03;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;806.47; ; ;pagamentos_0f39b58a-47cb-4f1f-a11a-b470fa8ed9ff.csv
4085;1;2020-07-02;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.266-5; ;234.78; ; ;pagamentos_0f3e85c4-af84-41a1-9837-0ccddd91d2b7.csv
6334;1;2020-12-21;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;79.79; ; ;pagamentos_0f3e9509-d3f8-40f3-9c70-23a38a42b9a4.csv
7400;1;2020-10-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;2532.18; ; ;pagamentos_0f43ec63-d03d-44f6-a1cd-d524743dc607.csv
2130;1;2020-04-23;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1897.7; ; ;pagamentos_0f57df66-b053-4bb5-9dc1-934f15e5b3b0.csv
5365;1;2020-08-10; ; ; ; ; ;2726; ;retencoesPagamento_597033c5-144a-47ed-aa7a-2157465da5aa.csv;pagamentos_0f59f6cb-1c23-4fc9-bde5-24c86e0b01f9.csv
5365;1;2020-08-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;48544.58; ; ;pagamentos_0f59f6cb-1c23-4fc9-bde5-24c86e0b01f9.csv
1189;1;2020-04-14;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;12037.83; ; ;pagamentos_0f5a3e73-ae69-46ff-81ea-08772b6df08c.csv
8421;1;2020-10-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;615.620-7; ;62246.06; ; ;pagamentos_0f606537-d242-45d8-a57c-f1df5caee210.csv
5126;1;2020-08-19;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;8400; ; ;pagamentos_0f610850-f3d0-4ce4-9af7-69c6c05fa015.csv
5371;1;2020-08-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1574.12; ; ;pagamentos_0f6d7b50-75ba-4f79-a489-7a0ea944da80.csv
7143;1;2020-10-21;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;8808.88; ; ;pagamentos_0f70edf3-2bab-441f-97ea-c76809a285d4.csv
2554;1;2020-06-26;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;776693.78; ; ;pagamentos_0f732b26-b856-4f01-a098-4aa90b10d5cf.csv
9066;1;2020-11-26; ; ; ; ; ;134.44; ;retencoesPagamento_604ae157-ffe3-49f7-add3-8fe3e95a44a0.csv;pagamentos_0f841366-2251-439d-a0fa-a82501397738.csv
9066;1;2020-12-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.175-2; ;3450.56; ; ;pagamentos_0f841366-2251-439d-a0fa-a82501397738.csv
9067;1;2020-11-26; ; ; ; ; ;129.21; ;retencoesPagamento_25d164ad-537b-4116-9129-46938708691e.csv;pagamentos_0f841366-2251-439d-a0fa-a82501397738.csv
9067;1;2020-12-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.175-2; ;3315.79; ; ;pagamentos_0f841366-2251-439d-a0fa-a82501397738.csv
615;1;2020-06-29; ; ; ; ; ;10623.34; ;retencoesPagamento_ba03f536-5698-4a13-9052-b7d46e6f1055.csv;pagamentos_0f855802-8dfa-43a9-80ae-0ca623520b47.csv
615;1;2020-06-29;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;34610.69; ; ;pagamentos_0f855802-8dfa-43a9-80ae-0ca623520b47.csv
1383;1;2020-05-19;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1223.6; ; ;pagamentos_0f8ac347-7865-438e-bd1a-911d975c530f.csv
2202;1;2020-04-17; ; ; ; ; ;92.48; ;retencoesPagamento_99f2f845-731e-4138-80e8-34a0fb658df6.csv;pagamentos_0f93301d-4855-4df0-bb19-d08b5a9b8f23.csv
2202;1;2020-05-13;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.175-2; ;1962.54; ; ;pagamentos_0f93301d-4855-4df0-bb19-d08b5a9b8f23.csv
9579;1;2020-11-30; ; ; ; ; ;14918.5; ;retencoesPagamento_83b755e0-7d2a-4319-8c1c-74159f03993f.csv;pagamentos_0fa6f74f-3831-498b-b1b5-09b337283918.csv
9579;1;2020-11-30;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;47936.8; ; ;pagamentos_0fa6f74f-3831-498b-b1b5-09b337283918.csv
6343;1;2020-12-21;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;70; ; ;pagamentos_0fc6b6d4-92a8-4e3c-a1be-9f67f9748e53.csv
1026;1;2020-02-27;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;2800; ; ;pagamentos_0fc7ea02-0991-4332-aa13-599ff20fba91.csv
360;1;2020-04-30;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;2100; ; ;pagamentos_0fd97968-0677-4de2-91c2-9d1c9bde92d5.csv
7694;1;2020-11-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;5457.64; ; ;pagamentos_0fdb64c9-d2cb-4422-90ee-6ab4af9bec1f.csv
451;1;2020-03-03;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;15377; ; ;pagamentos_0fde1f53-b7aa-4860-875a-1dd94edcd5c1.csv
10139;1;2020-12-21;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;5425; ; ;pagamentos_0fe5db30-5b60-453e-a785-dd99d2c5f54a.csv
76;1;2020-01-30; ; ; ; ; ;27.45; ;retencoesPagamento_5caf8e43-b515-4998-9a71-341a08f87945.csv;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
76;1;2020-02-19;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.665-7; ;158.6; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
76;1;2020-02-27;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.666-5; ;1033.95; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
243;1;2020-03-30; ; ; ; ; ;28.79; ;retencoesPagamento_010c9390-ccc5-4310-be45-862e3f73d70f.csv;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
243;1;2020-04-17;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.670-3; ;169.07; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
243;1;2020-04-13;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.670-3; ;1022.14; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
335;1;2020-04-17; ; ; ; ; ;29.16; ;retencoesPagamento_52758580-2744-44f7-bc0b-7f82f9d81cdf.csv;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
335;1;2020-04-22;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.670-3; ;218.4; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
335;1;2020-05-25;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.666-5; ;972.44; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
422;1;2020-05-01; ; ; ; ; ;29.04; ;retencoesPagamento_e115e2bc-faff-4a6d-83e3-a34bf6ea231f.csv;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
422;1;2020-05-22;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.670-3; ;159.64; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
422;1;2020-06-08;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.670-3; ;1031.32; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
425;1;2020-05-01; ; ; ; ; ;30.01; ;retencoesPagamento_aa21127f-bd84-4a4e-b267-a31704b49d49.csv;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
425;1;2020-06-17;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.670-3; ;158.6; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
425;1;2020-06-08;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.670-3; ;1031.39; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
558;1;2020-06-01; ; ; ; ; ;29.77; ;retencoesPagamento_2baef0f0-d8c8-4871-b32a-bc26faf1fb78.csv;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
558;1;2020-07-17;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.670-3; ;158.6; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
558;1;2020-07-06;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.670-3; ;1031.63; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
623;1;2020-06-04; ; ; ; ; ;11.22; ;retencoesPagamento_9c91f1c8-ef79-49df-b487-201f86d7409f.csv;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
623;1;2020-07-17;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;20.652-0; ;59.8; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
623;1;2020-07-06;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;20.652-0; ;288.98; ; ;pagamentos_0ff0f0df-d65a-4985-99e7-5802a788a47f.csv
1836;1;2020-04-09;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;310.49; ; ;pagamentos_0ff0f4d2-e564-478b-b49d-426863122613.csv
1603;1;2020-05-04;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;71.024-0; ;18286.49; ; ;pagamentos_0ff2a936-7637-490a-99d4-45c6684977d5.csv
6867;1;2020-10-07;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;1818.07; ; ;pagamentos_10046d63-421d-40a0-97fb-4086ce50b455.csv
3590;1;2020-06-12;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;88.78; ; ;pagamentos_101b663c-eb87-4421-a3f2-860474c73154.csv
476;1;2020-02-27; ; ; ; ; ;7.92; ;retencoesPagamento_ca9b3277-351d-41cc-8ac8-cfcc7230ec59.csv;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
476;1;2020-03-04;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;217.08; ; ;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
929;1;2020-03-30; ; ; ; ; ;11.31; ;retencoesPagamento_e1bf03d3-ffe1-48ed-b31f-5260e71ccb1a.csv;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
929;1;2020-04-07;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;288.69; ; ;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
1492;1;2020-04-30; ; ; ; ; ;3.87; ;retencoesPagamento_f9ced381-245e-4c2e-8bb6-168f67d329d0.csv;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
1492;1;2020-05-06;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;96.13; ; ;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
1906;1;2020-05-27; ; ; ; ; ;5.7; ;retencoesPagamento_e3e510ba-77c2-433f-938f-c9ee39401b5b.csv;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
1906;1;2020-06-01;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;144.3; ; ;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
3157;1;2020-07-31; ; ; ; ; ;11.11; ;retencoesPagamento_ca6c93b2-a04d-40ee-bfcf-dd0df1cfad24.csv;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
3157;1;2020-08-07;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;263.89; ; ;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
4157;1;2020-09-29; ; ; ; ; ;9.18; ;retencoesPagamento_48b9abea-2960-4d48-aedf-59027464856b.csv;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
4157;1;2020-10-01;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;215.82; ; ;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
4766;1;2020-10-21; ; ; ; ; ;6.15; ;retencoesPagamento_a5d58d13-d494-4c08-9507-6966981ab682.csv;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
4766;1;2020-10-30;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;143.85; ; ;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
5557;1;2020-11-24; ; ; ; ; ;12.42; ;retencoesPagamento_7035e1e5-181e-4a01-b555-72f96a11254c.csv;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
5557;1;2020-11-30;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;287.58; ; ;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
6366;1;2020-12-17; ; ; ; ; ;14.56; ;retencoesPagamento_eb4eb76e-cd9f-44ae-a6cf-4c1df70d6fcb.csv;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
6366;1;2020-12-22;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;335.44; ; ;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
6723;1;2020-12-30; ; ; ; ; ;10.38; ;retencoesPagamento_7f669570-a86c-437f-ae56-58b3800af7c2.csv;pagamentos_101bf806-dae0-4ffe-b210-b7ab159cbbc9.csv
2928;1;2020-05-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1039040.53; ; ;pagamentos_1024034d-bc0f-42da-b1ea-1b55aa5fee30.csv
7835;1;2020-11-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;2315; ; ;pagamentos_10274668-86ca-467e-86a3-79bfc79ce034.csv
8917;1;2020-12-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;15290; ; ;pagamentos_10347dba-506b-40af-9064-98bfd12b74d2.csv
2672;1;2020-06-29;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;35371.86; ; ;pagamentos_10391761-0c6c-457b-8d0f-a73d952d9a7b.csv
723;1;2020-03-12;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;11967.9;anulacoesPagamento_5c828f6d-0179-4ae1-810a-4e74ff82c45c.csv; ;pagamentos_103e81b3-cb18-41df-8fa1-00207ddaaf63.csv
1074;1;2020-02-27; ; ; ; ; ;3879.12; ;retencoesPagamento_2e341f5b-d33e-4c6c-9db2-82cd989573a6.csv;pagamentos_1051761e-29d1-4236-8f40-bf955650f5d3.csv
1074;1;2020-02-27;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;6488.26; ; ;pagamentos_1051761e-29d1-4236-8f40-bf955650f5d3.csv
3626;1;2020-06-24;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;3936.26; ; ;pagamentos_10533f3d-536d-470b-acd0-0687f4df9fed.csv
599;1;2020-02-03; ; ; ; ; ;539.86; ;retencoesPagamento_67741254-a5e4-4d23-b011-3214965ada77.csv;pagamentos_10592111-1708-4786-9fd2-6aaee423a3e6.csv
599;1;2020-03-11;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;14884.8; ; ;pagamentos_10592111-1708-4786-9fd2-6aaee423a3e6.csv
970;1;2020-03-30; ; ; ; ; ;755.04; ;retencoesPagamento_5de7d7d2-b933-495a-8cef-7613ed4ce16f.csv;pagamentos_10592111-1708-4786-9fd2-6aaee423a3e6.csv
970;1;2020-04-14;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;20817.5; ; ;pagamentos_10592111-1708-4786-9fd2-6aaee423a3e6.csv
1524;1;2020-04-30; ; ; ; ; ;324.15; ;retencoesPagamento_d6b896c5-d02a-4802-948a-fa1a1fc81a1e.csv;pagamentos_10592111-1708-4786-9fd2-6aaee423a3e6.csv
1524;1;2020-05-06;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;8937.19; ; ;pagamentos_10592111-1708-4786-9fd2-6aaee423a3e6.csv
2516;1;2020-06-25; ; ; ; ; ;387; ;retencoesPagamento_95b44630-b33f-41c6-8885-e766c7e1a6b1.csv;pagamentos_10592111-1708-4786-9fd2-6aaee423a3e6.csv
2516;1;2020-06-29;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;10670.24; ; ;pagamentos_10592111-1708-4786-9fd2-6aaee423a3e6.csv
2994;1;2020-07-31; ; ; ; ; ;266.86; ;retencoesPagamento_609a3342-3985-475c-88d2-23d2133162a2.csv;pagamentos_10592111-1708-4786-9fd2-6aaee423a3e6.csv
2994;1;2020-08-10;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;7357.72; ; ;pagamentos_10592111-1708-4786-9fd2-6aaee423a3e6.csv
3564;1;2020-08-28; ; ; ; ; ;99.64; ;retencoesPagamento_566b9a64-3c0a-4012-a55d-b062849e40ed.csv;pagamentos_10592111-1708-4786-9fd2-6aaee423a3e6.csv
3564;1;2020-09-07;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;2747.4; ; ;pagamentos_10592111-1708-4786-9fd2-6aaee423a3e6.csv
2642;1;2020-06-29;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;43620; ; ;pagamentos_105ee4fe-7859-4401-beb5-132966a4f8ec.csv
1378;1;2020-04-29;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;63993.65; ; ;pagamentos_10660c19-fdfa-417a-a768-50a075671af4.csv
3970;1;2020-09-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;39.89; ; ;pagamentos_10701c6b-8637-4106-baea-7fe3ef03532a.csv
4547;1;2020-07-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;121069.4; ; ;pagamentos_1070b3ac-b7d0-437a-8e09-4f5951fafd7d.csv
8245;1;2020-11-25;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;74249.84; ; ;pagamentos_107e126d-8128-4352-b9d2-ccb49b22e66d.csv
6524;1;2020-10-05;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;554.99; ; ;pagamentos_108b0735-b65a-483c-86cd-344b49c587e7.csv
3608;1;2020-06-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;615.620-7; ;32804.9; ; ;pagamentos_109d1d1a-49e9-440c-84cc-ea1e7c3e28ae.csv
560;1;2020-03-06;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11171-6; ;991616.24; ; ;pagamentos_109d7898-1105-4165-92a3-80a3c4a77011.csv
5780;1;2020-08-28; ; ; ; ; ;3204; ;retencoesPagamento_41a0d51a-a7f8-41c3-8fa5-1c7d636d333b.csv;pagamentos_10a3b038-d521-4e71-8429-63eee98ccc09.csv
5780;1;2020-08-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.683-0; ;15380.73; ; ;pagamentos_10a3b038-d521-4e71-8429-63eee98ccc09.csv
7236;1;2020-10-22;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;19.37; ; ;pagamentos_10a9bc52-580f-4660-b0fb-17cc751837e0.csv
6155;1;2020-08-21; ; ; ; ; ;160.36; ;retencoesPagamento_f8aada28-137a-4956-bf19-542b92f4ca87.csv;pagamentos_10ab85c6-0f72-43f9-ae97-8c8008902f01.csv
6155;1;2020-09-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;3779.63; ; ;pagamentos_10ab85c6-0f72-43f9-ae97-8c8008902f01.csv
5528;1;2020-08-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;416.33; ; ;pagamentos_10b32143-5d36-4665-884f-17328f30f730.csv
930;1;2020-03-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;805; ; ;pagamentos_10b818ec-f4d4-4c24-b503-01eb592e4dde.csv
43;1;2020-02-17;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;21900; ; ;pagamentos_10c0ae92-fe8c-4512-9dec-7ddbb7b6daad.csv
50;1;2020-03-16;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_10c51524-6924-4668-a497-94fe8cc94107.csv
62;1;2020-04-22;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_10c51524-6924-4668-a497-94fe8cc94107.csv
81;1;2020-05-27;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_10c51524-6924-4668-a497-94fe8cc94107.csv
104;1;2020-06-30;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_10c51524-6924-4668-a497-94fe8cc94107.csv
115;1;2020-07-30;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_10c51524-6924-4668-a497-94fe8cc94107.csv
136;1;2020-09-01;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_10c51524-6924-4668-a497-94fe8cc94107.csv
6095;1;2020-09-23;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;6672.9; ; ;pagamentos_10c5e75e-31ce-48de-9bac-95cadf2af34d.csv
877;1;2020-03-30; ; ; ; ; ;14882.82; ;retencoesPagamento_80f1204b-c6fe-49dd-887f-cfc4c3f53cbe.csv;pagamentos_10c68465-831b-4709-91b3-572dacb3f282.csv
877;1;2020-03-30;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;52526.34; ; ;pagamentos_10c68465-831b-4709-91b3-572dacb3f282.csv
2680;1;2020-05-20;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;118332.43; ; ;pagamentos_10ca7322-653e-4d98-888c-56bc87d8075b.csv
8031;1;2020-10-22; ; ; ; ; ;13.29; ;retencoesPagamento_f4745d71-c667-4608-9e4f-c3339c79a034.csv;pagamentos_10ca9bc1-6c76-4425-b561-4e303b332992.csv
8031;1;2020-11-19;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;330.07; ; ;pagamentos_10ca9bc1-6c76-4425-b561-4e303b332992.csv
405;1;2020-03-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;4875; ; ;pagamentos_10ce7582-f0b3-47c7-9683-582424849ae0.csv
1143;1;2020-04-08;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;2250; ; ;pagamentos_10ce7582-f0b3-47c7-9683-582424849ae0.csv
5959;1;2020-11-27; ; ; ; ; ;6497.21; ;retencoesPagamento_01177567-fef3-4013-bfa0-364efc758b27.csv;pagamentos_10d16a71-1f54-4e87-93d4-167a85da4897.csv
5959;1;2020-11-27;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;69459.98; ; ;pagamentos_10d16a71-1f54-4e87-93d4-167a85da4897.csv
1814;1;2020-03-30; ; ; ; ; ;134787.7; ;retencoesPagamento_957878d7-0029-4841-89c5-083f20e14f0e.csv;pagamentos_10d176cd-9be1-4fa8-8ba6-299fe3812857.csv
1814;1;2020-03-30;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;433060.99; ; ;pagamentos_10d176cd-9be1-4fa8-8ba6-299fe3812857.csv
