idLiquidacao;data;parcela;valor;valorRestosNaoProcessados;anulacoesLiquidacao;retencoesLiquidacao;origem_arquivo
6825;2020-12-30;1;4075.54;0; ;retencoesLiquidacao_643df089-da08-447c-b3e8-4690b3394884.csv;liquidacoes_23c352d3-8712-4171-bc3d-575e175d0674.csv
3994;2020-09-24;1;354.09;0; ; ;liquidacoes_23c7e510-b2a4-4a41-b8ad-65cd6fad0e64.csv
832;2020-03-18;1;60009.6;0; ;retencoesLiquidacao_be5a0207-82c7-48da-bec6-ea3885c31ba8.csv;liquidacoes_23cdd33a-5943-4589-b36c-6e57811e9663.csv
833;2020-03-18;1;56794.8;0; ;retencoesLiquidacao_b373dda7-0014-461a-9a75-57960c4b85b2.csv;liquidacoes_23cdd33a-5943-4589-b36c-6e57811e9663.csv
6163;2020-12-03;1;26851.85;0; ;retencoesLiquidacao_d489a1db-0cda-4b55-a3dd-cf09f20c3905.csv;liquidacoes_23dfa1a3-e96b-4c3a-b357-d56b8441e1ee.csv
51;2020-01-20;1;6859;0; ; ;liquidacoes_23e2c2d0-808c-44f3-a34d-1a27db4dce63.csv
6307;2020-08-31;1;144896.69;0; ; ;liquidacoes_23e77374-055a-4b27-88bd-d0dee4e987b8.csv
3776;2020-06-03;1;9858.74;0; ; ;liquidacoes_23f8abdc-79f0-406b-bf58-f52ee815722e.csv
430;2020-01-29;1;106535.45;0; ; ;liquidacoes_24083ef1-8a89-480b-b596-3b098cba18f6.csv
3559;2020-06-04;1;4089.06;0; ; ;liquidacoes_24140ddc-58b3-481b-9c2f-024fe74f78da.csv
583;2020-01-30;1;4847.75;0; ;retencoesLiquidacao_4d53ad81-1845-4702-9ae9-da547950f456.csv;liquidacoes_2414fd80-766d-4b5d-ba57-96d95391416c.csv
1569;2020-02-28;1;4847.75;0; ;retencoesLiquidacao_18b729a0-399e-4d8e-8fb2-951a7715cb40.csv;liquidacoes_2414fd80-766d-4b5d-ba57-96d95391416c.csv
2472;2020-04-30;1;4847.75;0; ;retencoesLiquidacao_538092e7-7438-42bd-a5c2-d5be935960aa.csv;liquidacoes_2414fd80-766d-4b5d-ba57-96d95391416c.csv
3121;2020-05-22;1;4847.75;0; ;retencoesLiquidacao_4df47972-d702-473d-b237-d439501d1e99.csv;liquidacoes_2414fd80-766d-4b5d-ba57-96d95391416c.csv
3736;2020-05-29;1;4847.75;0; ;retencoesLiquidacao_838c7ec6-3107-4b38-8cbd-0c66a996881e.csv;liquidacoes_2414fd80-766d-4b5d-ba57-96d95391416c.csv
4658;2020-06-30;1;4847.75;0; ;retencoesLiquidacao_bfadbe5b-1d5b-4947-817a-bcc24d8f6c71.csv;liquidacoes_2414fd80-766d-4b5d-ba57-96d95391416c.csv
5460;2020-07-31;1;4847.75;0; ;retencoesLiquidacao_4ee6d525-279b-4e96-b582-92bf1dcd4bd6.csv;liquidacoes_2414fd80-766d-4b5d-ba57-96d95391416c.csv
6163;2020-09-09;1;4847.75;0; ;retencoesLiquidacao_c414556f-7d97-48de-836c-bb8d3322923b.csv;liquidacoes_2414fd80-766d-4b5d-ba57-96d95391416c.csv
7362;2020-09-30;1;4847.75;0; ;retencoesLiquidacao_c9e32c41-9293-4273-9626-8b1e2e7b93a7.csv;liquidacoes_2414fd80-766d-4b5d-ba57-96d95391416c.csv
8450;2020-10-30;1;4847.75;0; ;retencoesLiquidacao_28a1ccbf-943b-4bdd-b1d7-4c192705e254.csv;liquidacoes_2414fd80-766d-4b5d-ba57-96d95391416c.csv
9802;2020-12-08;1;4847.75;0; ;retencoesLiquidacao_2720a24f-f4dc-42d2-b415-165f997dc740.csv;liquidacoes_2414fd80-766d-4b5d-ba57-96d95391416c.csv
10360;2020-12-30;1;3878.2;0; ;retencoesLiquidacao_cf209a83-9c73-47ce-91ea-cdbd873d3504.csv;liquidacoes_2414fd80-766d-4b5d-ba57-96d95391416c.csv
2633;2020-05-07;1;43554.29;0; ; ;liquidacoes_2416bb50-0e62-4f24-acab-dcb302c9f828.csv
5485;2020-08-17;1;13799.18;0; ; ;liquidacoes_2418ab88-716a-4071-bded-ed7531757cce.csv
5297;2020-07-31;1;4652.87;0; ; ;liquidacoes_242098f6-5c13-45df-bb66-a0d69f4a8244.csv
5761;2020-09-01;1;1516.67;0; ; ;liquidacoes_242098f6-5c13-45df-bb66-a0d69f4a8244.csv
7162;2020-10-01;1;967.25;0; ; ;liquidacoes_242098f6-5c13-45df-bb66-a0d69f4a8244.csv
7889;2020-11-03;1;2910;0; ; ;liquidacoes_242098f6-5c13-45df-bb66-a0d69f4a8244.csv
9193;2020-11-30;1;4635;0; ; ;liquidacoes_242098f6-5c13-45df-bb66-a0d69f4a8244.csv
4826;2020-10-21;1;21420.11;0; ; ;liquidacoes_24262b42-d70b-43cd-8cd2-cc85064a1e37.csv
57;2020-03-31;1;2192.72;0; ; ;liquidacoes_242cc4d9-79da-4f54-a838-6375f0cbc5d4.csv
1982;2020-04-08;1;16891.75;0; ; ;liquidacoes_2431d0ce-187d-4c5f-b184-1d64146bb446.csv
309;2020-01-30;1;141487.77;0; ;retencoesLiquidacao_98b1ac0d-2a64-4721-9b8f-d8976ba73c04.csv;liquidacoes_2432dc24-d2a2-40ef-a46b-ce26b4fef936.csv
193;2020-01-31;1;36.77;0; ;retencoesLiquidacao_3eda79e9-1b87-406c-b40c-40068ea3a60a.csv;liquidacoes_24346dec-1584-4377-9479-bad611f8a975.csv
804;2020-02-28;1;235.33;0; ;retencoesLiquidacao_fd461e55-678f-44b9-9bd2-eb7dbb6a55ce.csv;liquidacoes_24346dec-1584-4377-9479-bad611f8a975.csv
1738;2020-04-30;1;296.3;0; ;retencoesLiquidacao_e24136d0-2835-45ff-bced-3959c5888112.csv;liquidacoes_24346dec-1584-4377-9479-bad611f8a975.csv
3100;2020-05-01;1;10000;0; ; ;liquidacoes_2437bb41-396e-4baf-a1d0-1fe46ed04f71.csv
3730;2020-05-29;1;10000;0; ; ;liquidacoes_2437bb41-396e-4baf-a1d0-1fe46ed04f71.csv
4655;2020-06-30;1;10000;0; ; ;liquidacoes_2437bb41-396e-4baf-a1d0-1fe46ed04f71.csv
5471;2020-07-31;1;10000;0; ; ;liquidacoes_2437bb41-396e-4baf-a1d0-1fe46ed04f71.csv
6168;2020-08-31;1;10000;0; ; ;liquidacoes_2437bb41-396e-4baf-a1d0-1fe46ed04f71.csv
7351;2020-10-16;1;10000;0; ; ;liquidacoes_2437bb41-396e-4baf-a1d0-1fe46ed04f71.csv
8726;2020-10-30;1;10000;0; ; ;liquidacoes_2437bb41-396e-4baf-a1d0-1fe46ed04f71.csv
9327;2020-12-01;1;10000;0; ; ;liquidacoes_2437bb41-396e-4baf-a1d0-1fe46ed04f71.csv
10311;2020-12-30;1;10000;0; ; ;liquidacoes_2437bb41-396e-4baf-a1d0-1fe46ed04f71.csv
10132;2020-12-21;1;295.92;0; ; ;liquidacoes_243a2a0e-3d67-43b0-9a1d-f60c17278d8a.csv
7695;2020-10-02;1;3013.36;0; ; ;liquidacoes_24433fe9-a4cf-4f98-a3d1-3315aff69ad3.csv
6275;2020-08-26;1;164.35;0; ;retencoesLiquidacao_12ea59bc-2637-4785-b180-d98c7ebb1f0f.csv;liquidacoes_24477913-f249-47b7-9556-d93a67b45e4e.csv
1064;2020-04-08;1;806;0; ; ;liquidacoes_244c534e-77e0-481b-96a6-8ec140b42d9c.csv
5480;2020-11-06;1;314.12;0; ; ;liquidacoes_244ce771-e265-455f-85b8-56c0601fe41e.csv
1780;2020-03-30;1;51610.54;0; ;retencoesLiquidacao_a9634c22-3fc1-4c00-9bf0-ac46fa739331.csv;liquidacoes_244ebfbe-6d77-429d-b347-41583ea2446a.csv
7704;2020-10-06;1;228.15;0; ; ;liquidacoes_24527f62-300c-490e-a346-546e4072ab7b.csv
5719;2020-11-25;1;310;0; ;retencoesLiquidacao_6d03a185-3df4-491a-8849-78d8e9cd9086.csv;liquidacoes_2456e2d9-7e53-4796-ae63-4451975500c4.csv
1642;2020-03-16;1;52184;0;anulacoesLiquidacao_4463dca0-61f5-44e8-bdf4-6defa1e673ef.csv; ;liquidacoes_24665c19-f178-4000-9576-4e37a7cbeea9.csv
7550;2020-10-19;1;39338;0; ; ;liquidacoes_24665c19-f178-4000-9576-4e37a7cbeea9.csv
4689;2020-10-21;1;79.79;0; ; ;liquidacoes_246de349-d0af-41c3-b2b6-34c022667918.csv
4668;2020-10-19;1;79.79;0; ; ;liquidacoes_2474f7a1-5f27-4dc8-b50e-2a081b0e9589.csv
3058;2020-05-22;1;1024;0; ; ;liquidacoes_2476ab78-ed68-4bf5-b9a7-a6acf6f491e4.csv
33;2020-01-30;1;2846.67;0; ; ;liquidacoes_2476f25f-f3ec-42b2-b68e-c51ab1b95295.csv
706;2020-02-28;1;30000;0; ;retencoesLiquidacao_3cbbfdfd-d389-4fda-8fca-f6246f03d840.csv;liquidacoes_2481203e-7f97-4d46-86ec-339269f9d977.csv
6803;2020-12-30;1;3905;0; ;retencoesLiquidacao_74e8f8cb-9c5d-44e7-b6fd-d48eb48b0106.csv;liquidacoes_2482bf17-3a8e-40b2-b464-666168384032.csv
1841;2020-03-31;1;45951.94;0; ; ;liquidacoes_248428e8-e79e-43dc-a3a8-1c1bd58bc596.csv
3930;2020-06-12;1;145.71;0; ; ;liquidacoes_248f4362-b1db-4f9a-bb94-218e945dc5ab.csv
3140;2020-05-18;1;8081.29;0; ; ;liquidacoes_2494075b-3568-48ab-9cdf-3b0b0e6d0c5a.csv
7106;2020-09-04;1;2520;0; ; ;liquidacoes_24978f78-5910-4099-be38-b0f4b97b17c6.csv
3710;2020-08-24;1;6940;0; ; ;liquidacoes_24994625-5107-48a7-8cbb-976903a100ee.csv
3688;2020-09-01;1;4868.5;0; ; ;liquidacoes_249d5517-a122-4819-a78e-c3d3f0718c1b.csv
5891;2020-08-31;1;413.93;0; ; ;liquidacoes_24a0e466-cde1-4b9f-8f85-899cc73906bc.csv
5341;2020-08-07;1;73026.1;0; ; ;liquidacoes_24a1eba9-9acd-4bf7-ba87-d37cab4e72b2.csv
7290;2020-09-30;1;364.82;0; ;retencoesLiquidacao_caeb0ce5-1f00-4148-a7f9-fda69e51cbc2.csv;liquidacoes_24a32c0b-aa52-4721-9c80-73869293b0bb.csv
330;2020-01-30;1;157127.75;0; ;retencoesLiquidacao_b2b2d8c8-652a-490c-90ed-b363ecb468dc.csv;liquidacoes_24a790ac-3959-4217-9c1a-db1ea3819790.csv
6076;2020-09-02;1;5075.79;0; ; ;liquidacoes_24a87501-f3b8-4cf5-9247-86a043cfa3e7.csv
5198;2020-11-09;1;102.58;0; ; ;liquidacoes_24adb862-3d01-4c85-96e3-d3a933e55d55.csv
7703;2020-10-06;1;1403.91;0; ; ;liquidacoes_24b4f69e-1f83-4cd7-8d99-af8247579f9d.csv
2177;2020-04-14;1;2841.35;0; ; ;liquidacoes_24bc18c0-1f9a-4d3c-9901-b3133ea94714.csv
6152;2020-11-12;1;3935.63;0; ; ;liquidacoes_24bd5cdb-8357-41bb-86d0-db6fbf924acf.csv
10196;2020-12-21;1;47146.69;0; ;retencoesLiquidacao_2978c36d-a73b-4658-b791-91f4ff6aee5d.csv;liquidacoes_24d39c0a-189e-4cfd-a17d-7d2ed98f29e2.csv
8372;2020-10-27;1;1084.5;0; ;retencoesLiquidacao_46ae95cc-f3f6-4d62-823a-8508d9a1023d.csv;liquidacoes_24d885c2-5d73-4a57-a172-6c8252e32fe1.csv
1017;2020-04-08;1;660;0; ; ;liquidacoes_24d90a12-27c8-46db-b522-c81690cf37df.csv
10191;2020-12-21;1;2887.5;0; ; ;liquidacoes_24d91990-37b8-4021-8401-708a12c1cae6.csv
923;2020-03-30;1;9811.37;0; ; ;liquidacoes_24d919cf-c2b6-489a-9a6f-038b62df6fe0.csv
3428;2020-06-04;1;1247.5;0; ; ;liquidacoes_24dce609-75b3-4819-839d-3716c76074a9.csv
5820;2020-11-30;1;1474.62;0; ; ;liquidacoes_24de6416-6df0-4589-92c0-c36f4046a9ce.csv
750;2020-01-24;1;97460.84;0; ;retencoesLiquidacao_10351d3c-7364-4df3-87af-7e777018fdba.csv;liquidacoes_24e75279-945b-4c08-a81a-b3e2e8dbc0d3.csv
8206;2020-10-30;1;3546.8;0; ; ;liquidacoes_2501fafe-eded-4898-aeca-e56950dac5f1.csv
909;2020-04-02;1;776;0; ; ;liquidacoes_2503f81b-de9f-44c5-a06a-04cb868e4c7e.csv
770;2020-02-12;1;5600;0; ; ;liquidacoes_25052854-f806-48b7-acf3-d089dc422b39.csv
546;2020-02-20;1;1035.5;0; ; ;liquidacoes_250755e3-f884-4ee4-8676-7b6a07f231e0.csv
6422;2020-09-09;1;200;0; ; ;liquidacoes_251289bb-63a4-4b87-ac9e-545a4e5a16f5.csv
991;2020-03-02;1;84600;0; ; ;liquidacoes_25153a0c-4cc2-409e-bc6f-16ecd3b04def.csv
5509;2020-11-18;1;70;0; ; ;liquidacoes_25214e54-2d37-4d97-b2e3-b7353574ee81.csv
1939;2020-05-27;1;12716.62;0; ;retencoesLiquidacao_21828376-5d4e-4da3-8bc5-db49210cfb68.csv;liquidacoes_2529499f-3d55-4b8e-b277-6a96324cd117.csv
1940;2020-05-27;1;4226.83;0; ;retencoesLiquidacao_0498a727-0645-457b-9641-d5d900136934.csv;liquidacoes_2529499f-3d55-4b8e-b277-6a96324cd117.csv
1941;2020-05-27;1;13975;0; ;retencoesLiquidacao_9c7bae9f-dad9-4b84-9d9b-8e2f4ebd0142.csv;liquidacoes_2529499f-3d55-4b8e-b277-6a96324cd117.csv
960;2020-09-29;1;350;0; ; ;liquidacoes_2536d0b5-df1c-482d-8a0e-2e4df220e460.csv
3347;2020-07-31;1;799;0; ; ;liquidacoes_2538aedd-7aa9-4df1-adc8-4b16a60d4f4c.csv
10206;2020-12-21;1;70285.81;0; ;retencoesLiquidacao_57f9fa04-dae3-4245-b6e5-84303ddb25aa.csv;liquidacoes_2539cc5b-f0c5-4ff4-a523-6668cf2a1865.csv
69;2020-01-31;1;1876.12;0; ; ;liquidacoes_253f5c8b-78cb-4b1f-b9c6-4a85e1fb922f.csv
42;2020-01-29;1;3600;0; ; ;liquidacoes_2542164a-0654-41eb-a203-9452046d4f32.csv
5569;2020-11-24;1;8360.76;0; ;retencoesLiquidacao_e722b308-22c8-4b8e-b3a0-ff98e250baf0.csv;liquidacoes_2542c457-a634-4c96-b33e-68313f253f57.csv
6370;2020-12-17;1;6299.52;0; ;retencoesLiquidacao_ad9b76f4-4352-46d3-8625-215cb28d005a.csv;liquidacoes_2542c457-a634-4c96-b33e-68313f253f57.csv
530;2020-02-27;1;200;0; ; ;liquidacoes_2547b5d0-64a0-41fa-86a2-8358c7904363.csv
162;2020-01-31;1;42;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
991;2020-03-31;1;5.22;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
996;2020-03-31;1;42;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
1626;2020-04-30;1;42;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
1632;2020-04-30;1;31.32;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
2178;2020-05-29;1;20.88;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
2729;2020-06-30;1;10.44;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
3171;2020-07-31;1;5.22;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
3174;2020-07-31;1;5.22;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
3337;2020-07-31;1;98;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
3768;2020-08-31;1;49;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
3782;2020-08-31;1;5.22;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
3798;2020-08-31;1;5.22;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
3800;2020-08-31;1;10.44;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
4308;2020-09-30;1;49;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
4315;2020-09-30;1;26.1;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
5174;2020-10-30;1;31.32;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
5190;2020-10-30;1;5.22;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
5192;2020-10-30;1;49;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
6176;2020-11-30;1;49;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
6177;2020-11-30;1;10.44;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
6182;2020-11-30;1;5.22;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
6663;2020-12-31;1;20.88;0; ; ;liquidacoes_2547f7e7-ae82-4761-a4f1-a38cbf970c74.csv
2912;2020-04-30;1;1434.67;0; ; ;liquidacoes_254dd590-76bc-4e17-9509-a66607aa0110.csv
8689;2020-11-05;1;40.8;0; ;retencoesLiquidacao_fce11d34-87a8-4a4f-a68c-8e6cf2c784f2.csv;liquidacoes_2550eebd-0f67-4926-b07e-26ad51d8749b.csv
2665;2020-06-29;1;200;0; ; ;liquidacoes_25666637-09df-4545-9a62-61b8abcce5bd.csv
3552;2020-05-29;1;126792.96;0; ;retencoesLiquidacao_2ef8e3ab-870d-4bcc-85bd-add0ff459d3e.csv;liquidacoes_256b33e9-1a24-4ae3-9868-e7c2c2cbac42.csv
3553;2020-05-01;1;65122.76;0; ;retencoesLiquidacao_60554fa0-e373-4056-8aa4-a482b81fe1ce.csv;liquidacoes_256b33e9-1a24-4ae3-9868-e7c2c2cbac42.csv
5878;2020-08-03;1;204418.54;0; ;retencoesLiquidacao_3dc0d286-6934-4f70-80ff-ccb0c9a50b54.csv;liquidacoes_256b33e9-1a24-4ae3-9868-e7c2c2cbac42.csv
10513;2020-12-30;1;163999.72;0; ;retencoesLiquidacao_01f02a71-750d-4c86-992f-b0026aaae093.csv;liquidacoes_256b33e9-1a24-4ae3-9868-e7c2c2cbac42.csv
10581;2020-12-30;1;1035.4;0; ; ;liquidacoes_256e8028-030a-4273-a037-3267fc337e79.csv
455;2020-05-28;1;525;0; ; ;liquidacoes_257a7a15-1b1d-4f14-89ed-32de5e828e86.csv
8399;2020-11-03;1;4110.8;0; ; ;liquidacoes_25845f33-d4e1-4b58-9264-8b4ae5960673.csv
8271;2020-10-29;1;477;0; ; ;liquidacoes_259761e0-8fcc-4387-8943-2669c41bdb0e.csv
2592;2020-07-01;1;4000;0;anulacoesLiquidacao_6f7befe8-56d8-423c-87e8-6eceddbc941a.csv; ;liquidacoes_259c99b7-7120-4b2b-9f03-54fa32c71145.csv
9753;2020-11-30;1;4180;0; ;retencoesLiquidacao_aef1e86d-85a8-4ac5-b821-3d6a56af84c1.csv;liquidacoes_25ae31b2-dd59-4a78-b5a6-ec68563c7de1.csv
9078;2020-11-06;1;1131.9;0; ;retencoesLiquidacao_34016e55-75f9-4fc5-9724-607f2d200635.csv;liquidacoes_25b56b4f-255c-4f90-b692-8c8e1ef344dc.csv
220;2020-01-29;1;661.44;0; ; ;liquidacoes_25be584e-f963-487e-8e2c-afa23418b302.csv
282;2020-02-13;1;1395.68;0; ;retencoesLiquidacao_3ed5bb6a-4e01-4b9f-b0a2-cb8952b74c95.csv;liquidacoes_25db71ed-d5fc-4bea-bcbc-193fdfbb0e85.csv
3481;2020-06-05;1;6459;0; ; ;liquidacoes_25e00c5b-1750-4e21-a6ed-2de9eb677eb0.csv
6281;2020-08-31;1;59911.65;0; ; ;liquidacoes_25e1620b-d674-4975-88b3-a09677f653cd.csv
1818;2020-05-13;1;23814.39;0; ;retencoesLiquidacao_d84177ca-86e1-4cd1-b385-c0969f86fb22.csv;liquidacoes_25e5acc7-fdf6-4fe3-9fd8-b298657b1644.csv
6308;2020-09-10;1;257.96;0; ; ;liquidacoes_25e7e303-9a2a-4494-a4e5-c533a5f65bf3.csv
7613;2020-10-26;1;3628.8;0; ;retencoesLiquidacao_96bb34b9-9b44-4a2b-b0df-268a433a0ded.csv;liquidacoes_25f2afb0-8d90-4523-8138-46f7fef7ab0c.csv
705;2020-02-28;1;4095.6;0; ;retencoesLiquidacao_3d831f5a-28b6-4c50-b47c-ff9331c5356c.csv;liquidacoes_25fc9f05-49b1-4076-88aa-875a98f94316.csv
1192;2020-03-30;1;5767.92;0; ;retencoesLiquidacao_8d472640-671b-484e-aa34-ea2f6ce93a8f.csv;liquidacoes_25fc9f05-49b1-4076-88aa-875a98f94316.csv
3840;2020-08-01;1;3914.32;0; ;retencoesLiquidacao_d90e0162-c82d-4993-8552-4e85f3e89497.csv;liquidacoes_25fc9f05-49b1-4076-88aa-875a98f94316.csv
4301;2020-09-01;1;2600;0; ;retencoesLiquidacao_80a402be-56a7-4cf3-9e4e-f54170223d3a.csv;liquidacoes_25fc9f05-49b1-4076-88aa-875a98f94316.csv
5836;2020-11-30;1;7285.64;0; ;retencoesLiquidacao_08285739-163e-4cb7-bc6c-4a83dcef98f3.csv;liquidacoes_25fc9f05-49b1-4076-88aa-875a98f94316.csv
6191;2020-09-02;1;39.44;0; ; ;liquidacoes_26044e2f-b85e-4acb-8427-1381ee9e1d4c.csv
5503;2020-08-17;1;546.08;0; ; ;liquidacoes_2608929f-9d43-4abe-80c5-a7dbf753db0d.csv
9971;2020-12-01;1;17600;0; ;retencoesLiquidacao_976fa2ec-dc92-41e9-886b-b011d45c3798.csv;liquidacoes_2608bed0-ef45-440e-9975-05c6cd1352c7.csv
6996;2020-09-30;1;6048.43;0; ; ;liquidacoes_261581b8-7f84-4aed-9e85-2d1151c5d752.csv
1582;2020-03-17;1;642.69;0; ; ;liquidacoes_261a0d66-0fa4-40ad-b044-57504c0c6175.csv
4942;2020-10-30;1;2314.01;0; ; ;liquidacoes_261a2442-abd0-4244-8698-ecaa3ac96b95.csv
5355;2020-08-11;1;2347.3;0; ; ;liquidacoes_261a70a9-ee2c-4c30-b803-172193f421f3.csv
8831;2020-11-19;1;1086.85;0; ; ;liquidacoes_261b4f3e-15de-464a-aae5-b3a2d732787c.csv
32;2020-09-08;1;1928.57;0; ; ;liquidacoes_261b65d7-dc8d-40db-bde8-ebbc52d67937.csv
4396;2020-06-30;1;3404.13;0; ; ;liquidacoes_261c2c16-b819-4f9a-8e8c-aec441f679b0.csv
3148;2020-07-29;1;10800;0; ; ;liquidacoes_261ca86e-f5be-40fb-b765-00189cbb0187.csv
10113;2020-12-14;1;320;0; ; ;liquidacoes_261cea1e-be08-4e00-b426-ff6ebbdf515b.csv
1641;2020-05-07;1;332367.55;0; ; ;liquidacoes_261dc6e4-48f0-4a46-bd12-f639f135a66a.csv
5666;2020-08-20;1;1300.02;0; ; ;liquidacoes_2620560d-2ec7-42b9-83fc-e6dccd90c7de.csv
9364;2020-11-27;1;44374.36;0; ;retencoesLiquidacao_8272bfd2-f3ed-41c1-a20c-95d1cb00dc2d.csv;liquidacoes_26214964-8233-4935-b63d-e772302210a0.csv
5936;2020-08-31;1;1045;0; ; ;liquidacoes_26279d23-213c-468a-be54-1072fb2aefd6.csv
2272;2020-04-20;1;3427.61;0; ; ;liquidacoes_262ebc4f-c479-4796-862d-748e87f73035.csv
3497;2020-08-27;1;299.1;0; ; ;liquidacoes_262ffae9-f052-423a-aff4-48778cc68351.csv
219;2020-02-03;1;79.79;0; ; ;liquidacoes_26362aab-c506-45af-b9a8-249dcf8150c3.csv
7877;2020-10-28;1;2915.52;0; ;retencoesLiquidacao_fdf605eb-d417-49fe-ae9c-98b2dbd99df3.csv;liquidacoes_2637d33a-1d2d-4e82-b417-66c5c1761930.csv
7879;2020-10-28;1;97.77;0; ;retencoesLiquidacao_df3aeb08-6b66-4534-9203-cf860a939282.csv;liquidacoes_2637d33a-1d2d-4e82-b417-66c5c1761930.csv
8350;2020-10-30;1;2111.71;0; ; ;liquidacoes_2637d33a-1d2d-4e82-b417-66c5c1761930.csv
8355;2020-10-30;1;6651.87;0; ; ;liquidacoes_2637d33a-1d2d-4e82-b417-66c5c1761930.csv
8366;2020-10-30;1;6651.87;0; ; ;liquidacoes_2637d33a-1d2d-4e82-b417-66c5c1761930.csv
8747;2020-11-18;1;2068.55;0; ; ;liquidacoes_2637d33a-1d2d-4e82-b417-66c5c1761930.csv
8735;2020-11-18;1;14311.51;0; ; ;liquidacoes_2637d33a-1d2d-4e82-b417-66c5c1761930.csv
8740;2020-11-18;1;7034.81;0; ; ;liquidacoes_2637d33a-1d2d-4e82-b417-66c5c1761930.csv
9899;2020-11-24;1;7112.49;0; ; ;liquidacoes_2637d33a-1d2d-4e82-b417-66c5c1761930.csv
10393;2020-12-30;1;2111.71;0; ; ;liquidacoes_2637d33a-1d2d-4e82-b417-66c5c1761930.csv
10400;2020-12-30;1;546.66;0; ;retencoesLiquidacao_f777fdfb-42cf-4693-aeb8-80b9cfbb2de3.csv;liquidacoes_2637d33a-1d2d-4e82-b417-66c5c1761930.csv
1;2020-09-08;1;1928.57;0; ; ;liquidacoes_2638ef20-0ad9-49f5-856b-78eef44f9eed.csv
2143;2020-04-07;1;9572.6;0; ; ;liquidacoes_26395297-624b-4048-9b3f-b1671f292f4d.csv
5622;2020-11-23;1;79.79;0; ; ;liquidacoes_2644b198-8df5-406c-8332-69b78252008b.csv
6863;2020-09-30;1;550.38;0; ; ;liquidacoes_264ed496-274c-451d-9ff7-97d48f011900.csv
772;2020-02-12;1;837.92;0; ; ;liquidacoes_26540c19-1ca2-4a80-8f37-23b5580113f9.csv
6466;2020-08-31;1;48.3;0; ; ;liquidacoes_26560893-f247-45f0-9ac2-e967d4f30c48.csv
5214;2020-07-30;1;6090;0; ; ;liquidacoes_265fe117-11b7-4179-b4b6-49c399fd4b19.csv
4248;2020-09-29;1;56548.31;0; ; ;liquidacoes_26627360-4bec-4047-98bc-ee9ce9ad7142.csv
4058;2020-06-23;1;1800000;0;anulacoesLiquidacao_735a542e-3917-451c-8a74-fa5eedefed77.csv; ;liquidacoes_266d05ee-7efd-43c7-b007-b7b5d252e21c.csv
2393;2020-04-23;1;254.75;0; ; ;liquidacoes_2671c20a-3a46-4a81-9400-fe3f2d6c7890.csv
5129;2020-10-19;1;731.35;0; ; ;liquidacoes_267a8d3b-8a44-43e0-b087-ab95cca57161.csv
77;2020-01-14;1;632;0; ; ;liquidacoes_267cbaca-fc22-452a-b822-487549ebe7b1.csv
6226;2020-08-21;1;2652.93;0; ; ;liquidacoes_268922be-0c19-4859-a5a3-0f1b8f0338ca.csv
7400;2020-10-01;1;2532.18;0; ; ;liquidacoes_268d332e-efc4-4810-86f8-48064698e218.csv
901;2020-09-11;1;1970.5;0; ;retencoesLiquidacao_ec4c4b02-5771-49a4-8df3-ccc229ace7e1.csv;liquidacoes_2698398f-c87a-4245-b126-2e8eb2dce7fe.csv
746;2020-03-03;1;207.2;0; ;retencoesLiquidacao_5a51aab8-c05b-4bc1-a9ec-3e8264997379.csv;liquidacoes_269e8e8e-2b66-4ea7-bdb7-fdd6b44d9059.csv
