uuidDespesa;numeroDespesa;descricaoDespesa;dataDespesa;origem_arquivo
despesa_orcamentaria_29_2020_101;101;Manut. da ArrecadaÃ§Ã£o, FiscalizaÃ§Ã£o, Cadastro Imobiliario;2020-01-02;dotacaoOrcamentaria_00025c7c-8931-44af-be2e-2a6fc3e099ba.csv
despesa_orcamentaria_29_2020_72;72;AmortizaÃ§Ã£o/juros/SetenÃ§as/AÃ§Ãµes Judiciais/Aposentados e Pensionistas;2020-01-02;dotacaoOrcamentaria_0003d592-e0c9-4a01-994f-d2c34df9fdaa.csv
despesa_orcamentaria_29_2020_320;320;Manut. do Apoio Administrativo, Contrib. AMREC.;2020-06-10;dotacaoOrcamentaria_00041015-57df-42df-b20a-3e4a5beec596.csv
despesa_orcamentaria_178_2020_10;10;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2020-01-02;dotacaoOrcamentaria_000962a2-554f-4cd4-8469-4508b40d47be.csv
despesa_orcamentaria_29_2020_20;20;Manut. da Diretoria de Transito e Transporte;2020-01-02;dotacaoOrcamentaria_001d4d78-4765-4a90-ad1e-fe18bc47aa5a.csv
despesa_orcamentaria_1984_2020_2;2;Fundo de Incentivo a Cultura;2020-01-02;dotacaoOrcamentaria_001ea898-67f7-4678-bcd3-02d20afe6ada.csv
despesa_orcamentaria_29_2019_152;152;Unidades Escolares - Ensino Fundamental;2019-01-02;dotacaoOrcamentaria_0020acd5-99f5-485e-9ffe-9c3d6bc86db4.csv
despesa_orcamentaria_29_2020_158;158;Unidades Escolares - Ensino Fundamental;2020-01-02;dotacaoOrcamentaria_0022f938-32e9-427e-9942-00b59e7ab9bd.csv
despesa_orcamentaria_29_2020_186;186;Funcional do FUNDEB (Folha Pagamanento);2020-01-02;dotacaoOrcamentaria_00230f0b-5a0b-4f4d-9cef-4082bbfd5660.csv
despesa_orcamentaria_29_2020_125;125;Manut. do ConvÃªnio Corpo de Bombeiros;2020-01-02;dotacaoOrcamentaria_0028415d-96e8-4d46-a925-9cf2de85a20c.csv
despesa_orcamentaria_29_2020_10;10;Manut. da Diretoria de Logistica;2020-01-02;dotacaoOrcamentaria_002adc77-f89a-4b05-8539-744edde8b892.csv
despesa_orcamentaria_29_2020_91;91;Manut. do Apoio Administrativo, Contrib. AMREC.;2020-01-02;dotacaoOrcamentaria_002c67c5-c4c9-4c23-9f49-1ae4eb531690.csv
despesa_orcamentaria_178_2020_84;84;ManutenÃ§Ã£o dos ServiÃ§os MÃ©dicos e Laboratoriais (SUS);2020-01-02;dotacaoOrcamentaria_002fa1b9-5f78-4502-8ae7-bf257668ad62.csv
despesa_orcamentaria_178_2020_67;67;Manut. do Programa de Melhoria do Acesso/Qualid. da AtenÃ§Ã£o BÃ¡sica-PMAQ;2020-01-02;dotacaoOrcamentaria_0043c7e1-413b-4675-a3db-029b54b47311.csv
despesa_orcamentaria_29_2020_290;290;PavimentaÃ§Ã£o/Resup/RevitalizaÃ§Ã£o/Mobilidade Urbana/Emprestimo FONPLATA, BNDS/BRDE;2020-01-02;dotacaoOrcamentaria_004d2760-cb2f-4e6e-a689-20cf9c36fb0f.csv
despesa_orcamentaria_178_2019_36;36;Manut. CAPs;2019-01-02;dotacaoOrcamentaria_0051a515-8ff5-4006-ae11-7ef3307593b4.csv
despesa_orcamentaria_29_2019_292;292;Frota Municipal;2019-01-02;dotacaoOrcamentaria_005a1195-8a4e-4c34-a6d6-e15d4fc08d7e.csv
despesa_orcamentaria_29_2020_300;300;IluminaÃ§Ã£o Publica;2020-01-02;dotacaoOrcamentaria_0064c1bd-cda3-4ce2-9438-2b509c2bafac.csv
despesa_orcamentaria_29_2020_33;33;Manut. do Fundo do Idoso - ProteÃ§Ã£o ao Idoso;2020-01-02;dotacaoOrcamentaria_006842c9-356e-40bf-9420-24d92083be5f.csv
despesa_orcamentaria_29_2020_69;69;AmortizaÃ§Ã£o/juros/SetenÃ§as/AÃ§Ãµes Judiciais/Aposentados e Pensionistas;2020-01-02;dotacaoOrcamentaria_006a0a7a-d3ed-468d-8c5a-2f87b29d2cc7.csv
despesa_orcamentaria_191_2020_4;4;Manut. da GestÃ£o da Assitencia Social;2020-01-02;dotacaoOrcamentaria_006a4236-ef3d-4368-a17b-47c746b41c58.csv
despesa_orcamentaria_178_2020_135;135;ManutenÃ§Ã£o dos ServiÃ§os MÃ©dicos e Laboratoriais (SUS);2020-10-01;dotacaoOrcamentaria_00713395-7f01-4cbd-8aea-9ca025530965.csv
despesa_orcamentaria_178_2020_77;77;Manut. Consorcio da SaÃºde-CISAMREC;2020-01-02;dotacaoOrcamentaria_0073683c-f7f0-4df4-b420-081cb6b98003.csv
despesa_orcamentaria_29_2020_94;94;Manut. do Apoio Administrativo, Contrib. AMREC.;2020-01-02;dotacaoOrcamentaria_0073c957-5e21-4eaf-aa6b-8e627aadc0b9.csv
despesa_orcamentaria_29_2020_288;288;PavimentaÃ§Ã£o/Resup/RevitalizaÃ§Ã£o/Mobilidade Urbana/Emprestimo FONPLATA, BNDS/BRDE;2020-01-02;dotacaoOrcamentaria_0076666e-ea73-46f9-86e9-a298110db002.csv
despesa_orcamentaria_178_2020_7;7;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2020-01-02;dotacaoOrcamentaria_00771dc0-764b-40c8-9b51-aacf49642a49.csv
despesa_orcamentaria_29_2020_306;306;Frota Municipal;2020-01-02;dotacaoOrcamentaria_0079f208-22c8-4777-967d-e6a70613bbd1.csv
despesa_orcamentaria_29_2020_304;304;Oficinas e Garagens;2020-01-02;dotacaoOrcamentaria_00846a7e-4567-4c59-81af-7f3ed5ebd11e.csv
despesa_orcamentaria_1984_2020_4;4;Fundo de Incentivo a Cultura;2020-10-02;dotacaoOrcamentaria_008670c2-a581-45e4-a298-860b2d1372a7.csv
despesa_orcamentaria_29_2019_88;88;Manut. do Apoio Administrativo, Contrib. AMREC.;2019-01-02;dotacaoOrcamentaria_0099436f-0c9f-4f78-8b64-41173d640909.csv
despesa_orcamentaria_191_2020_31;31;Manut. da ProteÃ§Ã£o Social Especial - SUAS;2020-01-02;dotacaoOrcamentaria_0099d6c4-c071-4b7f-9b91-c59b5e322171.csv
despesa_orcamentaria_29_2020_65;65;AmortizaÃ§Ã£o/juros/SetenÃ§as/AÃ§Ãµes Judiciais/Aposentados e Pensionistas;2020-01-02;dotacaoOrcamentaria_009e8fbc-9e58-4354-a663-f62868ab271c.csv
despesa_orcamentaria_29_2020_48;48;Manut. da Diretoria de ComunicaÃ§Ã£o;2020-01-02;dotacaoOrcamentaria_00a91c3e-eaf0-45f4-915b-452960bd2b1e.csv
despesa_orcamentaria_29_2020_71;71;AmortizaÃ§Ã£o/juros/SetenÃ§as/AÃ§Ãµes Judiciais/Aposentados e Pensionistas;2020-01-02;dotacaoOrcamentaria_00ad5c19-71fa-44a5-8759-e584da1a53ec.csv
despesa_orcamentaria_191_2020_15;15;Manut. da ProteÃ§Ã£o Social BÃ¡sica - SUAS;2020-01-02;dotacaoOrcamentaria_00adca11-5d2c-47d5-8cd2-ea32d89b3cce.csv
despesa_orcamentaria_29_2020_266;266;Centros Comunitarios;2020-01-02;dotacaoOrcamentaria_00b4e51f-3d7f-48d7-b02e-3182d33a523b.csv
despesa_orcamentaria_29_2020_254;254;Manut. depto de Obras;2020-01-02;dotacaoOrcamentaria_00c6d430-0466-40d0-8cb3-c653d0591ad5.csv
despesa_orcamentaria_178_2020_85;85;ManutenÃ§Ã£o dos ServiÃ§os MÃ©dicos e Laboratoriais (SUS);2020-01-02;dotacaoOrcamentaria_00cec95b-ef4e-4cbf-a048-dd0b43b922d6.csv
despesa_orcamentaria_178_2020_37;37;Manut. CAPs;2020-01-02;dotacaoOrcamentaria_00d1f54f-5844-42d1-b0d6-4e2193351bb2.csv
despesa_orcamentaria_29_2020_269;269;Centros Comunitarios;2020-01-02;dotacaoOrcamentaria_00d3a1b9-8b18-47cd-9d90-10ef805186f6.csv
despesa_orcamentaria_29_2020_67;67;AmortizaÃ§Ã£o/juros/SetenÃ§as/AÃ§Ãµes Judiciais/Aposentados e Pensionistas;2020-01-02;dotacaoOrcamentaria_00d4d25a-4b94-4e5d-9690-ffd9251d7e6a.csv
despesa_orcamentaria_186_2020_15;15;Manut. da GestÃ£o da HabitaÃ§Ã£o;2020-01-02;dotacaoOrcamentaria_00d7e2e3-97a8-40cc-9ca4-31b1ce7d74d7.csv
despesa_orcamentaria_178_2020_96;96;ManutenÃ§Ã£o da AssistÃªncia FarmacÃªutica;2020-01-02;dotacaoOrcamentaria_00da4853-0c8c-41e9-9450-ebbd5704b5a1.csv
despesa_orcamentaria_191_2018_23;23;Manut. da ProteÃ§Ã£o Social Especial - SUAS;2018-01-02;dotacaoOrcamentaria_00e54f57-a1d2-4b11-abf6-15a56d26b637.csv
despesa_orcamentaria_178_2019_9;9;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2019-01-02;dotacaoOrcamentaria_00fc5278-d4a9-4909-97d6-136db8e2cd43.csv
despesa_orcamentaria_29_2020_78;78;Manut. do Recurso Humanos, AdmissÃµes por Concursos, CapacitaÃ§Ã£o Profis.;2020-01-02;dotacaoOrcamentaria_0104ecc0-ad59-46d1-898c-3a2c138d2f66.csv
despesa_orcamentaria_178_2020_127;127;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2020-05-01;dotacaoOrcamentaria_010f51ee-4c17-4e01-ba95-222e6223f879.csv
despesa_orcamentaria_29_2018_282;282;Manut. da Diretoria de Transito e Transporte;2018-01-02;dotacaoOrcamentaria_011ca8be-332c-4174-a998-d96df9bb9455.csv
despesa_orcamentaria_178_2020_35;35;Manut. CAPs;2020-01-02;dotacaoOrcamentaria_01204b8f-d03f-4cc9-916e-c42615150d92.csv
despesa_orcamentaria_29_2020_76;76;Manut. do Recurso Humanos, AdmissÃµes por Concursos, CapacitaÃ§Ã£o Profis.;2020-01-02;dotacaoOrcamentaria_01254677-cb51-41bf-a255-fa59b5671585.csv
despesa_orcamentaria_29_2020_140;140;Creches e PrÃ©-Escolares - EducaÃ§Ã£o Infantil;2020-01-02;dotacaoOrcamentaria_012d223a-c59f-4251-872b-286f16fa3d00.csv
despesa_orcamentaria_178_2020_34;34;Manut. CAPs;2020-01-02;dotacaoOrcamentaria_01324d4e-b3f4-49be-a11a-9681b6eeaef4.csv
despesa_orcamentaria_178_2020_76;76;Manut. Consorcio da SaÃºde-CISAMREC;2020-01-02;dotacaoOrcamentaria_01361f7b-e9bb-4ce6-907a-53883f98b24a.csv
despesa_orcamentaria_29_2020_123;123;Manut. do ConvÃªnio TrÃ¢nsito Policia Civil;2020-01-02;dotacaoOrcamentaria_013c6c85-c97f-4b9f-8e53-2ba306212419.csv
despesa_orcamentaria_29_2020_118;118;Manut. do ConvÃªnio Policia Militar;2020-01-02;dotacaoOrcamentaria_01460c24-8ff9-41fe-b6ef-f7e88ddce52a.csv
despesa_orcamentaria_178_2020_2;2;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2020-01-02;dotacaoOrcamentaria_014653f8-9566-4d23-9180-3800fb20139e.csv
despesa_orcamentaria_29_2020_57;57;Manut. da Procuradoria Geral;2020-01-02;dotacaoOrcamentaria_0150100a-2f1c-4c73-8769-d09d75ceacf5.csv
despesa_orcamentaria_178_2020_112;112;Manut. das Unidades de Saude, 24 Horas e Policlinicas;2020-01-02;dotacaoOrcamentaria_0150b08a-d707-4875-8526-dc6730046a89.csv
despesa_orcamentaria_29_2020_346;346;AmortizaÃ§Ã£o/juros/SetenÃ§as/AÃ§Ãµes Judiciais/Aposentados e Pensionistas;2020-12-01;dotacaoOrcamentaria_015fad0f-989d-4f16-ad05-8a46507c8b05.csv
despesa_orcamentaria_29_2020_331;331;AlfabetizaÃ§Ã£o de Jovens e Adultos;2020-08-24;dotacaoOrcamentaria_016815d5-8e1f-4612-806f-f54aa62f6e7e.csv
despesa_orcamentaria_29_2020_255;255;Manut. depto de Obras;2020-01-02;dotacaoOrcamentaria_016ea43c-f91a-4d5f-b651-7e31c60d9e4e.csv
despesa_orcamentaria_181_2020_1;1;Coleta e tranporte de Residuos SÃ³lidos;2020-01-02;dotacaoOrcamentaria_017b0fd4-b73f-4851-ba0e-665cd8ebd2eb.csv
despesa_orcamentaria_29_2020_251;251;Manut. depto de Obras;2020-01-02;dotacaoOrcamentaria_017f960b-e3b7-421f-9c01-7c98f1d3ea2f.csv
despesa_orcamentaria_178_2020_103;103;Manut. da Epidemiologia;2020-01-02;dotacaoOrcamentaria_01903274-e4b5-4fe4-871c-f96d3e0c4586.csv
despesa_orcamentaria_191_2020_12;12;Manut. da ProteÃ§Ã£o Social BÃ¡sica - SUAS;2020-01-02;dotacaoOrcamentaria_0190ad8c-11aa-4705-bc17-dd2baf4c0e2d.csv
despesa_orcamentaria_178_2020_123;123;Manut. das Unidades de Saude, 24 Horas e Policlinicas;2020-01-02;dotacaoOrcamentaria_019d3c90-8076-414d-91fd-9d53fd8a061a.csv
despesa_orcamentaria_29_2020_299;299;IluminaÃ§Ã£o Publica;2020-01-02;dotacaoOrcamentaria_01a95cf3-0623-495c-9859-de6139b16279.csv
392387;1;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2020-01-01;dotacaoOrcamentaria_01b2e6ec-5896-4420-be43-70d9a80984f2.csv
despesa_orcamentaria_191_2020_8;8;Manut. da ProteÃ§Ã£o Social BÃ¡sica - SUAS;2020-01-02;dotacaoOrcamentaria_01c255ac-e0e2-41ba-a982-587155e385db.csv
despesa_orcamentaria_178_2020_46;46;Manut. CEREST;2020-01-02;dotacaoOrcamentaria_01fc2142-9e12-4a6a-81f4-27e988b65f4a.csv
despesa_orcamentaria_29_2019_194;194;Axulio ao Ensino;2019-01-02;dotacaoOrcamentaria_02217aca-aa68-4570-b456-2bfc0b03f239.csv
despesa_orcamentaria_29_2020_189;189;Transporte Escolar;2020-01-02;dotacaoOrcamentaria_024abd11-1369-42d7-819a-a1a23bab1635.csv
despesa_orcamentaria_29_2020_335;335;Unidades Escolares - Ensino Fundamental;2020-09-21;dotacaoOrcamentaria_024f055a-f451-4a98-9f92-e607f5807844.csv
despesa_orcamentaria_29_2020_292;292;PavimentaÃ§Ã£o/Resup/RevitalizaÃ§Ã£o/Mobilidade Urbana/Emprestimo FONPLATA, BNDS/BRDE;2020-01-02;dotacaoOrcamentaria_02524ec1-adf0-4825-bbb9-de9651b48983.csv
despesa_orcamentaria_29_2018_142;142;Unidades Escolares - Ensino Fundamental;2018-01-02;dotacaoOrcamentaria_025eb01b-7996-4c3e-b367-791d0d7f122d.csv
despesa_orcamentaria_29_2020_155;155;Unidades Escolares - Ensino Fundamental;2020-01-02;dotacaoOrcamentaria_027eb575-c935-4eee-99a5-7839b0915f1a.csv
despesa_orcamentaria_29_2020_127;127;Manut. do ConvÃªnio Corpo de Bombeiros;2020-01-02;dotacaoOrcamentaria_02894585-7e2c-45cd-a895-1c3a508e8aa5.csv
despesa_orcamentaria_29_2019_279;279;PavimentaÃ§Ã£o/Resup/RevitalizaÃ§Ã£o/Mobilidade Urbana/Emprestimo FONPLATA, BNDS/BRDE;2019-01-02;dotacaoOrcamentaria_02a13a8e-cce9-4c20-9204-08e380fbbaff.csv
despesa_orcamentaria_29_2020_18;18;Manut. da Diretoria de Transito e Transporte;2020-01-02;dotacaoOrcamentaria_02a598ba-530f-4c05-acaf-f140da453c2b.csv
despesa_orcamentaria_178_2020_98;98;Manut. Vigilancia Sanitaria;2020-01-02;dotacaoOrcamentaria_02c5c838-4dd4-4d9e-bb17-15a55f38c90a.csv
despesa_orcamentaria_29_2020_270;270;CanalizaÃ§Ãµes e Drenagens;2020-01-02;dotacaoOrcamentaria_02cdf16b-e317-4052-8a7a-c24157f04470.csv
despesa_orcamentaria_29_2020_322;322;Manut. do Apoio Administrativo, Contrib. AMREC.;2020-06-10;dotacaoOrcamentaria_02dc7fe7-51f1-40d3-9f80-14c9d40360e0.csv
despesa_orcamentaria_186_2020_4;4;Manut. de Projetos Habitacionais e de Interesse Social;2020-01-02;dotacaoOrcamentaria_02ec9ad5-13bd-4642-ac66-6c8e6049523c.csv
despesa_orcamentaria_29_2020_42;42;Coord. Mun. de ProteÃ§Ã£o Defesa Civil;2020-01-02;dotacaoOrcamentaria_02fa1bc8-6b52-44eb-a887-3e15d2e1d148.csv
despesa_orcamentaria_29_2020_2;2;Manut. Funcional do Gabinete do Prefeito;2020-01-02;dotacaoOrcamentaria_0308d388-64e5-4388-b037-4b4993e65c90.csv
despesa_orcamentaria_29_2020_228;228;Manut. do Depto. Administrativo da EducaÃ§Ã£o, formaÃ§Ã£o continuada;2020-01-02;dotacaoOrcamentaria_031f1195-8237-43de-b7ec-38711428f4ea.csv
despesa_orcamentaria_181_2019_8;8;manut. dos sitemas de Ã¡gua e esgoto do Municpio, com recursos do Contrato CASAN/FUNSAB;2019-01-02;dotacaoOrcamentaria_032e5d35-1273-47a6-a8de-3d73ab6bee1b.csv
despesa_orcamentaria_178_2020_69;69;Manut. Gabinete do (a) SecretÃ¡rio (a);2020-01-02;dotacaoOrcamentaria_0374d7cd-8b46-4864-a0e6-d7750a13d067.csv
despesa_orcamentaria_29_2020_162;162;Unidades Escolares - Ensino Fundamental;2020-01-02;dotacaoOrcamentaria_0389bf06-526a-42e3-ba19-14b7c1c96ead.csv
despesa_orcamentaria_178_2020_13;13;Manut. PSF e ESF;2020-01-02;dotacaoOrcamentaria_039e00e9-32a2-4cc6-aed4-47f5aa0c43cb.csv
despesa_orcamentaria_178_2020_4;4;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2020-01-02;dotacaoOrcamentaria_03c4629b-675e-4774-aa79-8eb3c4cedee3.csv
despesa_orcamentaria_29_2019_314;314;Manut. da Diretoria de Transito e Transporte;2019-10-14;dotacaoOrcamentaria_03c7ad41-8b76-4ac8-a0af-e8f46392627f.csv
despesa_orcamentaria_178_2020_28;28;Manut. SAMU;2020-01-02;dotacaoOrcamentaria_03cbc255-3174-4e74-a2cb-ef74791ef824.csv
despesa_orcamentaria_178_2020_99;99;Manut. Vigilancia Sanitaria;2020-01-02;dotacaoOrcamentaria_03ccb929-bab9-4055-95c4-949454363232.csv
despesa_orcamentaria_29_2020_86;86;ManutenÃ§Ã£o do Fundo Municipal de InovaÃ§Ã£o;2020-01-02;dotacaoOrcamentaria_03d5fa28-1dcc-4b88-b09b-9e05145fd811.csv
despesa_orcamentaria_29_2020_52;52;Manut. da Direitoria de Tecnologia da InformaÃ§Ã£o;2020-01-02;dotacaoOrcamentaria_03f1dd60-3f4f-431a-abf9-400ffe74a32a.csv
despesa_orcamentaria_186_2020_9;9;Manut. da GestÃ£o da HabitaÃ§Ã£o;2020-01-02;dotacaoOrcamentaria_03f70b22-8676-4bd4-9edd-4f79e792780a.csv
despesa_orcamentaria_29_2020_201;201;Central de Merenda;2020-01-02;dotacaoOrcamentaria_03fb7949-35a4-4d84-aa35-09d3aa877cc9.csv
despesa_orcamentaria_29_2020_295;295;Parques/PraÃ§as/Jardins;2020-01-02;dotacaoOrcamentaria_041d1b39-fdfd-4aae-a6f7-6afaa48880f8.csv
despesa_orcamentaria_29_2020_303;303;Oficinas e Garagens;2020-01-02;dotacaoOrcamentaria_04201135-88e2-4797-ab9a-ce15f5107f4c.csv
despesa_orcamentaria_29_2020_68;68;AmortizaÃ§Ã£o/juros/SetenÃ§as/AÃ§Ãµes Judiciais/Aposentados e Pensionistas;2020-01-02;dotacaoOrcamentaria_04436183-e798-45c0-9ccc-60a12ca2968a.csv
despesa_orcamentaria_178_2020_63;63;Manut. da Saude Bucal-ESF;2020-01-02;dotacaoOrcamentaria_04508ba5-7a7d-463b-ba77-ab6e1fe5fecc.csv
despesa_orcamentaria_29_2020_183;183;Funcional do FUNDEB (Folha Pagamanento);2020-01-02;dotacaoOrcamentaria_0468f1a1-7c09-4263-a6da-08b9072b060a.csv
despesa_orcamentaria_29_2020_59;59;Manut. do PROCON;2020-01-02;dotacaoOrcamentaria_046c2c70-02ce-454f-aa04-9bad08c5eddc.csv
despesa_orcamentaria_178_2020_1;1;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2020-01-02;dotacaoOrcamentaria_0474dd13-01f3-489f-a6ed-0cec24749e80.csv
despesa_orcamentaria_29_2020_257;257;Manut. das Intendencias do Rio Maina/Santa Luzia/Prospera/Quarta Linha;2020-01-02;dotacaoOrcamentaria_0479950a-dac1-4b20-95f7-24ee3fad0adf.csv
despesa_orcamentaria_178_2020_41;41;Manut. CEOs;2020-01-02;dotacaoOrcamentaria_04867df9-e66a-4bc3-83c9-0bf2f9246766.csv
despesa_orcamentaria_178_2020_12;12;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2020-01-02;dotacaoOrcamentaria_04b30566-2f38-4050-9535-aa4004e359b8.csv
despesa_orcamentaria_191_2020_27;27;Manut. da ProteÃ§Ã£o Social Especial - SUAS;2020-01-02;dotacaoOrcamentaria_04b88c38-15ae-4e74-8253-ce3975f2542d.csv
despesa_orcamentaria_29_2020_199;199;Central de Merenda;2020-01-02;dotacaoOrcamentaria_04c148d6-ec58-405a-a7f4-d6931d1ad394.csv
despesa_orcamentaria_29_2019_146;146;Unidades Escolares - Ensino Fundamental;2019-01-02;dotacaoOrcamentaria_04e0449d-abff-465b-a686-1d32091ec91f.csv
despesa_orcamentaria_191_2020_24;24;Manut. da ProteÃ§Ã£o Social Especial - SUAS;2020-01-02;dotacaoOrcamentaria_04e28ce5-86df-4942-9afa-feb61c382539.csv
despesa_orcamentaria_29_2020_47;47;Manut. da Diretoria de ComunicaÃ§Ã£o;2020-01-02;dotacaoOrcamentaria_04e3e381-691b-4a98-8d69-6863c99d30da.csv
despesa_orcamentaria_178_2020_94;94;ManutenÃ§Ã£o do Programa de ResidÃªncia MÃ©dica em Medicina de FamÃ­lia e Comunidade - PRMFC;2020-01-02;dotacaoOrcamentaria_04f9cf78-31b5-4967-b5d5-0032228e5607.csv
despesa_orcamentaria_191_2020_23;23;Manut. da ProteÃ§Ã£o Social Especial - SUAS;2020-01-02;dotacaoOrcamentaria_04fe4981-cc42-47f3-b80f-4111e1b92733.csv
despesa_orcamentaria_29_2020_79;79;Manut. do Recurso Humanos, AdmissÃµes por Concursos, CapacitaÃ§Ã£o Profis.;2020-01-02;dotacaoOrcamentaria_050332e9-b5d7-4eee-8cc7-109c49d23fa8.csv
despesa_orcamentaria_29_2020_38;38;Manut. da Junta do ServiÃ§o Militar;2020-01-02;dotacaoOrcamentaria_05090da4-bf19-41a1-83b6-9309cd17a06f.csv
despesa_orcamentaria_29_2020_28;28;Manut. do Conselho Tutelar;2020-01-02;dotacaoOrcamentaria_050d26d1-f0f9-41fc-b2fb-971210e1a240.csv
despesa_orcamentaria_191_2020_28;28;Manut. da ProteÃ§Ã£o Social Especial - SUAS;2020-01-02;dotacaoOrcamentaria_051ef84f-f095-4058-a331-7bf2acc39259.csv
392389;16;Manut. das Unidades de Saude, 24 Horas e Policlinicas;2020-01-01;dotacaoOrcamentaria_052de955-4d76-4177-9f79-fd510ce8838e.csv
despesa_orcamentaria_29_2020_276;276;ConvÃªnio Rio de Manut. Manejo de Rios;2020-01-02;dotacaoOrcamentaria_053bb94c-5cd1-4d29-b447-be90bf46e297.csv
391905;1;Manut. da ProteÃ§Ã£o Social BÃ¡sica - SUAS;2020-01-01;dotacaoOrcamentaria_0550224c-b09c-4607-a906-7d732c65b8ac.csv
despesa_orcamentaria_29_2020_56;56;Manut. da Procuradoria Geral;2020-01-02;dotacaoOrcamentaria_05542149-ae15-4fd6-9bd7-04229de7f807.csv
despesa_orcamentaria_178_2020_15;15;Manut. PSF e ESF;2020-01-02;dotacaoOrcamentaria_0565ce1f-c95d-416f-9404-098415b3c0d6.csv
despesa_orcamentaria_29_2020_226;226;Manut. do Depto. Administrativo da EducaÃ§Ã£o, formaÃ§Ã£o continuada;2020-01-02;dotacaoOrcamentaria_056c5470-fa1f-4fc9-b593-65559cf8867a.csv
despesa_orcamentaria_29_2020_298;298;Parques/PraÃ§as/Jardins;2020-01-02;dotacaoOrcamentaria_056e73f2-b112-401f-bb60-6f87e386608d.csv
despesa_orcamentaria_191_2020_7;7;Manut. da ProteÃ§Ã£o Social BÃ¡sica - SUAS;2020-01-02;dotacaoOrcamentaria_0589ab12-b71c-480a-9e78-788e674f3a93.csv
despesa_orcamentaria_178_2020_40;40;Manut. CEOs;2020-01-02;dotacaoOrcamentaria_058e53a1-cdfd-4fb8-8b28-45c3a4345b66.csv
despesa_orcamentaria_29_2020_227;227;Manut. do Depto. Administrativo da EducaÃ§Ã£o, formaÃ§Ã£o continuada;2020-01-02;dotacaoOrcamentaria_05c32667-ee6e-4785-a679-3c81fd7969e3.csv
despesa_orcamentaria_29_2020_171;171;ConvÃªnios com Entidades Educacionais;2020-01-02;dotacaoOrcamentaria_05fcd8a1-4652-4403-9c70-cc528d2864c1.csv
despesa_orcamentaria_29_2020_53;53;Manut. Funcional do Gabinete do Vice Prefeito;2020-01-02;dotacaoOrcamentaria_0608f256-46d5-43db-9c14-bb4bd7c57039.csv
despesa_orcamentaria_29_2020_287;287;PavimentaÃ§Ã£o/Resup/RevitalizaÃ§Ã£o/Mobilidade Urbana/Emprestimo FONPLATA, BNDS/BRDE;2020-01-02;dotacaoOrcamentaria_0658958c-c37f-4fe2-a9d1-076fe5001985.csv
despesa_orcamentaria_29_2019_20;20;Manut. da Diretoria de Transito e Transporte;2019-01-02;dotacaoOrcamentaria_0659571b-294d-42e0-b03c-084fee1f07ab.csv
despesa_orcamentaria_29_2019_135;135;Creches e PrÃ©-Escolares - EducaÃ§Ã£o Infantil;2019-01-02;dotacaoOrcamentaria_067c972c-7359-4df3-819e-c807c48f4670.csv
despesa_orcamentaria_178_2020_130;130;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2020-06-10;dotacaoOrcamentaria_06949cf8-bd49-40cc-bc7e-11f32e04685d.csv
despesa_orcamentaria_186_2020_5;5;Manut. de Projetos Habitacionais e de Interesse Social;2020-01-02;dotacaoOrcamentaria_06a00c97-827e-45fd-b249-6450060878e6.csv
despesa_orcamentaria_29_2020_98;98;Manut. do Controle Interno;2020-01-02;dotacaoOrcamentaria_07090112-f6de-4fdd-b618-6dc298a8bf96.csv
despesa_orcamentaria_178_2020_95;95;ManutenÃ§Ã£o da AssistÃªncia FarmacÃªutica;2020-01-02;dotacaoOrcamentaria_07189ac5-4660-48ad-9d59-396a8681ce9b.csv
despesa_orcamentaria_178_2019_75;75;ManutenÃ§Ã£o dos ServiÃ§os MÃ©dicos e Laboratoriais (SUS);2019-01-02;dotacaoOrcamentaria_079cb23e-1707-4ed3-8d5e-1d9eca571a56.csv
despesa_orcamentaria_178_2020_20;20;Manut. PSF e ESF;2020-01-02;dotacaoOrcamentaria_07c41c5c-c770-4a5a-aec7-66fdd43bcfb5.csv
despesa_orcamentaria_29_2020_100;100;Manut. da ArrecadaÃ§Ã£o, FiscalizaÃ§Ã£o, Cadastro Imobiliario;2020-01-02;dotacaoOrcamentaria_07e5f52a-eea9-456e-b2fe-97bc25a421ab.csv
despesa_orcamentaria_29_2020_134;134;Creches e PrÃ©-Escolares - EducaÃ§Ã£o Infantil;2020-01-02;dotacaoOrcamentaria_0804e414-906c-4fc0-9163-803234890111.csv
despesa_orcamentaria_29_2020_245;245;Manut. depto de Obras;2020-01-02;dotacaoOrcamentaria_08100db1-6c2b-462f-a021-f6130b1585bc.csv
despesa_orcamentaria_178_2018_29;29;Manut. PSF e ESF;2018-01-02;dotacaoOrcamentaria_08246a0e-afb5-4737-9310-b67927cbb408.csv
