descricao;id;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
Ponta de ultrasson E10 - (rosca externa);4445159;10;VENCEU;UN;1389;138.9;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson E11 - (rosca externa);4445160;10;PERDEU;UN;1389;138.9;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson E18 - (rosca externa);4445161;10;PERDEU;UN;1399;139.9;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson E5 -(rosca externa);4445166;10;PERDEU;UN;1429;142.9;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 1 Gnatus (rosca interna).;4445169;15;PERDEU;UN;900;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 1 Kondenteck (rosca interna).;4445170;30;PERDEU;UN;1800;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 1 Saevo (rosca interna).;4445171;15;PERDEU;UN;900;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 10P Perio Subgeng Kondenteck (rosca in;4445172;30;PERDEU;UN;1800;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 10P Perio Subgengival Gnatus (rosca in;4445173;15;PERDEU;UN;900;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 10P Perio Subgengival Saevo (rosca int;4445174;15;PERDEU;UN;900;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 2 - suprageng Gnatus (rosca interna).;4445175;15;PERDEU;UN;900;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 2 - suprageng Kondenteck (rosta intern;4445176;30;PERDEU;UN;1800;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 2 - suprageng Saevo (rosca interna).;4445177;15;PERDEU;UN;900;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 32 Perio E Gnatus (rosca externa)-;4445178;15;VENCEU;UN;861;57.4;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 32 Perio E Kondenteck (rosca externa);4445179;30;VENCEU;UN;1800;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 32 Perio E Saevo (rosca externa);4445180;15;VENCEU;UN;861;57.4;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 37 Perio Sub Gnatus (rosca externa);4445181;15;VENCEU;UN;861;57.4;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 37 Perio Sub Kondenteck (rosca externa;4445182;30;VENCEU;UN;1800;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 37 Perio Sub Saevo (rosca externa).;4445183;15;PERDEU;UN;861;57.4;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 39 Perio Supra  Gnatus (rosca externa);4445184;15;PERDEU;UN;861;57.4;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 39 Perio Supra Kondenteck (rosca exter;4445185;30;VENCEU;UN;1800;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson nÂº 39 Perio Supra Saevo (rosca externa);4445186;15;PERDEU;UN;900;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson R1 - (rosca externa);4445187;15;VENCEU;UN;900;60;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Ponta de ultrasson R2 - (rosca externa) FLATSONIC para Endod;4445188;15;VENCEU;UN;2175;145;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
RÃ©gua de Fox com arco;4445191;1;VENCEU;UNI;18;18;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Resina composta de baixa viscosidade (flow) cor A3;4445194;150;PERDEU;SRS;2625;17.5;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Resina Fotopolimerizavel cor A1 - UNIVERSAL;4445195;180;VENCEU;SRS;5922;32.9;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Resina Fotopolimerizavel cor A2- UNIVERSAL;4445196;500;VENCEU;SRS;16450;32.9;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Resina Fotopolimerizavel cor A3- UNIVERSAL;4445197;480;PERDEU;SRS;15840;33;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Resina Fotopolimerizavel cor A3.5 - UNIVERSAL;4445198;100;PERDEU;SRS;3300;33;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Resina Fotopolimerizavel INCISAL;4445199;120;PERDEU;SRS;3960;33;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Restaurador provisÃ³rio IRM;4445200;100;DESCLASSIFICADO;KIT;8300;83;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Restaurador provisÃ³rio tipo Cimpat, Rosa e/ou Branco;4445201;70;DESCLASSIFICADO;FR.;490;7;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
REVELADOR PARA RADIOGRAFIA - FRASCO COM 475 ML;4445202;30;PERDEU;FRA;300;10;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Selante FotopolimerizÃ¡vel, COM liberaÃ§Ã£o FLÃOR;4445205;100;DESCLASSIFICADO;KIT;1670;16.7;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Spray congelante -50Âº / 200ml para teste de vitalidade pulpa;4445210;70;PERDEU;FR.;1785;25.5;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Stop de Silicone Cursor;4445211;5;VENCEU;CX;67.5;13.5;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
SUGADOR DE SALIVA DESCARTÃVEL 130MM X 0,65MM;4445213;1600;DESCLASSIFICADO;PCT;8320;5.2;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Sugador EndodÃ´ntico DescartÃ¡vel;4445214;200;PERDEU;PCT;2210;11.05;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
TaÃ§a de borracha para contra-Ã¢ngulo cor branca.;4445215;200;VENCEU;UN;200;1;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Tira de lixa de aÃ§o 4mm para polimento de restauraÃ§Ãµes de am;4445217;400;VENCEU;PCT;1920;4.8;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Tira de lixa de poliester 4x170mm para polimento de restaura;4445218;200;VENCEU;PCT;1260;6.3;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
TRICRESOL FORMALINA - 10 ML;4445219;100;DESCLASSIFICADO;FR.;470;4.7;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Verniz cavitÃ¡rio -10 ml;4445223;15;DESCLASSIFICADO;FR;165;11;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Verniz fluoretado;4445224;30;DESCLASSIFICADO;KIT;531;17.7;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
CANETA DE ALTA ROTACAO;4445228;120;DESCLASSIFICADO;UN;52200;435;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Conjunto de CONTRA ÃNGULO E MICRO MOTOR;4445230;70;DESCLASSIFICADO;UN;53900;770;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
CUBA ULTRASSONICA 2,6 A 3 LITROS;4445231;50;VENCEU;UN;34000;680;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Fotopolimerizador sem fio com bateria removÃ­vel;4445233;10;DESCLASSIFICADO;UNI;7300;730;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Localizador apical eletrÃ´nico;4445235;2;PERDEU;UN;2950;1475;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
MICROMOTOR ELÃTRICO DE BANCADA LB 100;4445237;1;PERDEU;UN;598;598;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Mini incubadora biolÃ³gica;4445238;12;CANCELADO;UN;1392;116;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
Seladora tÃ©rmica digital;4445242;2;PERDEU;UNI;1880;940;itensProposta_410aab81-148e-4be9-8a51-c2797b9e4bd2.csv
OcupaÃ§Ã£o e exploraÃ§Ã£o, atravÃ©s de concessÃ£o de uso;4398962;1;VENCEU;CONC;125000;125000;itensProposta_4120708e-fa71-4e3d-9ea4-b54c3a088921.csv
base de brita graduada;4397847;60000;NAO_COTOU;TON;0;0;itensProposta_41207e04-ed4f-4ce3-9c2a-cdd1efa86144.csv
PO DE PEDRA;4397848;30000;NAO_COTOU;TON;0;0;itensProposta_41207e04-ed4f-4ce3-9c2a-cdd1efa86144.csv
Macadame (ou brita nÂº 04);4397849;25000;NAO_COTOU;TON;0;0;itensProposta_41207e04-ed4f-4ce3-9c2a-cdd1efa86144.csv
Pedrisco (ou brita nÂº 00);4397850;20000;NAO_COTOU;TON;0;0;itensProposta_41207e04-ed4f-4ce3-9c2a-cdd1efa86144.csv
BRITA 3/4 (BRITA NÂº 01);4397851;15000;NAO_COTOU;TON;0;0;itensProposta_41207e04-ed4f-4ce3-9c2a-cdd1efa86144.csv
RachÃ£o (ou brita nÂº 05);4397852;8000;NAO_COTOU;TON;0;0;itensProposta_41207e04-ed4f-4ce3-9c2a-cdd1efa86144.csv
Areia lavada mÃ©dia;4397853;5000;VENCEU;M3;184500;36.9;itensProposta_41207e04-ed4f-4ce3-9c2a-cdd1efa86144.csv
AREIA FINA S/ USO NA CONSTRUÃÃO CIVIL;4397854;10000;VENCEU;TON;148000;14.8;itensProposta_41207e04-ed4f-4ce3-9c2a-cdd1efa86144.csv
Areia lavada fina (Branca e limpa) para parques;4397855;3000;VENCEU;TON;74700;24.9;itensProposta_41207e04-ed4f-4ce3-9c2a-cdd1efa86144.csv
Cercamento em rede das quadras de areia do Parque Municipal;0;1;VENCEU; ;27087;27087;itensProposta_4123f364-4e3a-4272-8153-7a98a8584178.csv
Autoadesivo para recados;4399181;200;DESCLASSIFICADO;PCT;770;3.85;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Barbante na cor crua 100%algodÃ£o, nÂº 6. 1kg;4399182;120;VENCEU;UND;2400;20;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Cartolina tamanho ofÃ­cio.;4399183;1000;PERDEU;PCT;6930;6.93;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Cola bastÃ£o 40GR;4399184;700;DESCLASSIFICADO;UND;1771;2.53;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Cola instantÃ¢nea;4399185;100;VENCEU;CX;4790;47.9;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Envelope papel BRANCO 100 unidades;4399186;5000;DESCLASSIFICADO;PCT;40750;8.15;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
envelope papel pardo tamanho 34 x 24 cm;4399187;10000;VENCEU;UND;1400;0.14;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Estilete recarregÃ¡vel.;4399188;300;PERDEU;UND;375;1.25;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Fita adesiva, tipo Durex;4399189;2000;DESCLASSIFICADO;UND;2100;1.05;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
FITA CORRETIVO 5,5MM X 6M;4399190;2000;DESCLASSIFICADO;UND;5940;2.97;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Fita dupla face fixaÃ§Ã£o FORTE;4399191;500;DESCLASSIFICADO;UND;5865;11.73;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
GRAMPEADOR papel 75 g/m2;4399192;250;VENCEU;UND;11225;44.9;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
GRAMPO PARA GRAMPEADOR.;4399193;500;VENCEU;UND;1900;3.8;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Livro Ata pautado com 100 folhas.;4399194;600;DESCLASSIFICADO;UND;7014;11.69;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Papel Off-Set, alcalino, formato A-4;4399195;200;INABILITADO;CX;30800;154;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Papel Off-Set, alcalino, formato A-4;4399196;600;INABILITADO;CX;92400;154;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
PASTA com abertura em L;4399197;600;DESCLASSIFICADO;PCT;4920;8.2;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Pasta plastica de arquivo, com 20 mm soft;4399198;600;DESCLASSIFICADO;UND;1782;2.97;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Pasta plastica de arquivo, com 30 mm soft;4399199;600;DESCLASSIFICADO;UND;2010;3.35;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Perfurador 2 furos para ate 20 folhas.;4399200;250;DESCLASSIFICADO;UND;3750;15;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Pistola para Artesanato;4399201;150;DESCLASSIFICADO;UND;2220;14.8;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
PlÃ¡stico autoadesivo de fÃ¡cil aplicaÃ§Ã£o;4399202;200;DESCLASSIFICADO;UND;12940;64.7;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Refil cola quente grosso;4399203;8000;DESCLASSIFICADO;UND;7920;0.99;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
Tesoura de picotar;4399204;140;DESCLASSIFICADO;UND;5796;41.4;itensProposta_412d5ff6-8d13-459b-9ed0-6fc9634183f7.csv
CESTA BASICA TIPO 02;4303910;700;VENCEU;UNI;58408;83.44;itensProposta_41369988-3435-4baf-8eec-073458867ac7.csv
Lixeira 100 litros;4390463;200;VENCEU;UND;36946;184.73;itensProposta_417bffe2-813d-4be9-80fd-cb5fc3dc5267.csv
Lixeira 50 litros com tampa e pedal;4390465;210;PERDEU;UND;18396;87.6;itensProposta_417bffe2-813d-4be9-80fd-cb5fc3dc5267.csv
Lixeira 75 litros com tampa e pedal;4390466;180;VENCEU;UND;20700;115;itensProposta_417bffe2-813d-4be9-80fd-cb5fc3dc5267.csv
Lixeira Branca de 07 litros;4390467;385;PERDEU;UND;4285.05;11.13;itensProposta_417bffe2-813d-4be9-80fd-cb5fc3dc5267.csv
Lixeira com tampa basculante, com alÃ§as nas laterais, 60 Lit;4390468;215;PERDEU;UND;8159.25;37.95;itensProposta_417bffe2-813d-4be9-80fd-cb5fc3dc5267.csv
Luva LÃ¡tex nÃ£o EstÃ©ril Tamanho G;4390472;1500;NAO_COTOU;CX;0;0;itensProposta_417bffe2-813d-4be9-80fd-cb5fc3dc5267.csv
Luva LÃ¡tex nÃ£o EstÃ©ril Tamanho M;4390473;1610;NAO_COTOU;CX;0;0;itensProposta_417bffe2-813d-4be9-80fd-cb5fc3dc5267.csv
Saco plÃ¡stico  100 litros.;4390513;3130;NAO_COTOU;PCT;0;0;itensProposta_417bffe2-813d-4be9-80fd-cb5fc3dc5267.csv
Saco plÃ¡stico de lixo 150 litros;4390515;602;NAO_COTOU;PCT;0;0;itensProposta_417bffe2-813d-4be9-80fd-cb5fc3dc5267.csv
Saco plÃ¡stico de lixo 200 litros;4390517;315;NAO_COTOU;PCT;0;0;itensProposta_417bffe2-813d-4be9-80fd-cb5fc3dc5267.csv
Saco plÃ¡stico de lixo 30 litros.;4390518;2630;NAO_COTOU;PCT;0;0;itensProposta_417bffe2-813d-4be9-80fd-cb5fc3dc5267.csv
Saco plÃ¡stico de lixo 50 litros.;4390519;3480;NAO_COTOU;PCT;0;0;itensProposta_417bffe2-813d-4be9-80fd-cb5fc3dc5267.csv
RENAULT DUSTER DYNAMIQUE 1.6 16V FLEX 2019-2020;0;11;PERDEU; ;110;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
RENAULT DUSTER DYNAMIQUE 2.0 16V FLEX 4X4 2018;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
RENAULT DUSTER DYNAMIQUE 2.0 16V FLEX 2014;0;2;PERDEU; ;20;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
RENAULT LOGAN EXPRESSION 1.6 8V FLEX 2013;0;4;PERDEU; ;40;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
FIAT PALIO WEEKEND FASE 4 ADVENTURE 1.8 16V FLEX 2018;0;2;PERDEU; ;20;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
FIAT PALIO WEEKEND FASE 4 ADVENTURE 1.8 16V FLEX 2018;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
FORD RANGER XLT 3.2 TURBO DIESEL 4X4 AUT 2018;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
FIAT IDEA G1 HLX 1.8 8V FIRE FLEX 2006;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
FIAT PALIO NOVO ESSENCE 1.6 16V FLEX 2013;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
PEUGEOT BOXER (2006 A 2017) FURGÃO LONGO 350 LH 2.8 TURBO DI;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
CHEVROLET BLAZER ADVANTAGE 2.4 FLEXPOWER 4X2 2009;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
CHEVROLET BLAZER ADVANTAGE 2.4 FLEXPOWER 4X2 2010;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
CHEVROLET S10 NOVA LT CD 2.8 TURBO DIESEL 4X2 AUT 2013;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
FIAT DOBLÃ (2010 A 2016) ELX 1.4 8V FLEX 2010;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
FIAT PALIO NOVO ESSENCE 1.6 16V FLEX 2012;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
FIAT STRADA FASE 4 WORKING CD 3P 1.4 8V FLEX 2015;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
FORD FIESTA HATCH 1.6 FLEX 1.6 FLEX 2012;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
FORD FIESTA HATCH SE 1.6 FLEX 2014;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
M.BENZ/L 1113 1973;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
MARCOPOLO/VOLARE V6L MO 2015;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
NISSAN FRONTIER XE CD 2.5 TURBO DIESEL 4X2 2009;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
VOLKSWAGEN GOL G7 TRENDLINE 4P 1.0 12V FLEX 2018;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
VOLKSWAGEN GOL 1.0 FLEX 4P 1.0 2020;0;11;PERDEU; ;110;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
VOLKSWAGEN KOMBI STANDARD STANDARD 1.6 EFI GASOLINA 2002;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
VOLKSWAGEN SPACEFOX G3 COMFORTLINE 1.6 8V FLEX 2017;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
CHEVROLET TRAILBLAZER (2017 A 2020) PREMIER 2.8 TURBO DIESEL;0;2;PERDEU; ;20;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
CHEVROLET CELTA 1.0L LS 2013;0;1;PERDEU; ;10;10;itensProposta_41b00de1-4c3c-4869-a142-7d2413e02e6b.csv
Terraplenagem,  pavimentaÃ§Ã£o com revestimento em concreto as;0;1;PERDEU; ;4265047.73;4265047.73;itensProposta_41bb0ed0-39da-4b54-a5d4-071ba988bed5.csv
Levantamento planimÃ©trico cadastral dos imÃ³veis com identifi;4390726;380000;PERDEU;M2;236436;0.6222;itensProposta_41c54849-9123-4406-b688-5aed336aae27.csv
Kit teste rÃ¡pido CORONAVIRUS (COVID 19) Caixa com 25 testes;4443871;40;VENCEU;CXA;124000;3100;itensProposta_41dc3e4b-deba-43ee-b373-321bd5349e76.csv
Totem para dispenser de alcool gel;0;100;DESCLASSIFICADO; ;35000;350;itensProposta_41f281c9-dcec-4136-b68c-f7501fdc6971.csv
Ãlcool etÃ­lico 70Â° antissÃ©ptico;4397877;5125;DESCLASSIFICADO;FRA;30135;5.88;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Ãlcool etÃ­lico 70Â° antissÃ©ptico;4397878;15375;DESCLASSIFICADO;FRA;90405;5.88;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Ãlcool gel 70% para higiene das mÃ£os;4397879;3875;INABILITADO;FRA;19995;5.16;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Ãlcool gel 70% para higiene das mÃ£os;4397880;11625;INABILITADO;FRA;59985;5.16;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Clorexidina aquosa;4397881;3500;NAO_COTOU;UND;0;0;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Desinfetante de uso geral 5 Litros.;4397882;2124;DESCLASSIFICADO;GAL;15165.36;7.14;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Desinfetante de uso geral 5 Litros.;4397883;6375;DESCLASSIFICADO;GAL;45517.5;7.14;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Desodorizador sanitÃ¡rio em gel;4397884;1300;DESCLASSIFICADO;UND;12701;9.77;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Dispenser plÃ¡stico de parede para papel Toalha;4397885;400;DESCLASSIFICADO;UND;9508;23.77;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Dispenser plÃ¡stico de sabonete liquido;4397886;700;DESCLASSIFICADO;UND;16380;23.4;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Frasco com VÃ¡lvula pump;4397887;3000;VENCEU;UND;15810;5.27;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Luva LÃ¡tex nÃ£o EstÃ©ril Tamanho G Caixa;4397888;1000;DESCLASSIFICADO;CX;47390;47.39;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Luva LÃ¡tex nÃ£o EstÃ©ril Tamanho M;4397889;1000;DESCLASSIFICADO;CX;47390;47.39;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
MÃ¡scara de oxigÃªnio com bolsa reservatÃ³rio e de nÃ£o reinalaÃ§;4397890;120;INABILITADO;UND;1176;9.8;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
MÃ¡scara Protetora facial (FACE SHIELD), reutilizÃ¡vel;4397891;2000;VENCEU;UND;15220;7.61;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Protetor de balcÃ£o/Mesa Stay;4397892;200;VENCEU;UND;25200;126;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Pulverizador 2 em 1 com gatilho anatÃ´mico;4397893;470;PERDEU;UND;3102;6.6;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Pulverizador de compreensÃ£o prÃ©via 1,2L, pressÃ£o mÃ¡xima3,0ba;4397894;720;PERDEU;UND;13752;19.1;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Refil Mop seco 60 cm;4397895;500;VENCEU;UND;8805;17.61;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Refil Mop Ãmido com no mÃ­nimo 340 g;4397896;1200;VENCEU;UND;12240;10.2;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Saca de tecido 100 % alvejado;4397897;1600;PERDEU;UND;6528;4.08;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Saca de tecido crua;4397898;1600;PERDEU;PCT;5200;3.25;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Saco plÃ¡stico de lixo domÃ©stico 150 litros;4397899;400;PERDEU;PCT;9880;24.7;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Saco plÃ¡stico de lixo domÃ©stico 200 litros;4397900;100;VENCEU;PCT;2900;29;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Tapete barreira sanitÃ¡ria ( pedilÃºvio ) 1,00 metros de compr;4397901;210;VENCEU;UND;39669;188.9;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Tapete barreira sanitÃ¡ria ( pedilÃºvio ) tamanho 1,50 metros;4397902;31;VENCEU;UND;8757.5;282.5;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
TermÃ´metro ClÃ­nico Digital de Testa sem contato;4397903;120;PERDEU;UND;17964;149.7;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Desinfetante Ã  base de quaternÃ¡rio de amÃ´nio de 5a geraÃ§Ã£o;4397904;222;VENCEU;GL;20690.4;93.2;itensProposta_42046843-e10d-4506-aff3-227cbf05959a.csv
Espelho prata lixado reto, 4mm fixado na parede com silicone;0;70;PERDEU; ;8400.86;120.01229;itensProposta_42349a0a-b746-4636-a5d6-af6fa355b231.csv
Vidro miniboreal  3 mm;0;150;PERDEU; ;12001.29;80.0086;itensProposta_42349a0a-b746-4636-a5d6-af6fa355b231.csv
Vidro canelado  3mm;0;125;PERDEU; ;10001.08;80.0086;itensProposta_42349a0a-b746-4636-a5d6-af6fa355b231.csv
Vidro transparente  comum  4 mm;0;165;PERDEU; ;13201.42;80.0086;itensProposta_42349a0a-b746-4636-a5d6-af6fa355b231.csv
Vidro  comum fume 6mm;0;60;PERDEU; ;6000.64;100.0107;itensProposta_42349a0a-b746-4636-a5d6-af6fa355b231.csv
Vidro temperado fumÃª 8mm;0;30;PERDEU; ;4100.44;136.6813;itensProposta_42349a0a-b746-4636-a5d6-af6fa355b231.csv
