numeroParcela;valorParcela;dataVencimentoParcela;origem_arquivo
1;5514;2019-08-27;parcelas_31bcbbd9-cd77-45e1-939d-1ab7ba338cd0.csv
1;17117.39;2019-01-28;parcelas_31ce4e04-764f-4880-9c91-650ab52a926d.csv
1;161743.05;2019-09-30;parcelas_31d4cb49-a73d-4c15-ae7f-f3c7b24a7cea.csv
1;1000;2019-02-28;parcelas_31d791e7-0847-4b05-b807-35e893c22001.csv
1;3489.71;2019-06-27;parcelas_31da40c8-1fe1-4254-9a9d-980bd76e9953.csv
1;182;2019-05-28;parcelas_31e05f16-1e1c-499a-beaa-1522bfbbcbb8.csv
1;205.2;2019-04-04;parcelas_31e0f895-0047-450f-817c-7cd9c3028d89.csv
1;170.97;2019-09-23;parcelas_31e5483e-f9b0-4d1a-8b31-a6d5b432aef4.csv
1;9843.01;2019-11-28;parcelas_31e5ccb1-ae0a-4701-b65d-99bd7556e64c.csv
1;79.79;2019-08-05;parcelas_31f1a9bb-7d97-4062-b4a6-493853d31244.csv
1;829910.47;2019-11-27;parcelas_31f3e1af-15c3-4e4a-abbf-f15a17099108.csv
1;545;2019-12-02;parcelas_31fbbbc3-0628-4604-9c16-33a98db0232b.csv
1;881411.01;2018-09-28;parcelas_31fd0640-3856-4243-9627-c28394f1f592.csv
1;238162.1;2019-03-25;parcelas_31fe5fc9-059d-4f98-9bd2-3b83193e5552.csv
1;1299.33;2019-07-04;parcelas_320023d8-da2e-47ef-8190-7fdb93475b49.csv
1;650731.19;2019-10-29;parcelas_32011979-d06a-4948-a3f7-2af40e6056e4.csv
1;17409.88;2019-11-28;parcelas_3202bbde-de89-4b00-a774-1674f0019dbf.csv
1;65;2019-07-24;parcelas_3204a871-310c-41c6-8eb7-0af2198a9695.csv
1;168026.03;2019-04-30;parcelas_3206f56d-2a7c-4091-8625-a92d79753f51.csv
1;27650.72;2019-05-24;parcelas_32145864-6a33-4917-b595-c904a5bf92a9.csv
1;50750;2019-07-10;parcelas_321fc574-888f-4d3e-8638-60ce8472b84d.csv
1;5681;2019-11-29;parcelas_322302ed-508b-4ff2-8a6c-9cbc609bb946.csv
1;0.78;2019-02-18;parcelas_322a76f6-07a5-4a43-874d-2dd13903412b.csv
1;346.07;2019-05-28;parcelas_322c7ab6-386d-4d78-8acb-7d022e9c45ba.csv
1;2940;2019-08-27;parcelas_322e12a5-526a-4f70-9bf4-bb93766746f0.csv
1;2025;2019-10-31;parcelas_3232e9ea-8a1d-4501-af48-fe972565ed47.csv
1;2667;2019-03-14;parcelas_32357494-350c-43f3-88b3-9be8b8ae8e0a.csv
1;141466;2019-08-14;parcelas_3237aee8-6835-4635-904c-287f0f588c1e.csv
1;58.1;2019-07-25;parcelas_324349f3-f2be-4689-ad92-26157de42813.csv
1;1050000;2019-09-04;parcelas_324529b9-9c58-4e73-be29-9814a5976733.csv
1;3385.08;2019-03-11;parcelas_324c9e5c-d277-4699-a45f-c2fc3a86067f.csv
1;1429.72;2019-01-28;parcelas_325e10de-ea34-41a8-bba0-cd78d4910561.csv
1;202055.82;2019-08-30;parcelas_32637a1d-4922-4ef9-9559-31693c59943f.csv
1;56456.85;2019-11-28;parcelas_326986e1-e22c-4a1e-8147-28b43e765057.csv
1;460;2019-06-12;parcelas_32756f19-239d-4feb-b3f6-3905562e97de.csv
1;0.04;2019-10-31;parcelas_327829ed-d49a-405d-abf1-51dfd59e04cc.csv
1;172635;2019-03-18;parcelas_327f2f2c-794f-41a3-b498-722194462251.csv
1;916.87;2019-02-01;parcelas_32802a8c-0048-41b4-ad17-d4ef2d261ea8.csv
1;79.79;2019-08-06;parcelas_32823082-416e-459e-a82c-43ca0f9f34e9.csv
1;565.54;2019-05-13;parcelas_3287e6b1-10a8-4126-8441-018f9da4e745.csv
1;118655.12;2019-09-30;parcelas_328871f8-1201-443c-b39e-6e36ef89b728.csv
1;9601.1;2019-12-19;parcelas_328a05f6-f233-4717-ba92-fb37b9e3a7ab.csv
1;65.4;2019-12-06;parcelas_328c83cd-1027-4509-abbe-8a7e40c19b09.csv
1;439.48;2019-12-31;parcelas_328dc88e-8330-4c85-82a0-0e0aa989a132.csv
1;46762.49;2019-12-19;parcelas_32933b3d-7ce1-40a1-80b6-05449b89d6f2.csv
1;13491.05;2019-02-28;parcelas_3294ad3b-808c-4079-b351-2f4f646b63c4.csv
1;2315;2019-04-24;parcelas_329897f0-554d-4bf6-a337-d494933eaa00.csv
1;419.22;2019-06-11;parcelas_329db8ab-a549-4652-ae2a-f672d3751882.csv
1;278.56;2019-06-19;parcelas_329ef0eb-cbd9-4575-9a7f-17370a963fce.csv
1;3967.5;2019-01-14;parcelas_32a0b296-dcda-448d-a416-5861bf5fbf2b.csv
1;10244.85;2019-02-18;parcelas_32a7d257-cb2c-4952-b991-1d6ffaaf2331.csv
1;7098.03;2019-07-26;parcelas_32a7ecfb-abfa-4c8b-a94b-0882b255a3fd.csv
1;151.89;2019-07-15;parcelas_32bcf60b-8076-4019-b4f5-de9140a75fa1.csv
1;81832.54;2019-12-19;parcelas_32bec632-c6bf-40d9-b08a-59d26683490a.csv
1;967.76;2019-01-31;parcelas_32c1d669-e2be-4c9c-87a8-9468832a0f28.csv
1;1011.38;2019-06-27;parcelas_32c94be9-2385-4f15-a38a-3bc38795b878.csv
1;24400;2019-05-02;parcelas_32ca0896-e264-4079-8b6d-2eaca05f893d.csv
1;6184;2019-12-11;parcelas_32cacc49-acb8-4bbf-9bb1-1314dc1e6709.csv
1;2437.49;2019-04-30;parcelas_32d0c67f-992f-477e-af00-5802b65597a2.csv
1;10833.75;2018-09-28;parcelas_32d1d3ee-cf9f-4ebd-87ec-574819aa9638.csv
1;24.07;2019-07-22;parcelas_32d81229-6525-456c-8335-b20cb6dd6d6c.csv
1;614880.53;2019-03-29;parcelas_32d8572e-7b2b-424c-b7bc-f9728b2f354b.csv
1;2900;2019-03-22;parcelas_32db0511-89d6-48a4-8491-9fdf6c531062.csv
1;21807.55;2019-12-10;parcelas_32dc6c06-e56f-453c-a44d-bad016adbd74.csv
1;2880;2019-01-10;parcelas_32e707df-681c-4269-b922-0b15d7d01bab.csv
1;649.2;2019-03-21;parcelas_32e9e57f-f37b-456f-a918-05b4515d971e.csv
1;33300;2019-05-30;parcelas_32eba7d7-9528-4eaf-931b-3d4fca8d22ed.csv
1;103.88;2019-01-24;parcelas_32ec2334-2014-427d-ba7a-5ff92b5d7a38.csv
1;1300;2019-10-23;parcelas_32ef9283-fc98-463e-993b-338b7644f214.csv
1;100000;2019-04-30;parcelas_32f058dd-81ee-445f-aa92-1abb6de35c11.csv
1;2715.5;2019-11-25;parcelas_32f2a5f4-adf8-4a65-ae55-fed68c2e50ba.csv
1;2155.8;2019-05-08;parcelas_33030758-22c0-4851-9d5b-7f539ccf5841.csv
1;97.86;2019-02-20;parcelas_330330b9-3359-43fa-9317-b19e94655149.csv
1;3073.5;2019-04-04;parcelas_3305474c-1f36-47c9-9244-e71493e61809.csv
1;33560.43;2019-06-27;parcelas_3305868e-b9a1-4d33-87a8-909ca6cc829f.csv
1;65;2019-02-13;parcelas_33067583-f55b-44bf-b879-56df4705f4c4.csv
1;14710.8;2019-04-09;parcelas_330e1bb5-2583-4872-95c3-69d367132f1a.csv
1;88.28;2019-10-14;parcelas_330f3b55-d218-453c-8fa6-74579a10b034.csv
1;1026;2019-12-16;parcelas_33126683-5168-40a0-ad66-f3b78ee03f18.csv
1;1900;2019-05-24;parcelas_33171924-42e4-4513-8e82-a6353ddff045.csv
1;11970;2019-09-30;parcelas_33184cda-ef14-4663-81de-05103e49f066.csv
1;130535.61;2019-03-06;parcelas_331db1ee-430f-4885-bc4e-57409de6862b.csv
1;40496.57;2019-07-31;parcelas_331dc6cf-1727-4061-95b7-67008e77dc36.csv
1;8551.58;2019-05-31;parcelas_331e98f5-c105-4d63-8fbe-dbf172e3f03f.csv
1;2206.99;2019-02-28;parcelas_33273ee4-681a-4601-83c8-6815c4d52635.csv
1;77747.43;2019-07-04;parcelas_332b38ce-e656-4cc9-84dd-4d0e0c0658e7.csv
1;3031.44;2019-03-06;parcelas_332b5089-a52f-4197-8be8-c3160743d5d0.csv
1;36636;2019-01-02;parcelas_333a2ccc-2a6f-4469-a5ac-2431cf6cf1ee.csv
1;229811.66;2019-02-26;parcelas_333f6986-ac23-4e94-b7fe-fcef2bc57338.csv
1;21000;2019-04-17;parcelas_3343a5ae-9a05-4208-89a6-6f246070e9b9.csv
1;1792;2019-10-31;parcelas_3348a8d6-16d2-4d4b-b058-4f7ad499cc1a.csv
1;415;2019-02-28;parcelas_334e5bed-21f2-4c89-b1bc-92ca7fcff9e4.csv
1;402.64;2019-11-27;parcelas_335fa850-c0a5-4bc0-9a44-0cbb84cf8b4b.csv
1;1620;2019-11-13;parcelas_336072e1-1ef8-4b90-9e96-288b2e4040d1.csv
1;170.97;2019-05-09;parcelas_3361a20a-d0ea-4b30-be5c-3a1aeb98d1e9.csv
1;1528.8;2019-06-19;parcelas_336433e4-d705-4d2a-9d9a-8912e847b25b.csv
1;755;2019-06-27;parcelas_336e2b34-16b4-49e6-a759-22ce3022a011.csv
1;6047.19;2019-07-31;parcelas_337bc15c-1203-4c6e-8ca8-e416129fc2da.csv
1;7065;2019-01-31;parcelas_3385fb71-bcc7-4a2b-a2d3-9d1b521d0fd4.csv
1;31430.86;2019-09-30;parcelas_338a3c17-36ac-4ec2-bbce-ff108b71139e.csv
1;2003.4;2019-08-09;parcelas_338d7174-5731-459d-b980-d166c10477a7.csv
1;42000;2019-08-30;parcelas_338ddb3e-ae05-40cb-8609-3a70f417d8df.csv
1;15260.61;2019-10-31;parcelas_33900675-3ec7-463c-b773-6b26a9378cc3.csv
1;1479599.7;2019-04-30;parcelas_33939e63-76fe-4f6c-9845-b239320e2e84.csv
1;1761.67;2019-12-19;parcelas_3398326d-8603-4de2-8b0e-52523110ad82.csv
1;3658.63;2018-12-28;parcelas_33a4b111-62a6-4159-9992-11158212b556.csv
1;168000;2019-03-18;parcelas_33a55f32-0a34-44cb-86c5-0505bf58181f.csv
1;55.8;2019-03-08;parcelas_33ae45b0-2dd6-423f-8473-0e8d4dd7b0aa.csv
1;6644.17;2019-09-30;parcelas_33bc9004-0647-4339-81c4-7020749fc9db.csv
1;3850;2019-11-28;parcelas_33c2d91f-e228-492d-9ab9-b623ef7aa8c3.csv
1;1320;2019-05-14;parcelas_33c5ee5b-fa1a-4d14-a6d0-7550dd1a80a5.csv
1;342090.26;2019-03-06;parcelas_33c87737-12fe-495f-b0e5-72978f0965fe.csv
1;12203;2019-08-22;parcelas_33d4079c-89f0-45de-86a0-76d643801dbe.csv
1;4500;2019-03-29;parcelas_33dd4a48-07f4-43a0-af96-ece3cbf6cabd.csv
1;39172.5;2019-12-30;parcelas_33e5305d-eb59-401e-bbdf-bd5714a97b3f.csv
1;152.7;2019-04-03;parcelas_33e8be55-e690-4d18-940b-f2bf5a1880f5.csv
1;48650;2019-01-31;parcelas_33ed6d39-a363-4ad8-a2dc-096001d610c1.csv
1;5440;2019-01-02;parcelas_33ef65ee-c718-48fa-9c5d-adf81f4746a2.csv
1;243.5;2019-11-19;parcelas_33f92954-1c71-4b50-a4ce-e2d0fe613a67.csv
1;255.56;2019-12-23;parcelas_3401bfe2-9bf4-4be8-8abe-aeb5c156adfc.csv
1;7962.5;2019-09-30;parcelas_3403ef68-66cd-4bf1-bddd-8909ad6ac65d.csv
1;338589.83;2019-02-25;parcelas_3403fb93-e66c-459f-8884-9414a19f2c82.csv
1;488;2019-06-07;parcelas_3412208b-2fc2-4544-80e5-ec012c82abf7.csv
1;307065.04;2018-12-31;parcelas_3413b5d7-089d-440f-9d86-e66e0e786243.csv
1;102.58;2019-09-03;parcelas_34190b6e-f709-4023-ad4a-166662cd2729.csv
1;25000;2019-09-26;parcelas_341e01c9-345c-4b28-b48b-e12ec0a86b05.csv
1;4037.76;2019-08-09;parcelas_341e7b60-03df-4d67-bc00-8fa897a5f64b.csv
1;61471.6;2018-08-13;parcelas_34205096-0691-4ccb-9b47-0e88f23e5fcf.csv
1;2241.34;2019-12-02;parcelas_3425477c-8ceb-4dbd-ba9f-c4d0b4da13b6.csv
1;54635.6;2019-11-29;parcelas_3426697e-8afb-4eea-abde-f8c7a37a1999.csv
1;7070.88;2019-04-24;parcelas_3429ca57-ed0d-4c6c-9039-3cf14daeef06.csv
1;998;2019-05-31;parcelas_342a6683-c3ad-4d35-b125-0ee6c7a508aa.csv
1;1784.38;2019-03-29;parcelas_3433761d-6965-4b58-a8a9-6ee865951592.csv
1;70000;2019-01-02;parcelas_34347bf7-8d31-4dee-906b-9bef3873f4e9.csv
1;79.79;2019-08-28;parcelas_3434b579-81f4-46ea-9a5f-a48e517a2d6b.csv
1;1000;2019-03-01;parcelas_34378bb0-3df8-4d57-85a8-7559815bb935.csv
1;281885;2019-08-30;parcelas_343870d2-2c9e-41f1-81fd-b4a029b3edab.csv
1;2037000;2019-07-26;parcelas_343a4fe7-a4a0-478f-82eb-62d6798c3891.csv
1;2294.25;2019-07-25;parcelas_343dee6b-7b52-4734-9d6f-e58eab36ae95.csv
1;700;2019-06-03;parcelas_3447c7d4-d3ec-4026-a931-7ea6d340486b.csv
1;101.72;2019-04-12;parcelas_344b4843-7454-43c3-b12a-72f47d790ed9.csv
1;400000;2019-09-23;parcelas_344e4efb-9ba7-4008-9c9d-dfc6c1774826.csv
1;749.32;2019-11-25;parcelas_3457b21c-26f4-4a6d-bcfc-61c7f01533e8.csv
1;1020.52;2019-05-31;parcelas_345b0471-b861-4816-8450-708acec33ba1.csv
1;113820.49;2019-10-30;parcelas_345f0b83-6afe-439e-8240-9f1682c5b125.csv
1;175;2019-02-28;parcelas_34627ca9-e80d-432d-9fc7-50c6cf4ffe4d.csv
1;234.78;2019-10-04;parcelas_347f67cf-c70b-482e-aa13-d5c0ce421505.csv
1;20947.56;2019-07-11;parcelas_348c8973-4fe9-4ef9-8374-529f9dd5fb51.csv
1;23900;2019-06-03;parcelas_349202ae-99ad-409c-bcb6-1a2e53d36108.csv
1;78623.88;2019-01-23;parcelas_34940617-4324-4eb9-af8f-2b301349cf76.csv
1;2824.18;2019-08-30;parcelas_34aad179-0a89-4610-864d-acc766984561.csv
1;3041.45;2019-02-27;parcelas_34af9b0d-5c2c-4dfd-b831-af6fa9e38533.csv
1;307.75;2019-03-01;parcelas_34b1d2ce-c84b-4bd4-ac24-67c0c740d8a2.csv
1;849.99;2019-04-30;parcelas_34b276b2-c61f-4068-9d20-5b989ce4207d.csv
1;1719;2019-05-22;parcelas_34b44a2a-865f-4166-a135-0ba32afc94bd.csv
1;12863.65;2019-04-26;parcelas_34c6f60f-4e69-4260-86d7-9d727dce0e22.csv
1;931.8;2019-05-28;parcelas_34c818ca-9744-4e69-80cc-0578da902d0d.csv
1;20673.07;2019-03-29;parcelas_34c8b2ba-8fec-49f4-bda2-afbfad605b51.csv
1;192.33;2019-05-28;parcelas_34d0b6ce-a6b2-42a9-aa93-7dd593c7934a.csv
1;4583.48;2019-06-27;parcelas_34d16645-d7aa-4951-bc3b-ce17d7219d43.csv
1;90728.01;2019-01-02;parcelas_34d25e31-19b1-4c3c-9bcb-69030bae3c88.csv
1;17409;2019-09-09;parcelas_34d9a9e6-bbf3-439f-855d-33facea72935.csv
1;2300;2019-03-01;parcelas_34e1f18c-787b-484e-a328-89bcbdf78629.csv
1;326.61;2019-04-12;parcelas_34e7b357-3b16-4847-b512-38e4e03665db.csv
1;119880;2019-08-02;parcelas_34eb8ea3-26d7-4283-bb91-2d447238e3e3.csv
1;598;2019-02-15;parcelas_34ef8470-3bf0-4c77-8ede-d47316b3910e.csv
1;332478.5;2018-09-20;parcelas_34f6ae7c-9aac-4b9d-bf1e-c47963b753a8.csv
1;111.95;2019-01-31;parcelas_34fcd888-5f6c-478b-b7f1-c754f71f16c8.csv
1;700;2019-06-27;parcelas_34fd0774-952a-4fc1-bc66-2fe3dcf9714a.csv
1;268070.14;2019-09-30;parcelas_34fd1ecd-3d25-4c83-8953-688662fc55cf.csv
1;78716.4;2019-04-10;parcelas_34fda68a-18e3-4e8b-97b9-629d9016df83.csv
1;35536.57;2019-12-05;parcelas_35022f01-cc47-496b-946b-97f3420b8368.csv
1;45022.55;2019-09-11;parcelas_3509a0e5-dfe5-402f-ab41-5b6ecac13d6c.csv
1;384.2;2019-02-08;parcelas_350b31f1-7008-4125-8c1c-5baf5b2ee421.csv
1;4738.66;2019-08-30;parcelas_350ede7f-00b5-482a-bef2-2561de31d1c8.csv
1;1058.9;2019-01-31;parcelas_35109d33-d672-416d-94da-3e99c096f5da.csv
1;584.85;2019-06-11;parcelas_3515f3e8-1446-406a-af49-ff5e71418e69.csv
1;3364.32;2019-04-30;parcelas_35186ddb-3492-44ab-8450-e317464919a5.csv
1;125543.36;2019-12-19;parcelas_3519d120-cde7-459d-ac5b-9809e19bbe87.csv
1;68473.31;2018-12-31;parcelas_351da045-63d1-4c4b-87cb-dc5572fc626f.csv
1;19924;2019-04-08;parcelas_35210786-e031-4c65-8be9-3a22e2f8d261.csv
1;3496.8;2019-07-29;parcelas_3526cf25-97bd-4771-9efc-b5ac4c62701d.csv
1;708728.06;2019-03-25;parcelas_3527368c-50d7-4381-866f-e9e41cb86a69.csv
1;30.74;2019-06-27;parcelas_3527bf10-089b-4ca2-a54e-7cb55c59c9aa.csv
1;8330.48;2019-11-26;parcelas_35296cf3-a7d7-468f-945d-06ef90c9d337.csv
1;93.58;2019-02-28;parcelas_352ca1f8-5ae4-4b7d-b48e-3d6e38bff859.csv
1;545;2019-10-31;parcelas_352d41d8-8a1b-4bfc-a94b-0b4692f5e52f.csv
1;27950;2016-08-19;parcelas_353317eb-7a22-421e-aed3-8a43d97d089a.csv
1;97900;2019-02-22;parcelas_353c0203-03ec-4a52-b373-98097515aab4.csv
1;170.97;2019-10-08;parcelas_353ce1dc-8711-458a-932d-b56fcbe73fab.csv
1;5400;2019-07-16;parcelas_353d3684-f97a-4f38-8c4f-bf4618e0318b.csv
1;89930.6;2019-07-08;parcelas_353fe04b-dcd9-4b94-a850-c947a87e4855.csv
1;329;2019-06-10;parcelas_354e36ce-6795-4ba2-9743-9a53dd66cdee.csv
1;88.92;2019-08-08;parcelas_3550c95a-f48a-4a75-8935-6909cecf82b5.csv
1;1225;2019-08-30;parcelas_35512a8a-03d9-40dc-baf9-ceac0d6d016f.csv
1;227.96;2019-04-02;parcelas_35556d4f-4442-485f-8ea6-fa3f37e90f38.csv
1;1869;2019-04-17;parcelas_3555b8c9-58ad-4bac-857d-9fd1213ee6a8.csv
1;66.66;2019-09-19;parcelas_3558d129-5dbe-4028-9eb4-320d92abc1ad.csv
1;85.48;2019-01-24;parcelas_355ac81e-743a-4d99-9036-6ddab62eacb7.csv
1;165.99;2019-03-01;parcelas_356c2ebf-1217-4727-9b8f-8766af67220e.csv
1;373051.61;2019-01-21;parcelas_356d63bb-1556-4914-b2fd-cfd50a3397f7.csv
1;30868.3;2019-12-31;parcelas_357b137f-25ea-4c3d-ba94-ebcabc8ebd0b.csv
1;2355.9;2019-04-04;parcelas_3580bb45-3f92-4916-af1e-811d2433b10c.csv
1;3136.53;2019-07-31;parcelas_35846fe8-2b28-4472-a5c2-ed5bf0af0f7a.csv
1;86094.67;2019-06-27;parcelas_358a105c-fa99-420e-aae1-bafb25734280.csv
1;4290;2019-10-04;parcelas_358aff80-b771-47f8-ad28-fe9fae76c8e6.csv
1;63126;2019-05-15;parcelas_358f9cfd-fc50-435c-8caa-e8b6ec7bfe58.csv
1;65;2019-05-15;parcelas_3595d929-87d3-4477-a399-8b2bd80948f3.csv
1;8666.6;2019-06-27;parcelas_359a20ce-b775-456a-a3fd-ca3cbbffd461.csv
1;5005.43;2019-01-21;parcelas_359e4f49-f6d2-460c-a592-e424122ff842.csv
1;45028.1;2019-03-29;parcelas_35a1c7a0-5c25-4f5a-be55-a0df193e4bf8.csv
1;65549.08;2019-07-31;parcelas_35a82755-6940-41a4-b600-6463b2a21131.csv
1;5040;2019-01-31;parcelas_35add626-8f10-463e-aa8d-302ffa2cce66.csv
1;234.78;2019-05-24;parcelas_35b24bd7-3bc9-46f5-a681-9de7ebf4d6a3.csv
1;74390.34;2019-07-04;parcelas_35b5c442-3a9d-493d-9e10-d74c6b14689e.csv
1;45372;2019-07-08;parcelas_35b85a94-ce67-4469-b87f-114a258bb6a2.csv
1;79.79;2019-07-09;parcelas_35ba1c7e-2601-4c44-aca2-302498e3f94e.csv
1;432;2019-11-27;parcelas_35be668d-410d-4665-b563-bbe5b2bd04e9.csv
1;2187.5;2019-06-27;parcelas_35c18a31-a37c-4fd9-903a-adc1c264e8de.csv
1;258.98;2019-01-21;parcelas_35c7df3e-3a2b-4edd-a1a4-ea2071136c7e.csv
1;159.14;2019-02-28;parcelas_35cd4e81-c926-4dbb-a92c-212e122ed2aa.csv
1;520;2019-07-26;parcelas_35ceed10-1aa4-4c34-a18a-66900137be30.csv
1;2110;2019-03-26;parcelas_35d3919b-34f5-448b-a7e9-2909559fe606.csv
1;65;2019-11-11;parcelas_35d82bc7-1e55-4d22-9a8e-e8792595f8ef.csv
1;5545.07;2019-03-29;parcelas_35ea6c62-cb1c-44e5-aa13-7f64505025ea.csv
1;1662.5;2019-06-27;parcelas_35f12ef9-49a3-4d98-9a8f-639af93e78d5.csv
1;462.8;2019-05-06;parcelas_35fa0951-6453-4557-aad5-6991cb71818c.csv
1;175;2019-11-25;parcelas_35fa5c4b-ac6b-4593-8390-1857808eb302.csv
1;2335.24;2019-02-28;parcelas_35fb8925-b5ab-4e69-9c03-8e3ccfeeeff1.csv
1;1005.95;2019-04-22;parcelas_35fd8d2b-1684-4709-82cf-254bdd5f97e6.csv
1;669.47;2019-06-28;parcelas_3602f8e4-5cda-47b2-a4de-1e14128e0a64.csv
1;79.79;2019-02-22;parcelas_3605d051-7c9c-4c75-a64d-64e8ca3af610.csv
1;407.76;2019-04-29;parcelas_36139310-ff67-468e-a631-4ca2c7887600.csv
1;2278.84;2019-08-30;parcelas_3617a36c-8352-4e38-8ad3-c94cff64ef29.csv
1;1.15;2019-02-14;parcelas_3619184b-0e88-4bb4-a3ed-f9f43c12f49d.csv
1;96.7;2019-03-14;parcelas_361a6efc-dcd9-48e3-b9dc-72c53bd04fa0.csv
1;94.76;2019-04-23;parcelas_361b6d59-9c08-45af-aaf7-f591a254edfc.csv
1;9066.5;2019-06-03;parcelas_36278634-69be-4ab1-816f-37196ad3f4a3.csv
1;1102.38;2019-09-24;parcelas_363510bb-6794-4b4f-b564-73db9a82f334.csv
1;472633.27;2019-10-30;parcelas_3643ed04-0e51-4316-8476-d5ba46fa2a66.csv
1;2307.27;2019-01-25;parcelas_36451385-0b62-41c2-8deb-c4e333e348d7.csv
1;178.46;2019-11-25;parcelas_364baef4-6d3a-4c17-b012-5f46aaa78d3d.csv
1;7469.97;2019-04-17;parcelas_364cd5f7-1292-4096-8018-b73f2e8344de.csv
1;44552.15;2019-04-01;parcelas_364e5856-53e2-40d0-9821-0e9cc13720e6.csv
1;65;2019-12-12;parcelas_364f616d-1afe-4b60-90dd-c73e24b434bd.csv
1;65;2019-02-19;parcelas_36567ead-10fa-46b3-8d32-c5a038d71515.csv
1;3684;2019-10-31;parcelas_365b3645-8a07-4199-8396-92e37e331e58.csv
1;71759.57;2019-10-31;parcelas_365c10dd-8fbf-4737-8813-ff2e50e3c290.csv
1;1416.57;2019-11-04;parcelas_36636599-5a5d-4bba-819a-8aa33dbc5643.csv
1;42822.91;2019-05-28;parcelas_3666d9e1-aede-4bf3-b244-3fed0598d7fe.csv
1;83727.54;2019-04-30;parcelas_3666e61f-d5da-4457-b948-21c20ef28960.csv
1;79.41;2019-09-30;parcelas_366941db-fcdd-40de-81c1-e8d558c58b26.csv
1;79.79;2019-05-13;parcelas_366b9771-2e87-43e2-9ef4-d07bb391a365.csv
1;4780;2019-03-14;parcelas_3686ebb6-4290-4122-a356-6b3438d8d089.csv
1;296.47;2019-03-12;parcelas_3690d71d-0dd6-40e7-a24a-7c383ca9cc7d.csv
1;79.79;2019-08-07;parcelas_369135ed-a000-477f-8dd9-1a58487c861a.csv
1;159.58;2019-09-09;parcelas_3691e88e-342d-4e07-93c6-9124e09653a3.csv
1;403;2019-09-18;parcelas_36931c43-ddf9-4177-8489-1caeb8c79406.csv
1;869538.24;2019-03-29;parcelas_36b2cae0-2363-4035-8abd-ee776bf8de30.csv
1;51572.66;2019-04-30;parcelas_36c8aa22-dfd1-4139-ab75-a695527d0a0a.csv
1;254.62;2019-07-01;parcelas_36c989cd-996e-466c-9c33-dc511232f70f.csv
1;54.05;2019-07-02;parcelas_36d65d31-d86c-474e-9ac2-0ea8a3dadc0a.csv
1;35783.85;2019-05-16;parcelas_36dbe69e-e161-4828-9126-bb19e5fce7a2.csv
1;1761.64;2019-06-27;parcelas_36e009bf-d08e-43dc-a7b0-68b0864095f7.csv
1;8174.89;2019-04-30;parcelas_36e757db-e4bf-41d0-9014-d71e5efb8284.csv
1;52650;2019-04-10;parcelas_36ed8908-5f1d-438a-8a1f-270627c9f5bf.csv
1;672.48;2019-12-02;parcelas_36f06226-b5d2-472a-af29-732e58ad8342.csv
1;115.7;2019-08-07;parcelas_36f89fe1-a50f-4291-a35a-6860819fec57.csv
1;32861.97;2019-01-02;parcelas_36f9c5c7-9612-44a5-95ad-78b9d3aad9ee.csv
1;2507.07;2019-02-28;parcelas_36fb52af-775c-4c0d-a1ef-e23d5a7e18be.csv
1;3954.26;2019-09-30;parcelas_36fc577c-bfee-419d-ba8f-1a2784b4d45e.csv
1;4672.67;2019-04-29;parcelas_36fc8625-5388-4c29-aba3-a02ab4cedb4f.csv
1;5740;2019-07-26;parcelas_37050c55-be0b-4f7b-9ee2-5716b1f6b777.csv
1;689.98;2019-03-01;parcelas_3708913f-8d32-49b1-b7f2-7213cdc4e36c.csv
1;79.79;2019-09-11;parcelas_3713ee0b-3434-4659-87b2-756d9104dc98.csv
1;10986.65;2019-06-14;parcelas_37158a91-461a-4331-8587-3d7894e5f2c9.csv
1;65;2019-10-17;parcelas_37177222-2ff6-4634-b670-6a3e0175b7e9.csv
1;818.28;2019-01-14;parcelas_3718be23-e3db-45e1-b1f5-f4be85fdcf75.csv
1;220825;2019-06-25;parcelas_37247c7e-dacc-4c76-9851-f1ac07427255.csv
1;51024;2019-01-31;parcelas_3740d58f-892a-4cf9-899d-9440bcec7882.csv
1;3979.05;2019-12-02;parcelas_3747e4de-d11b-43c4-a055-1cb737ac4067.csv
1;8780;2019-04-25;parcelas_374d5eab-637e-4787-a3a8-3f5247840897.csv
1;2392.51;2019-11-21;parcelas_374da066-93c6-491c-ba6c-d45c80dfab5f.csv
1;65;2019-02-05;parcelas_374f5dd2-0548-422b-b74d-0b183c58ab5f.csv
1;1529.76;2015-08-24;parcelas_3754e30a-0b68-45cd-b110-50d9724de0c8.csv
1;4219.22;2019-01-23;parcelas_3758caea-7d48-4072-bbfd-1e8f67fa0897.csv
1;14480.2;2019-03-12;parcelas_37628477-90e7-4b03-a540-d1801c9e35a2.csv
1;5043.06;2019-04-30;parcelas_3763f243-0260-4114-8a70-9cd3785c3f46.csv
1;4048.48;2019-08-22;parcelas_3774e03b-2d0b-4897-8437-3426eafbc8a8.csv
1;3482;2019-08-30;parcelas_377ac0d4-bb91-4be8-b559-9c4505e240dc.csv
1;273.6;2019-08-20;parcelas_3780b44e-7e43-4276-8f46-4f3f8c95fd38.csv
1;30000;2019-12-11;parcelas_378b1d87-db59-44c7-83f1-dd8f07765bb2.csv
1;3622.67;2019-07-12;parcelas_37924b23-e99b-4ae7-b6c4-762cbeca1342.csv
