idLiquidacao;parcelaEmpenho;dataPagamento;tipoPagamento;banco;agenciaBancaria;contaCorrente;historico;valorPagamento;anulacoesPagamento;retencoesPagamento;origem_arquivo
10064;1;2019-11-21;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.653-9; ;15500.2; ; ;pagamentos_84d171a0-1e59-4dbb-a43d-0cf7cc487f4e.csv
11284;1;2019-11-29; ; ; ; ; ;387.89; ;retencoesPagamento_289aaa54-9f9f-4287-89a1-6d8ea6bd2963.csv;pagamentos_84d171a0-1e59-4dbb-a43d-0cf7cc487f4e.csv
11284;1;2019-12-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.653-9; ;1181.92; ; ;pagamentos_84d171a0-1e59-4dbb-a43d-0cf7cc487f4e.csv
11284;1;2019-12-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.653-9; ;9174.96; ; ;pagamentos_84d171a0-1e59-4dbb-a43d-0cf7cc487f4e.csv
6958;1;2019-08-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;4990; ; ;pagamentos_84d414d3-e3a9-4b1c-b44c-dcc57a77fee8.csv
3824;1;2019-09-23;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;2700; ; ;pagamentos_84dc946d-5b06-4d2c-9cfd-35af62434049.csv
7256;1;2019-08-28; ; ; ; ; ;260.13; ;retencoesPagamento_7252c0ca-10cd-4040-821c-16b7c1eb8c88.csv;pagamentos_84e228c1-a23a-4c6f-86ce-ecba32deb38d.csv
7256;1;2019-09-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;7279.79; ; ;pagamentos_84e228c1-a23a-4c6f-86ce-ecba32deb38d.csv
4356;1;2019-10-28;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;761.96; ; ;pagamentos_84e2a2f8-c853-4d49-8505-4f91848c478d.csv
10107;1;2019-11-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;400.54; ; ;pagamentos_84ec6378-dadb-4f6c-b7f2-e094a2a35d63.csv
5940;1;2019-08-14;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;548.5; ; ;pagamentos_84f333bc-caa7-4527-98fe-4f38ab1b988b.csv
4092;1;2019-09-26;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;79.79; ; ;pagamentos_84f51412-8e77-4171-8994-b63126c075a0.csv
150;1;2019-02-22; ; ; ; ; ;1291.67; ;retencoesPagamento_359a49bc-5b1e-4662-8681-e905f999a8e3.csv;pagamentos_84fb61f7-40c0-49e8-bfef-31315ebb3cec.csv
150;1;2019-02-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;9582.4; ; ;pagamentos_84fb61f7-40c0-49e8-bfef-31315ebb3cec.csv
6152;1;2019-12-31; ; ; ; ; ;1094.81; ;retencoesPagamento_ac84290a-7f9a-4b67-90f2-c90c4e3836a9.csv;pagamentos_84fb9505-7016-4926-9d0f-7338f30b069c.csv
2505;1;2019-06-19;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;91.11; ; ;pagamentos_8502824e-4993-4f51-ad18-9b02774caec0.csv
10631;1;2019-12-10;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;218.62; ; ;pagamentos_850691b8-9643-497b-afd5-bc404e86a72d.csv
1546;1;2019-03-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;615.620-7; ;5723.06; ; ;pagamentos_850a891f-86d6-4cde-9405-3c080ca459a3.csv
3138;1;2019-04-29; ; ; ; ; ;11926.76; ;retencoesPagamento_cf2040d2-9120-4ae7-9de6-5426f3786391.csv;pagamentos_850ec848-058b-4f06-83a2-2bd215b81220.csv
3138;1;2019-04-30;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;130172.77; ; ;pagamentos_850ec848-058b-4f06-83a2-2bd215b81220.csv
36;1;2019-01-07; ; ; ; ; ;707.51; ;retencoesPagamento_24f3e1d2-5e2d-4491-9e74-a6a7d2d0588e.csv;pagamentos_8512668b-2cf4-4cc7-a47d-5a5e294bc740.csv
36;1;2019-01-07;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;9929.64; ; ;pagamentos_8512668b-2cf4-4cc7-a47d-5a5e294bc740.csv
3119;1;2019-04-29; ; ; ; ; ;10787.48; ;retencoesPagamento_a4c3eadc-98af-4b8d-bbfc-aeb2d3b76f7d.csv;pagamentos_851acb7e-c042-4666-a48d-e81b41ab1f91.csv
3119;1;2019-04-30;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;44137.5; ; ;pagamentos_851acb7e-c042-4666-a48d-e81b41ab1f91.csv
3123;1;2019-08-19;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;13473.68; ; ;pagamentos_851afbe7-94e7-4fff-9aa6-9e8ebb1c05ee.csv
3519;1;2019-09-09;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;2556.08; ; ;pagamentos_851afbe7-94e7-4fff-9aa6-9e8ebb1c05ee.csv
10151;1;2019-11-20; ; ; ; ; ;3253.75; ;retencoesPagamento_213c7e7a-2bb9-403d-a9f0-a63e74f29bb8.csv;pagamentos_851b5aa8-f65c-416d-ac75-016c76146156.csv
10151;1;2019-12-03;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;159433.98; ; ;pagamentos_851b5aa8-f65c-416d-ac75-016c76146156.csv
5486;1;2019-06-28; ; ; ; ; ;524.52; ;retencoesPagamento_5efe4994-59ad-4f70-a09e-ddef2b34e2e5.csv;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
5486;1;2019-08-19;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;1648.49; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
5486;1;2019-07-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;27799.47; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
5577;1;2019-05-31; ; ; ; ; ;336.85; ;retencoesPagamento_bec6efda-803a-41df-9e8c-0364a06d023a.csv;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
5577;1;2019-07-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;1058.68; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
5577;1;2019-07-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;12650; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
5577;1;2019-07-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;5203.3; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
6681;1;2019-07-31; ; ; ; ; ;435.84; ;retencoesPagamento_2923c6b9-a13a-47f3-a5ec-903482f631ac.csv;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
6681;1;2019-09-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;1369.78; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
6681;1;2019-08-14;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;23099.5; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
7914;1;2019-08-30; ; ; ; ; ;405.97; ;retencoesPagamento_17187b0e-620d-47f2-8823-d82ec2b1ac0f.csv;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
7914;1;2019-10-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;1275.9; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
7914;1;2019-09-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;21516.31; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
8779;1;2019-09-30; ; ; ; ; ;566.25; ;retencoesPagamento_05352f79-7f6b-41a0-b90d-41457af68780.csv;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
8779;1;2019-11-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;1779.65; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
8779;1;2019-10-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;30011.4; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
9793;1;2019-11-01; ; ; ; ; ;568.26; ;retencoesPagamento_36a10bf3-5325-4f49-b4c7-2db51fecd179.csv;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
9793;1;2019-12-13;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;1562.72; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
9793;1;2019-11-21;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;26282.17; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
10944;1;2019-11-29; ; ; ; ; ;378.03; ;retencoesPagamento_73f475eb-32d3-4628-9491-b4300c1a585d.csv;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
10944;1;2019-12-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;1188.88; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
10944;1;2019-12-23;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;20034.57; ; ;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
11874;1;2019-12-31; ; ; ; ; ;839.97; ;retencoesPagamento_87627387-1ae1-42fb-8e00-949f3c10754f.csv;pagamentos_8523b85c-7019-4bbc-bb49-5b470f8ba7d0.csv
4934;1;2019-11-11;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;5447.5; ; ;pagamentos_852490ea-0940-4b18-8474-e9cc86950ad3.csv
5107;1;2019-07-10;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;17415.9; ; ;pagamentos_853d3860-cd04-4c5d-a5d1-f73c722e6aa5.csv
5108;1;2019-07-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;143366.3; ; ;pagamentos_853d3860-cd04-4c5d-a5d1-f73c722e6aa5.csv
5528;1;2019-07-25;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;6622; ; ;pagamentos_853d3860-cd04-4c5d-a5d1-f73c722e6aa5.csv
6098;1;2019-08-07;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;183098.3; ; ;pagamentos_853d3860-cd04-4c5d-a5d1-f73c722e6aa5.csv
6352;1;2019-08-14;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;29497.5; ; ;pagamentos_853d3860-cd04-4c5d-a5d1-f73c722e6aa5.csv
8622;1;2019-10-10;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.268-1; ;998; ; ;pagamentos_8544dafa-ce78-4ba7-be7e-ca6ef038a224.csv
2351;1;2019-04-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;2439.54; ; ;pagamentos_85454f4d-123f-4012-9ac4-018a6e6ae60c.csv
5512;1;2019-07-09;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;910.91; ; ;pagamentos_85498df7-a11f-419f-b5b3-348753889c09.csv
8019;1;2019-09-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;79.79; ; ;pagamentos_854abe7a-ccbf-4fc4-a83b-d500af442cdd.csv
6926;1;2019-07-31; ; ; ; ; ;535.01; ;retencoesPagamento_56405382-9501-4a83-b2dd-2d6682006bbb.csv;pagamentos_854cbe4b-9880-4a77-843d-e90eb2e89eea.csv
6926;1;2019-08-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;14535.64; ; ;pagamentos_854cbe4b-9880-4a77-843d-e90eb2e89eea.csv
1045;1;2019-03-22; ; ; ; ; ;176.72; ;retencoesPagamento_164682bc-f72b-44f2-965f-c2110b161493.csv;pagamentos_854e0523-c5a6-47bf-8c42-8ba8b23ae11d.csv
1045;1;2019-03-29;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;1085.61; ; ;pagamentos_854e0523-c5a6-47bf-8c42-8ba8b23ae11d.csv
709;1;2019-03-07;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11174-0; ;130; ; ;pagamentos_85501fc8-6d4d-4540-b24a-25ef7045160f.csv
11014;1;2019-12-23;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;1461.4; ; ;pagamentos_8554d1c5-8db7-4af1-8238-ad843ebdbb55.csv
2866;1;2019-04-25;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;369.12; ; ;pagamentos_8556b45c-5bfc-4b44-a58a-fa0955c272f5.csv
193;1;2019-02-20;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;71285.64; ; ;pagamentos_85600322-b88b-4d38-bf5c-4c886b0c5baa.csv
3277;1;2019-07-31;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;1103.2; ; ;pagamentos_8564a344-6ad1-4e64-8bb7-34953eaf36df.csv
1370;1;2019-02-20;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;8.570-7   ; ;7415.9; ; ;pagamentos_8566df0c-a1a2-4cb3-9f2a-c3ca38372249.csv
6094;1;2019-07-11; ; ; ; ; ;39.49; ;retencoesPagamento_0a528c06-5437-441b-8b23-6a465164a9f7.csv;pagamentos_856a47e6-23d3-4b01-bb1e-85be4d8a4dec.csv
6094;1;2019-08-07;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;980.81; ; ;pagamentos_856a47e6-23d3-4b01-bb1e-85be4d8a4dec.csv
587;1;2019-03-19;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;27656; ; ;pagamentos_856bf84a-6f2c-4f2e-beb7-b81b80bc20a0.csv
3161;1;2019-07-23; ; ; ; ; ;95.67; ;retencoesPagamento_98495b99-2cf0-43e5-b406-d4af18053613.csv;pagamentos_85727b53-933e-47bb-b723-a1767099183c.csv
3161;1;2019-08-05;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;2637.83; ; ;pagamentos_85727b53-933e-47bb-b723-a1767099183c.csv
5762;1;2019-12-20;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1997.3; ; ;pagamentos_8577cd31-d96b-496e-8608-96a152e246e4.csv
7171;1;2019-08-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1666.66; ; ;pagamentos_857ce67d-c69c-4158-9853-1026913b726f.csv
174;1;2019-10-30;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;875; ; ;pagamentos_8581d4be-d76e-4982-a7f7-5ce7f713a533.csv
11566;1;2019-12-20;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;6387.5; ; ;pagamentos_858ca486-131b-4dc8-b2b7-541685c27bdc.csv
1294;1;2019-04-25;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;4489.5; ; ;pagamentos_858e1637-f342-4c0f-9f2f-c7d85db96835.csv
1072;1;2019-09-19;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.665-7; ;239.37; ; ;pagamentos_85913a73-23ee-4ecd-b189-7b0611a440ed.csv
11394;1;2019-12-11; ; ; ; ; ;5741.21; ;retencoesPagamento_7474bfbe-848d-4fa1-97c9-179b7b8a4948.csv;pagamentos_8597c378-7cb3-46b0-9ca5-47237745d919.csv
11394;1;2019-12-12;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;18822.63; ; ;pagamentos_8597c378-7cb3-46b0-9ca5-47237745d919.csv
8629;1;2019-10-14;Cheque;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;60; ; ;pagamentos_859a433b-ea0e-4801-8597-1d4145d8f055.csv
9183;1;2019-10-16; ; ; ; ; ;73.97; ;retencoesPagamento_d4e0a918-0e5c-4440-a24e-a8cf621ddf02.csv;pagamentos_859bd9f8-9dd9-4adc-8e8e-ba7605fd4f20.csv
9183;1;2019-11-13;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;3606.03; ; ;pagamentos_859bd9f8-9dd9-4adc-8e8e-ba7605fd4f20.csv
3534;1;2019-09-16;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;2667.12; ; ;pagamentos_859ecc61-75e5-424f-92db-aa11ffac3c37.csv
10000;1;2019-11-28;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;10374.89; ; ;pagamentos_85a34df5-1d22-4465-b210-ceaf044b019c.csv
1934;1;2019-03-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;73609.89; ; ;pagamentos_85a3f058-81b2-4a48-8227-b063cd0e1205.csv
2987;1;2019-04-29;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;76837.43; ; ;pagamentos_85a3f058-81b2-4a48-8227-b063cd0e1205.csv
4015;1;2019-05-31;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;76854.53; ; ;pagamentos_85a3f058-81b2-4a48-8227-b063cd0e1205.csv
4999;1;2019-06-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;72698.15; ; ;pagamentos_85a3f058-81b2-4a48-8227-b063cd0e1205.csv
6447;1;2019-08-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.175-2; ;1259; ; ;pagamentos_85a41103-bbf5-4f71-b323-4a8bfcd2eeea.csv
2117;1;2019-03-22; ; ; ; ; ;87582.67; ;retencoesPagamento_b2d12781-2c25-499f-9695-f5c629f67993.csv;pagamentos_85a71a24-9435-4a55-9f3e-122f139999a1.csv
2117;1;2019-03-29;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;253181.55; ; ;pagamentos_85a71a24-9435-4a55-9f3e-122f139999a1.csv
1468;1;2019-11-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;2975; ; ;pagamentos_85b0067f-42a0-4889-a249-568446632809.csv
1370;1;2019-04-29;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;8240.83; ; ;pagamentos_85bf7641-c67d-49e1-86f5-7b263dd31655.csv
1439;1;2019-05-15;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;6468.43; ; ;pagamentos_85bf7641-c67d-49e1-86f5-7b263dd31655.csv
1700;1;2019-05-27;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1235.86; ; ;pagamentos_85bf7641-c67d-49e1-86f5-7b263dd31655.csv
1874;1;2019-06-03;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1602.65; ; ;pagamentos_85bf7641-c67d-49e1-86f5-7b263dd31655.csv
2336;1;2019-07-01;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;44.26; ; ;pagamentos_85bf7641-c67d-49e1-86f5-7b263dd31655.csv
2789;1;2019-07-22;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;132.78; ; ;pagamentos_85bf7641-c67d-49e1-86f5-7b263dd31655.csv
4682;1;2019-11-19;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;44.26; ; ;pagamentos_85bf7641-c67d-49e1-86f5-7b263dd31655.csv
2140;1;2019-06-17;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;14100; ; ;pagamentos_85c371eb-29ec-4d38-9d69-c1fa480290b9.csv
3979;1;2019-09-23;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;978.29; ; ;pagamentos_85c5b747-84f2-4cdb-8d42-e53fa007e85c.csv
283;1;2019-01-21;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;5.07; ; ;pagamentos_85c691cd-90ee-481e-8b54-322fbde57544.csv
5971;1;2019-07-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1902.5; ; ;pagamentos_85c73629-97f9-4018-b060-3adaecad46d9.csv
4491;1;2019-10-10;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;10053.04; ; ;pagamentos_85c9714d-abff-4b44-ae1b-260e047e195c.csv
6091;1;2019-07-31;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;170.97; ; ;pagamentos_85c9cce8-0372-42e8-86a7-92f0243a5b84.csv
5652;1;2019-06-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;615.620-7; ;61508.19; ; ;pagamentos_85cc05b4-f384-4c23-b2b9-709db1422276.csv
3971;1;2019-06-12;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;615.620-7; ;677.84; ; ;pagamentos_85d2cd52-dc3e-4e30-95e7-3b78c96fbbd7.csv
2138;1;2019-06-17;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1644; ; ;pagamentos_85d4ea2d-5e3f-4958-b878-dcde812a5122.csv
2347;1;2019-07-01;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;3423.63; ; ;pagamentos_85d4ea2d-5e3f-4958-b878-dcde812a5122.csv
2466;1;2019-07-01;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;4804.59; ; ;pagamentos_85d4ea2d-5e3f-4958-b878-dcde812a5122.csv
2819;1;2019-07-15;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;6567.78; ; ;pagamentos_85d4ea2d-5e3f-4958-b878-dcde812a5122.csv
6484;1;2019-08-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;20199.47; ; ;pagamentos_85dd7810-820f-4f08-8bcb-6defadb12c4c.csv
611;1;2019-01-31; ; ; ; ; ;169.15; ;retencoesPagamento_0fd9f207-b9f7-4444-b839-5d17afd3ab59.csv;pagamentos_85dda12a-8247-44d7-9701-05d7ef39d089.csv
611;1;2019-02-13;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.266-5; ;3323.85; ; ;pagamentos_85dda12a-8247-44d7-9701-05d7ef39d089.csv
1728;1;2019-03-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;427.04; ; ;pagamentos_85f1f285-e549-47da-8120-e951acfbf377.csv
1455;1;2019-04-24;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;346567.92; ; ;pagamentos_85f582ca-b002-476f-a318-0b6d5b7970f6.csv
5201;1;2019-06-27; ; ; ; ; ;4678.96; ;retencoesPagamento_d6b5a1a6-56fa-4edb-952d-90d58ae3f771.csv;pagamentos_85f7fc00-ed9e-4657-be0d-367d7e7866d8.csv
5201;1;2019-06-27;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;8990.92; ; ;pagamentos_85f7fc00-ed9e-4657-be0d-367d7e7866d8.csv
5180;1;2019-12-03;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;20.282-7; ;5527.14; ; ;pagamentos_85f819dd-8e55-4053-ae81-e5fb5fb899d1.csv
5507;1;2019-12-16;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;664.370-1; ;4389; ; ;pagamentos_85f819dd-8e55-4053-ae81-e5fb5fb899d1.csv
5680;1;2019-12-16;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;664.370-1; ;5745; ; ;pagamentos_85f819dd-8e55-4053-ae81-e5fb5fb899d1.csv
7079;1;2019-08-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;3217.5; ; ;pagamentos_85f94935-4e40-4574-9d1e-37db8c5ccebf.csv
11006;1;2019-12-11; ; ; ; ; ;71.85; ;retencoesPagamento_2f5210c8-8741-4a52-b442-cd07496cb51c.csv;pagamentos_85ffa153-75c0-4bab-89e3-4aef583914aa.csv
11006;1;2019-12-23;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;18.729-1; ;1524.59; ; ;pagamentos_85ffa153-75c0-4bab-89e3-4aef583914aa.csv
1447;1;2019-03-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;2994.16; ; ;pagamentos_86127949-b38e-4420-b436-ffd2a5a641ce.csv
