idLiquidacao;data;parcela;valor;valorRestosNaoProcessados;anulacoesLiquidacao;retencoesLiquidacao;origem_arquivo
10498;2019-11-29;1;586.9;0; ; ;liquidacoes_3cfcf554-7e30-4846-9dc3-ec0d65dfb905.csv
913;2019-02-15;1;341.94;0; ; ;liquidacoes_3cfeca3f-7deb-4dc9-be2f-9b57b82626f9.csv
3565;2019-05-13;1;2155.8;0; ;retencoesLiquidacao_20a249ba-fda8-416c-b74f-a4b91642870d.csv;liquidacoes_3d00ccfa-392f-4bf3-9c33-c2a9a3473240.csv
10066;2019-11-13;1;79.79;0; ; ;liquidacoes_3d0121c1-d662-4e55-8ef0-7be7bcbfdffe.csv
1848;2019-04-30;1;2250.62;0; ; ;liquidacoes_3d074336-02bc-4c7f-b5bf-92671ff6a12c.csv
10827;2019-12-10;1;2063.93;0; ; ;liquidacoes_3d099ca0-6af0-4d40-9e05-8047b2330111.csv
4241;2019-09-24;1;75;0; ;retencoesLiquidacao_530741b9-93ba-40d4-8d0d-75e7f1309b81.csv;liquidacoes_3d0fc400-e5b2-45b6-9626-0507efe2dbba.csv
4695;2019-10-21;1;15976;0; ; ;liquidacoes_3d12c6f5-6153-4920-a440-460a02adaf99.csv
5142;2019-11-01;1;12986.01;0; ; ;liquidacoes_3d12c6f5-6153-4920-a440-460a02adaf99.csv
5275;2019-11-11;1;31473.99;0; ; ;liquidacoes_3d12c6f5-6153-4920-a440-460a02adaf99.csv
8568;2019-09-26;1;33713.73;0; ; ;liquidacoes_3d17e0a1-861f-464a-b62f-bff36dbd03ca.csv
9208;2019-10-16;1;2241.5;0; ; ;liquidacoes_3d18ec25-df4e-40dc-baa7-be712b0ba618.csv
2272;2019-03-27;1;916.52;0; ; ;liquidacoes_3d1ea640-806a-4fa0-aa46-a4c39061d8b1.csv
6082;2019-07-19;1;1307.4;0; ; ;liquidacoes_3d205ffc-6f65-420b-887d-226faf334fa4.csv
8270;2019-09-09;1;2052.45;0; ; ;liquidacoes_3d2d3436-8d0e-495a-9a05-85a95d6db938.csv
514;2019-05-08;1;6680;0; ; ;liquidacoes_3d31258c-4bb0-41f0-abcd-c71de6162e98.csv
593;2019-01-31;1;340511.81;0;anulacoesLiquidacao_38f2f09d-253d-4e3b-a307-875a16f0b1a9.csv; ;liquidacoes_3d3c9f54-e71d-44af-8a5c-7f57a0ae65d2.csv
3581;2019-08-02;1;4320;0; ; ;liquidacoes_3d40dcd7-4280-4fc6-a7dc-fac89fe24e3c.csv
6465;2019-08-07;1;135.77;0; ; ;liquidacoes_3d417054-b4f4-438a-aebb-2103fd88fb82.csv
1501;2019-04-17;1;1108.69;0; ; ;liquidacoes_3d4297dd-2cc6-4e8a-a08d-17f8e5b10def.csv
651;2019-02-22;1;1578.12;0; ; ;liquidacoes_3d4bd9be-3a2b-407e-b6f4-a8c80568a137.csv
5059;2019-06-19;1;1071.32;0; ; ;liquidacoes_3d5bcde3-9c8f-4eb7-8b18-39a2564f3d68.csv
177;2019-02-28;1;10000;0; ; ;liquidacoes_3d5eca17-ada2-4b3a-86a6-7fa15381023a.csv
537;2019-05-29;1;10000;0; ; ;liquidacoes_3d5eca17-ada2-4b3a-86a6-7fa15381023a.csv
727;2019-07-03;1;10000;0; ; ;liquidacoes_3d5eca17-ada2-4b3a-86a6-7fa15381023a.csv
1192;2019-10-04;1;10000;0; ; ;liquidacoes_3d5eca17-ada2-4b3a-86a6-7fa15381023a.csv
10794;2019-12-02;1;22996.77;0; ; ;liquidacoes_3d6607ee-1503-4f67-97ef-f60e97d92b38.csv
10795;2019-12-02;1;29444.25;0; ; ;liquidacoes_3d6607ee-1503-4f67-97ef-f60e97d92b38.csv
4702;2019-10-14;1;1139.9;0; ; ;liquidacoes_3d68b430-74d0-49f8-9873-340fbdbf2a08.csv
6809;2019-07-31;1;47.23;0; ; ;liquidacoes_3d72d155-65a1-4377-84bb-6bb5dfd67483.csv
5373;2019-06-27;1;4643.98;0; ; ;liquidacoes_3d897a14-0b4c-4bcd-8e25-2fb254239479.csv
1187;2019-09-26;1;6037.5;0; ; ;liquidacoes_3d9cb2ac-f576-4bda-9c4b-a1eec144497b.csv
4869;2019-10-31;1;97368.6;0; ; ;liquidacoes_3d9d86c6-c7ae-401c-a029-6c815beeefda.csv
1297;2019-02-26;1;15962.76;0; ; ;liquidacoes_3d9da446-0584-4dd7-a681-6561bd12374c.csv
304;2019-03-22;1;122741.65;0; ;retencoesLiquidacao_1eacc2ce-2d68-4bb2-8fd5-b6247c6fe767.csv;liquidacoes_3da19817-b741-4b07-8edc-eda9c26e3cea.csv
1799;2019-03-15;1;104.13;0; ; ;liquidacoes_3daa1f47-5a3e-48cf-8a6b-ff3afe7d1399.csv
7936;2019-08-30;1;35996.86;0; ; ;liquidacoes_3dac1073-b707-42a9-b887-efe4147f4827.csv
2283;2019-03-27;1;535.71;0; ; ;liquidacoes_3db6ae53-9702-4c23-bfcd-14b6125deb2b.csv
10580;2019-11-29;1;2079.33;0; ; ;liquidacoes_3dba9e1c-e38c-447b-9f91-bc329462063e.csv
44;2019-01-04;1;10000;0;anulacoesLiquidacao_7e0d04e2-4482-43eb-a285-1da176b59579.csv; ;liquidacoes_3dbb2ca7-f710-47b6-97be-5eb0efed9011.csv
3482;2019-04-29;1;118.76;0; ; ;liquidacoes_3dbba2a3-4c01-4cb8-9cfe-585bd18fd7c9.csv
5251;2019-06-27;1;2124.38;0; ; ;liquidacoes_3dbc888d-8bdf-4028-805d-7bf5bebeb5a6.csv
6088;2019-12-30;1;12723.36;0; ;retencoesLiquidacao_0e0eb848-8dee-4704-8925-7f4f750c2c69.csv;liquidacoes_3dbee56e-b45e-47bc-9f9d-602de1895b89.csv
8537;2019-09-26;1;233842.77;0; ;retencoesLiquidacao_38f38b7d-c285-4673-b7c6-d46e33c5ab6c.csv;liquidacoes_3dca190f-6dff-4163-ac02-0f9dce696cef.csv
6190;2019-07-26;1;86449.14;0; ;retencoesLiquidacao_ce40106b-9c84-4384-8293-9a46d75c19fc.csv;liquidacoes_3dcce876-8fb7-4575-9969-801555cc3877.csv
9410;2019-10-31;1;431.04;0; ; ;liquidacoes_3dd116e4-8a55-4dca-8b7f-30f1a0088538.csv
851;2019-02-13;1;8420.44;0; ; ;liquidacoes_3dd60162-2280-4488-a816-259a23928872.csv
526;2019-05-27;1;998;0; ; ;liquidacoes_3ddb3259-7502-4a56-a76d-6f334f76fc9b.csv
690;2019-06-26;1;998;0; ; ;liquidacoes_3ddb3259-7502-4a56-a76d-6f334f76fc9b.csv
871;2019-07-26;1;998;0; ; ;liquidacoes_3ddb3259-7502-4a56-a76d-6f334f76fc9b.csv
1030;2019-08-28;1;998;0; ; ;liquidacoes_3ddb3259-7502-4a56-a76d-6f334f76fc9b.csv
1164;2019-09-26;1;998;0; ; ;liquidacoes_3ddb3259-7502-4a56-a76d-6f334f76fc9b.csv
1306;2019-10-31;1;998;0; ; ;liquidacoes_3ddb3259-7502-4a56-a76d-6f334f76fc9b.csv
1930;2019-05-03;1;11400;0; ; ;liquidacoes_3de47ba5-ac93-4a37-8fe1-d85e6a8574c0.csv
795;2019-02-12;1;399.6;0; ; ;liquidacoes_3de59574-9259-4fca-8e85-3d159a6834f9.csv
3540;2019-07-18;1;4127.5;0; ; ;liquidacoes_3de94fcd-9d4d-4b0d-9109-dec9c5b15313.csv
4927;2019-05-31;1;29182.56;0; ; ;liquidacoes_3deaff48-fdd5-430e-ba9f-51d7c7bff8e0.csv
10598;2019-11-29;1;60;0; ; ;liquidacoes_3ded64e5-30fe-489f-a008-c95cb18f892c.csv
9377;2019-10-25;1;3670;0; ; ;liquidacoes_3df65b33-f4a4-42d0-8dac-474c86cf9f32.csv
5611;2019-12-02;1;189.98;0; ; ;liquidacoes_3e036e32-bc9c-408c-a98a-425516943b99.csv
3952;2019-05-27;1;63.35;0; ; ;liquidacoes_3e143790-4943-4ac5-a5da-1ab5e3a596bf.csv
2472;2019-03-27;1;1276;0; ; ;liquidacoes_3e194dda-31b6-4049-ba41-87f780d5d5da.csv
340;2019-02-04;1;13185.98;0; ; ;liquidacoes_3e24c63b-25e2-4058-943f-0a88332f5acb.csv
10650;2019-11-29;1;72632.58;0; ; ;liquidacoes_3e29e95c-93cb-446e-94d0-f439ec6c7691.csv
6927;2019-07-26;1;892.33;0; ; ;liquidacoes_3e3bab35-f990-4a6b-b167-a6ac153fd14d.csv
10846;2019-12-05;1;19801;0; ; ;liquidacoes_3e479d43-46cd-48ae-860f-dffdcbaff92f.csv
5774;2019-12-03;1;138.6;0; ; ;liquidacoes_3e48a0d8-0d47-4a42-a463-266a58cc10aa.csv
100;2019-06-27;1;7206.75;0; ; ;liquidacoes_3e48b210-da24-47e6-bafc-ab59a08e452a.csv
3768;2019-08-27;1;10943.34;0; ; ;liquidacoes_3e494819-a586-4349-a647-47c88ba070a2.csv
6960;2019-08-12;1;7425;0; ; ;liquidacoes_3e546b63-7c68-4a43-9bbe-8ed5c35712dc.csv
10909;2019-11-11;1;7425;0; ; ;liquidacoes_3e546b63-7c68-4a43-9bbe-8ed5c35712dc.csv
4972;2019-10-22;1;867.75;0; ; ;liquidacoes_3e577060-7c28-485d-8899-87cc40b5abaa.csv
4089;2019-05-27;1;10900.91;0; ; ;liquidacoes_3e5890e2-a848-4f96-b85e-9c8ede7560bf.csv
9368;2019-10-29;1;13417.34;0; ; ;liquidacoes_3e5bd200-348e-43a3-b06c-560ee91d08ee.csv
10871;2019-11-29;1;13417.33;0; ; ;liquidacoes_3e5bd200-348e-43a3-b06c-560ee91d08ee.csv
1515;2019-11-29;1;2703.29;0; ; ;liquidacoes_3e6149c6-49fb-4f94-9078-c89d63523fc8.csv
1907;2019-05-13;1;10516;0; ; ;liquidacoes_3e6264fa-6f0d-44c8-9c75-16e482e1fdc4.csv
5378;2019-11-25;1;1426.12;0; ; ;liquidacoes_3e67c306-7edf-4485-9900-015ead20a58a.csv
4727;2019-05-31;1;448.11;0; ; ;liquidacoes_3e709e25-48e3-4a07-a28d-d1cde76a87fe.csv
6089;2019-12-30;1;6556.64;0; ;retencoesLiquidacao_c1981f3b-c8ba-425a-b102-e9d2ce3705e0.csv;liquidacoes_3e7f275a-805c-4a8d-b960-a6b262d1395d.csv
11298;2019-11-29;1;4662.5;0; ; ;liquidacoes_3e7f2e9d-bf4c-4669-9b13-c1cd3a2cbc14.csv
11622;2019-12-19;1;162997.84;0; ;retencoesLiquidacao_c740c6f9-79a9-47e4-8f50-c80efbb5d10d.csv;liquidacoes_3e84252e-09b4-4ed7-9e32-ddcd8384d0b8.csv
1669;2019-03-12;1;900;0; ; ;liquidacoes_3e8722e0-8045-426a-8c92-6b13fc228436.csv
9598;2019-10-31;1;1259.89;0; ; ;liquidacoes_3e89a5d9-895d-464a-bd90-9b26365e8064.csv
2685;2019-03-28;1;962.37;0; ; ;liquidacoes_3e9ef353-4b07-46f5-8bfa-f6fc95f45415.csv
2686;2019-04-02;1;309.02;0; ; ;liquidacoes_3e9ef353-4b07-46f5-8bfa-f6fc95f45415.csv
2980;2019-04-22;1;5124.38;0; ; ;liquidacoes_3e9ef353-4b07-46f5-8bfa-f6fc95f45415.csv
609;2019-01-31;1;3493;0; ;retencoesLiquidacao_d9935b82-1e6a-46d3-837b-05f21fe5ae6d.csv;liquidacoes_3eb0eb68-4c9a-49a2-9993-d8d90debd0c1.csv
239;2019-01-28;1;2378.39;0; ; ;liquidacoes_3eb346c5-e2d4-4fda-b5df-88ef0181b59c.csv
801;2019-02-28;1;25189.7;0; ; ;liquidacoes_3eb7a070-9aaf-4024-b725-9b6b7cf5807e.csv
5941;2019-07-16;1;400.48;0; ; ;liquidacoes_3eb7ebd4-9b52-4737-93b5-76cee4e2ab2b.csv
10320;2019-11-22;1;104.13;0; ; ;liquidacoes_3eba58ae-67ab-4c14-9d21-9d5f71f6e21d.csv
437;2019-04-22;1;327.04;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
439;2019-04-15;1;291.04;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
442;2019-04-08;1;309.04;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
444;2019-04-03;1;309.04;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
446;2019-04-30;1;270.56;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
492;2019-05-07;1;270.56;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
591;2019-05-13;1;270.56;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
592;2019-05-27;1;270.56;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
593;2019-05-20;1;270.56;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
642;2019-06-03;1;270.56;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
644;2019-06-03;1;1000;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
662;2019-06-17;1;270.56;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
663;2019-06-10;1;270.56;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
818;2019-07-15;1;300.06;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
822;2019-07-02;1;300.06;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
825;2019-07-01;1;285.06;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
830;2019-07-09;1;300.06;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
832;2019-07-09;1;3150.4;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
995;2019-08-12;1;308.8;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
996;2019-08-08;1;308.8;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
999;2019-07-26;1;328.06;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
1022;2019-07-22;1;300.06;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
1081;2019-08-26;1;3607.04;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
1082;2019-08-16;1;303;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
1085;2019-08-16;1;4017.82;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
1086;2019-08-26;1;319.88;0; ; ;liquidacoes_3ebc8d4d-08b4-4bb4-81b6-cfecd3ea1576.csv
8800;2019-10-02;1;156.88;0; ; ;liquidacoes_3ec0433e-f3ea-4f6b-bc4f-269f6e46a738.csv
8551;2019-09-26;1;22971.64;0; ; ;liquidacoes_3ec0adf6-abc4-49a1-8b91-3fd57a94522d.csv
7118;2019-08-20;1;341.94;0; ; ;liquidacoes_3ec73802-fef8-4688-963c-15d663ace2cf.csv
6612;2019-08-09;1;122824.96;0; ; ;liquidacoes_3ec78abb-a615-48af-8de8-da45c3d85745.csv
2176;2019-03-22;1;82428.77;0; ;retencoesLiquidacao_0a6afbb8-d246-48fc-a90a-d2a132f1feae.csv;liquidacoes_3ecb4c60-1db4-4cda-a41b-94e44cd7298f.csv
4534;2019-06-06;1;14850;0; ; ;liquidacoes_3ecc98ca-64e8-41de-82d4-73a397cb71a0.csv
1888;2019-03-18;1;441;0; ; ;liquidacoes_3ed935da-354f-4bb9-87bd-4dd60b90b56c.csv
11578;2019-12-19;1;960000;0; ;retencoesLiquidacao_b5739638-4556-471d-bd6e-65265b9cbc5f.csv;liquidacoes_3edb909d-4a13-4a24-a361-6782a952fb2c.csv
10230;2019-11-19;1;512.91;0; ; ;liquidacoes_3ee0a126-3fa4-4397-ad27-a79239a8122a.csv
1059;2019-02-22;1;6510.61;0; ; ;liquidacoes_3ee2077d-f8bc-4e21-89bf-71c08416507d.csv
10158;2019-11-25;1;31430.86;0; ; ;liquidacoes_3ee4301c-b916-41a3-b16d-cc9ffcae9be2.csv
10170;2019-11-22;1;1214.91;0; ; ;liquidacoes_3eebcffe-d2ba-4fab-a27b-44ad8e000127.csv
1963;2019-03-20;1;1588.2;0; ; ;liquidacoes_3f011dee-f22c-41b7-93d8-fc0bcb3b2548.csv
2070;2019-03-21;1;25150.64;0; ; ;liquidacoes_3f07bfc4-62e9-4d0f-98d1-f9d387eca944.csv
4208;2019-05-28;1;106135.85;0; ;retencoesLiquidacao_33182f38-bee0-4695-961c-f42ea16db3b9.csv;liquidacoes_3f0d3f85-d403-48c6-a5f7-30533087da2d.csv
34;2019-03-22;1;18874.83;0; ;retencoesLiquidacao_f24bce4c-dccd-412c-b076-94d11c096917.csv;liquidacoes_3f0de8f6-db2f-4151-85e6-9a8d1f201898.csv
5479;2019-12-02;1;946.3;0; ; ;liquidacoes_3f165e8d-06bb-41b5-8487-9a32daea409f.csv
3625;2019-05-13;1;950;0; ; ;liquidacoes_3f19e0c4-2207-4619-a5e8-d2e6377ed16d.csv
3688;2019-05-15;1;750;0; ; ;liquidacoes_3f19e0c4-2207-4619-a5e8-d2e6377ed16d.csv
4532;2019-06-06;1;3356;0; ; ;liquidacoes_3f19e0c4-2207-4619-a5e8-d2e6377ed16d.csv
5805;2019-07-15;1;5301;0; ; ;liquidacoes_3f19e0c4-2207-4619-a5e8-d2e6377ed16d.csv
137;2019-01-24;1;4134.97;0; ; ;liquidacoes_3f20f69b-3d96-4d68-b770-c6c3b9da101b.csv
3044;2019-04-29;1;477000;0; ; ;liquidacoes_3f357fac-7f72-4d3e-bcde-fd1084792b55.csv
233;2019-01-23;1;68850;0; ;retencoesLiquidacao_448e05d4-cf49-474f-aff0-2fcfd40578ac.csv;liquidacoes_3f36005d-237d-4a50-9a78-b6056930f5d3.csv
4051;2019-09-10;1;4521.5;0; ; ;liquidacoes_3f367fa9-7365-41e5-a494-c38f202832b2.csv
4478;2019-10-01;1;289;0; ; ;liquidacoes_3f367fa9-7365-41e5-a494-c38f202832b2.csv
213;2019-03-13;1;40000;0;anulacoesLiquidacao_cd9cc687-e60d-4953-9d4b-a34b4662213a.csv; ;liquidacoes_3f392325-4300-43bf-bc8b-efb0c86b9342.csv
153;2019-02-22;1;22639.8;0; ;retencoesLiquidacao_18908533-e7a9-4166-973e-3cb70ca3f0be.csv;liquidacoes_3f39d791-78c4-4274-a141-24b482a10844.csv
5005;2019-10-28;1;72;0; ;retencoesLiquidacao_bec0f599-b378-4742-9c96-f5b72580490c.csv;liquidacoes_3f3ef829-8073-42ad-af05-9f1f78312fab.csv
295;2019-03-19;1;79.79;0; ; ;liquidacoes_3f49083a-b441-45ed-a3d0-c4baee55006e.csv
3449;2019-07-26;1;2294.25;0; ;retencoesLiquidacao_be108dce-2eab-4635-b7ee-394e4f6ed972.csv;liquidacoes_3f4c5fdd-8bb4-452c-aa21-42aea37a9815.csv
7222;2019-08-22;1;4242.26;0; ; ;liquidacoes_3f538b7a-1f6d-4182-8d42-1f5cd1985bb8.csv
8253;2019-09-06;1;316.35;0; ;retencoesLiquidacao_b9eb0b51-8fc3-4b0a-aba2-12a126c03ebd.csv;liquidacoes_3f5b905f-262b-455b-9d3f-87e18ff822ef.csv
578;2019-01-31;1;45.64;0; ; ;liquidacoes_3f5bcdd4-0028-4ad1-8b14-88f58a96e547.csv
1540;2019-04-17;1;5127.42;0; ;retencoesLiquidacao_031399dd-3c90-4906-acf5-fe24668d4cbb.csv;liquidacoes_3f5d259a-73fd-437f-aa27-35740423b494.csv
816;2019-02-27;1;864;0; ; ;liquidacoes_3f5f2153-36a4-4eb9-9806-38961f15f80c.csv
1666;2019-04-23;1;195;0; ; ;liquidacoes_3f5f2153-36a4-4eb9-9806-38961f15f80c.csv
11669;2019-12-31;1;891665.37;0; ; ;liquidacoes_3f64cf04-d2d9-4ebb-9b5b-46ef84362e69.csv
1256;2019-03-29;1;107.48;0; ; ;liquidacoes_3f7088db-1e3c-4377-97a8-988ef439fa55.csv
11477;2019-11-29;1;46500.89;0; ; ;liquidacoes_3f7f7079-29a4-4824-8317-082ed69573b4.csv
936;2019-03-25;1;8967.17;0; ; ;liquidacoes_3f88e5e2-2b09-4c52-868f-6d0c5c85429d.csv
4679;2019-10-21;1;15750;0; ; ;liquidacoes_3f89a94b-afbc-4821-839e-3dc4b9510d74.csv
1079;2019-02-22;1;170.97;0; ; ;liquidacoes_3f8bb131-797a-4f8e-b1ac-8227f43b5962.csv
133;2019-01-15;1;328.5;0; ; ;liquidacoes_3f901731-377f-4569-b083-f749e0332fb0.csv
147;2019-01-11;1;2975;0; ; ;liquidacoes_3f91fd81-534f-4fbe-949a-5b6fdd2e448f.csv
6742;2019-07-31;1;52894.51;0; ; ;liquidacoes_3f999a1d-424b-470e-8291-d6aeaae12b1a.csv
3654;2019-08-23;1;3329.9;0; ;retencoesLiquidacao_ea371637-baf2-494a-95ed-2735ad737b23.csv;liquidacoes_3f9adee1-dbee-46ea-86d9-0f0a9aa7e964.csv
2304;2019-03-20;1;27366.3;0; ; ;liquidacoes_3fa01637-925a-48f4-917f-4f51fc610ff5.csv
9297;2019-09-30;1;30791.69;0; ; ;liquidacoes_3fac2437-41ab-46fd-976f-1e26aa4c88b4.csv
4322;2019-05-28;1;12660.4;0; ; ;liquidacoes_3facdba0-7da1-4d68-b814-92d9aabffbf0.csv
2683;2019-06-28;1;13414.77;0; ; ;liquidacoes_3fb97190-ae41-45ce-8c5f-bc4685316cf5.csv
11520;2019-12-17;1;79.79;0; ; ;liquidacoes_3fbb223a-664b-45ae-9186-9f279f1ee94a.csv
8486;2019-09-26;1;7286.42;0; ;retencoesLiquidacao_53797eec-14aa-496f-a0d1-a1d668632138.csv;liquidacoes_3fc82b68-a9ac-4abf-8c4c-c8b112585f53.csv
3492;2019-05-10;1;1000;0; ; ;liquidacoes_3fc848da-aa33-4606-8f5f-f80e4d9e76f1.csv
448;2019-01-28;1;37382.8;0; ;retencoesLiquidacao_d966b429-9571-484c-9d25-d92ad0efb6e8.csv;liquidacoes_3fc9bef9-59a4-4322-b7c1-6c30b463921c.csv
5209;2019-11-14;1;234.78;0; ; ;liquidacoes_3fcbc37c-665e-466d-9a51-db68a2e4d86d.csv
1078;2019-02-22;1;170.97;0; ; ;liquidacoes_3fcde07d-26a1-4dda-8197-95d9cd55016c.csv
3224;2019-07-31;1;3305.74;0; ; ;liquidacoes_3fd08811-c2ae-49f4-9a37-dd5df49579a4.csv
2844;2019-04-12;1;1903.82;0; ; ;liquidacoes_3fd87b20-dbd3-49d4-b357-580539036416.csv
9588;2019-10-29;1;2012.5;0; ; ;liquidacoes_3fd8dae1-98a3-4afa-a2be-0e327ff1d935.csv
1354;2019-04-12;1;19680;0; ; ;liquidacoes_3fdaee2f-e2a1-47a4-aa20-d2778b9c7a58.csv
2793;2019-06-24;1;2853;0; ; ;liquidacoes_3fdc24f1-747d-40fb-8e57-578a5d67cdcf.csv
5473;2019-11-26;1;8760;0; ; ;liquidacoes_3fe0fa83-4683-47a6-aaec-5792d7a4dcbc.csv
1141;2019-03-28;1;1503.54;0; ;retencoesLiquidacao_1e36f421-6be8-46e5-8258-97de232056f6.csv;liquidacoes_3fe4c7f1-c701-4325-a841-6a649b483f56.csv
4225;2019-05-28;1;168339.76;0; ;retencoesLiquidacao_2457f831-3d82-424b-aaaa-46f2663feed9.csv;liquidacoes_3fe74bcb-b423-40e9-8a99-d835b0215167.csv
2618;2019-03-29;1;1195.3;0; ; ;liquidacoes_3fe95420-d391-4bec-81a8-22efd2051d86.csv
1896;2019-03-20;1;511.75;0; ; ;liquidacoes_4004471a-4119-45b2-af65-d10b2b6946c1.csv
5210;2019-11-18;1;85.96;0; ; ;liquidacoes_400708b2-2f84-485d-bc5b-7c6cfcf0e7fd.csv
7920;2019-08-30;1;6489.67;0; ; ;liquidacoes_4007ab0e-1241-42c8-8725-6471013fe6f5.csv
3638;2019-04-30;1;2495;0; ;retencoesLiquidacao_c69cb24b-d9b1-43f3-b5c7-39a7dd84b58a.csv;liquidacoes_4007eb76-06c6-465e-806a-a64fb5a0bbd9.csv
9672;2019-10-23;1;6963.15;0; ; ;liquidacoes_400d5d8d-9de2-479c-b116-f0763c9c2b46.csv
2929;2019-07-10;1;632.2;0; ; ;liquidacoes_40100e1f-5f98-4262-a16e-1e1958a96526.csv
5904;2019-12-11;1;48533.72;0; ;retencoesLiquidacao_f0d90d4e-7385-41e1-b85d-95af2d334908.csv;liquidacoes_4011610a-0fa6-421b-b6b3-0ed7c7a30e44.csv
7575;2019-08-29;1;104.13;0;anulacoesLiquidacao_ed94b5fc-a307-4117-a284-4c18b7c620ad.csv; ;liquidacoes_40117764-6565-45a8-b03b-36e52de40765.csv
2441;2019-06-13;1;14956.2;0; ; ;liquidacoes_40155fdc-f3f5-4bbf-b114-b9fa0980a7c1.csv
2654;2019-04-10;1;3285;0; ; ;liquidacoes_4016f314-3d90-4cca-9056-5dc587edfa42.csv
804;2019-02-28;1;0.94;0; ; ;liquidacoes_401b9f8e-e087-477c-824e-4091a9688416.csv
1100;2019-03-25;1;104.13;0; ; ;liquidacoes_401ed853-67ce-4aeb-bce3-c9ed400a3ac7.csv
8289;2019-09-12;1;17885.76;0; ; ;liquidacoes_40200806-7369-4c59-bc69-e110cdd136fa.csv
3600;2019-08-06;1;13720.65;0; ; ;liquidacoes_4022f43b-f069-4a0f-ae88-450660ab8b5c.csv
2528;2019-03-29;1;922.57;0; ; ;liquidacoes_4026f534-edae-41b0-b765-349e1cbdf299.csv
1174;2019-03-29;1;906;0; ; ;liquidacoes_402e471f-37fa-4e95-96df-f63cfa332460.csv
6923;2019-07-31;1;47169.37;0; ; ;liquidacoes_402f533e-7c6a-4971-83c8-d8f61a3a0089.csv
2182;2019-05-31;1;7960.78;0; ; ;liquidacoes_40377a52-7d06-457e-bc07-c2b96855c3b9.csv
2671;2019-03-27;1;68181.23;0; ; ;liquidacoes_4038d72b-6d60-4d8e-b5dc-a87fa3c243b5.csv
4592;2019-10-10;1;79.79;0; ; ;liquidacoes_4038da34-b65a-422a-8adb-5570a7a5c5d7.csv
5452;2019-11-29;1;2967.05;0; ; ;liquidacoes_4044d1cd-4bef-4485-9fd8-79b6667cbcf5.csv
7262;2019-08-15;1;23027.41;0; ; ;liquidacoes_40466062-ea03-4f54-889c-fa7e2d274e32.csv
2268;2019-04-03;1;559;0; ; ;liquidacoes_4054670d-e120-4f7e-b6e7-4e526926bd1a.csv
1428;2019-04-16;1;640;0; ; ;liquidacoes_40553db1-b6e9-4b2c-9072-65b5e663af2b.csv
2576;2019-06-28;1;254.55;0; ;retencoesLiquidacao_2cf5ae4e-9156-45f6-8d24-e7115c536744.csv;liquidacoes_40581e01-db09-4208-b77a-f65b03c9ae36.csv
10391;2019-11-25;1;5353.62;0; ; ;liquidacoes_405b23a8-3e52-44cf-8672-8c69151f5d17.csv
1052;2019-01-31;1;882.3;0;anulacoesLiquidacao_e0df5761-5e52-4a84-a92b-afbee59dc2d6.csv; ;liquidacoes_405d4476-a9ae-4cb1-9212-7a8e57dcb0ee.csv
