descricao;id;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
JUNTA ESFÃRICA 225619A1;0;4;DESCLASSIFICADO; ;57;14.25;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
COIFA DE BORRACHA 336467A1;0;4;DESCLASSIFICADO; ;114;28.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TUBO INJETOR 71102606;0;2;DESCLASSIFICADO; ;133;66.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TUBO INJETOR 75312937;0;2;DESCLASSIFICADO; ;133;66.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TUBO INJETOR 75312721;0;2;DESCLASSIFICADO; ;133;66.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TUBO INJETOR 75312939;0;2;DESCLASSIFICADO; ;133;66.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TUBO INJETOR 75312940;0;2;DESCLASSIFICADO; ;133;66.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TUBO INJETOR 75312941;0;2;DESCLASSIFICADO; ;133;66.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CHICOTE 75312724;0;2;DESCLASSIFICADO; ;361;180.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TURBINA 75312734;0;2;DESCLASSIFICADO; ;4845;2422.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PRISIONEIRO 75286637;0;16;DESCLASSIFICADO; ;136.8;8.55;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
JUNTA 75287942;0;4;DESCLASSIFICADO; ;152;38;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TUBO 408195A1;0;2;DESCLASSIFICADO; ;418;209;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CARCAÃA 71102615;0;2;DESCLASSIFICADO; ;684;342;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CREMALHEIRA 75208365;0;2;DESCLASSIFICADO; ;437;218.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PLACA FREIO 87457085;0;4;DESCLASSIFICADO; ;1406;351.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PLACA FREIO 87457087;0;4;DESCLASSIFICADO; ;1406;351.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ANEL ORING 148964A1;0;12;DESCLASSIFICADO; ;57;4.75;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ANEL ORING 148965A1;0;12;DESCLASSIFICADO; ;57;4.75;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ANEL ORING 148960A1;0;12;DESCLASSIFICADO; ;22.8;1.9;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
JUNTA J930906;0;6;DESCLASSIFICADO; ;114;19;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ANEL  71100640;0;12;DESCLASSIFICADO; ;68.4;5.7;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CORREIA J935010;0;6;DESCLASSIFICADO; ;849.3;141.55;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
VALVULA A184939;0;2;DESCLASSIFICADO; ;133;66.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
VALVULA TERMOSTATICA L126191;0;2;DESCLASSIFICADO; ;817;408.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
SILENCIOSO 388283A1;0;2;DESCLASSIFICADO; ;1368;684;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
BOMBA DAGUA J286278;0;3;DESCLASSIFICADO; ;912;304;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
COXIM 76082156;0;4;DESCLASSIFICADO; ;684;171;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
SOLENÃIDE87453558;0;2;DESCLASSIFICADO; ;2432;1216;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
RETENTOR 76084380;0;4;DESCLASSIFICADO; ;399;99.75;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CAIXA DE DIREÃÃO 87405609;0;1;DESCLASSIFICADO; ;5538.5;5538.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
MOTOR DO VENTILADOR 87426773;0;2;DESCLASSIFICADO; ;3990;1995;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TENSOR DA CORREIA 87326910;0;2;DESCLASSIFICADO; ;1254;627;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CRUZETA 233094A1;0;4;DESCLASSIFICADO; ;418;104.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
SENSOR 75243579;0;2;DESCLASSIFICADO; ;1539;769.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
SENSOR 87457220;0;2;DESCLASSIFICADO; ;1425;712.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
BOMBA DE FREIO 75266621;0;2;DESCLASSIFICADO; ;1501;750.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
FLANGE 356192A1;0;2;DESCLASSIFICADO; ;1026;513;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
BATENTE 364193A1;0;4;DESCLASSIFICADO; ;494;123.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO 87401084;0;2;DESCLASSIFICADO; ;589;294.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ROLAMENTO 391276A1;0;4;DESCLASSIFICADO; ;494;123.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
VALVULA 379139A1;0;2;DESCLASSIFICADO; ;1881;940.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
SOLENÃIDE 8604535;0;2;DESCLASSIFICADO; ;2090;1045;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
COIFA DE BORRACHA 410565A1;0;2;DESCLASSIFICADO; ;1691;845.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CHICOTE ELÃTRICO 87459613;0;1;DESCLASSIFICADO; ;2565;2565;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
FAROL 75249994;0;4;DESCLASSIFICADO; ;722;180.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
VIDRO 367889A1;0;1;DESCLASSIFICADO; ;1064;1064;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
VIDRO 198053A1;0;1;DESCLASSIFICADO; ;845.5;845.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
VIDRO 198052C1;0;1;DESCLASSIFICADO; ;693.5;693.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CRUZETA 87457065;0;4;DESCLASSIFICADO; ;1786;446.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
DISCO  148962A1;0;12;DESCLASSIFICADO; ;1938;161.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
DISCO 148963A1;0;12;DESCLASSIFICADO; ;1026;85.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
SENSOR FREIO 75243579;0;2;DESCLASSIFICADO; ;1691;845.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
COROA E PINHÃO 70457000;0;2;DESCLASSIFICADO; ;6270;3135;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
VALVULA 8605073;0;2;DESCLASSIFICADO; ;2964;1482;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ANEL ORING 8603386;0;8;DESCLASSIFICADO; ;114;14.25;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
RETENTOR 8603391;0;8;DESCLASSIFICADO; ;1216;152;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
DISCO 8603328;0;2;DESCLASSIFICADO; ;779;389.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ROLAMENTO 148941A1;0;8;DESCLASSIFICADO; ;2736;342;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PARAFUSO 75287967;0;18;DESCLASSIFICADO; ;34.2;1.9;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
BOMBA DE ÃLEO 75312745;0;2;DESCLASSIFICADO; ;836;418;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
JUNTA CABEÃOTE J283570;0;2;DESCLASSIFICADO; ;627;313.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
VOLANTE MOTOR J917039;0;1;DESCLASSIFICADO; ;798;798;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
COLETOR ESCAPE 75287973;0;1;DESCLASSIFICADO; ;845.5;845.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
RADIADOR DAGUA 347611A3;0;1;DESCLASSIFICADO; ;3505.5;3505.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ROLAMENTO 8604678;0;4;DESCLASSIFICADO; ;190;47.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
DISCO SINTERIZADO 75311477;0;50;DESCLASSIFICADO; ;1900;38;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
DISCO DE AÃO 75311476;0;36;DESCLASSIFICADO; ;855;23.75;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PLACA DE ENCOSTO 75311475;0;6;DESCLASSIFICADO; ;684;114;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
EIXO TOMADA DE FORÃA 8603655;0;2;DESCLASSIFICADO; ;2204;1102;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ROLAMENTO 8603390;0;4;DESCLASSIFICADO; ;570;142.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PARAFUSO 627-10030;0;16;DESCLASSIFICADO; ;28.96;1.81;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
EIXO CARDÃ 874450960;0;2;DESCLASSIFICADO; ;2432;1216;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ENGRENAGEM 87457084;0;4;DESCLASSIFICADO; ;2394;598.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
RETENTOR 87457081;0;4;DESCLASSIFICADO; ;1102;275.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CUBO DE RODA 148945A1;0;2;DESCLASSIFICADO; ;2945;1472.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
BUCHA 141005A1;0;4;DESCLASSIFICADO; ;171;42.75;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
JG REPARO 1542874C1;0;4;DESCLASSIFICADO; ;494;123.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ANEL 349519A1;0;4;DESCLASSIFICADO; ;456;114;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO 356201A1;0;2;DESCLASSIFICADO; ;532;266;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CALÃO 356191A1;0;16;DESCLASSIFICADO; ;380;23.75;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
BUCHA 7102781;0;4;DESCLASSIFICADO; ;855;213.75;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PARAFUSO 827-12060;0;8;DESCLASSIFICADO; ;152;19;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TUBO 86983366;0;2;DESCLASSIFICADO; ;399;199.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO 86993022;0;2;DESCLASSIFICADO; ;722;361;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO 86993024;0;2;DESCLASSIFICADO; ;1045;522.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO 86993027;0;2;DESCLASSIFICADO; ;703;351.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
BUCHA 87613430;0;4;DESCLASSIFICADO; ;684;171;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
BUCHA 379091A2;0;4;DESCLASSIFICADO; ;418;104.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
SOLENÃIDE 8604542;0;2;DESCLASSIFICADO; ;855;427.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
INTERRUPTOR 1546497C1;0;2;DESCLASSIFICADO; ;1330;665;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
JG REPARO 360982A1;0;6;DESCLASSIFICADO; ;507.3;84.55;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
JG REPARO 87434293;0;4;DESCLASSIFICADO; ;608;152;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
JG REPARO 381101A1;0;4;DESCLASSIFICADO; ;342;85.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CILINDRO DIREÃÃO 87405377;0;2;DESCLASSIFICADO; ;3439;1719.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
HASTE CILINDRO CAÃAMBA 339520A1;0;2;DESCLASSIFICADO; ;1292;646;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
EMBOLO CILINDRO CAÃAMBA 339508A1;0;2;DESCLASSIFICADO; ;361;180.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TUBO CILINDRO CAÃAMBA 339525A1;0;1;DESCLASSIFICADO; ;1210;1210;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TUBO CILINDRO LEVANTE 394357A1;0;1;DESCLASSIFICADO; ;1102;1102;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
HASTE CILINDRO LEVANTE 340921A1;0;2;DESCLASSIFICADO; ;1387;693.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
EMBOLO CILINDRO LEVANTE 341968A1;0;2;DESCLASSIFICADO; ;323;161.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TAMPA DO CILINDRO 336378A1;0;2;DESCLASSIFICADO; ;247;123.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ARO 87460448;0;2;DESCLASSIFICADO; ;4484;2242;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
BUCHA 87457102;0;4;DESCLASSIFICADO; ;1178;294.5;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
MAO DE OBRA MECANICA;0;500;DESCLASSIFICADO; ;54150;108.3;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
LUVA CARDÃ 3319841;0;2;DESCLASSIFICADO; ;391.02;195.51;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TAMPA DA RODA 2107709;0;2;DESCLASSIFICADO; ;4189.5;2094.75;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ANEL 107348;0;4;DESCLASSIFICADO; ;37.24;9.31;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ENGRENAGEM SOLAR 121804;0;4;DESCLASSIFICADO; ;409.64;102.41;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PORCA 121013;0;2;DESCLASSIFICADO; ;167.58;83.79;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
DISCO 125435;0;4;DESCLASSIFICADO; ;1340.64;335.16;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
RETENTOR 128117;0;6;DESCLASSIFICADO; ;335.16;55.86;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CONE 672005;0;2;DESCLASSIFICADO; ;670.32;335.16;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CAPA 672004;0;2;DESCLASSIFICADO; ;391.02;195.51;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ENGRENAGEM SATELITE 124573;0;6;DESCLASSIFICADO; ;1899.24;316.54;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
EIXO 2107714;0;6;DESCLASSIFICADO; ;335.16;55.86;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PARAFUSO 2106352;0;24;DESCLASSIFICADO; ;335.28;13.97;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PONTA DE EIXO 129267;0;2;DESCLASSIFICADO; ;1768.9;884.45;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
COROA E PINHÃO EIXO DIANTEIRO 815202;0;1;DESCLASSIFICADO; ;1349.95;1349.95;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ENGRENAGEM 2107047;0;8;DESCLASSIFICADO; ;1266.16;158.27;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ENGRENAGEM 2107045;0;4;DESCLASSIFICADO; ;1228.92;307.23;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CONE 675248;0;4;DESCLASSIFICADO; ;595.84;148.96;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CAPA 675249;0;4;DESCLASSIFICADO; ;409.64;102.41;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CONE 667277;0;4;DESCLASSIFICADO; ;521.36;130.34;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CAPA 667278;0;4;DESCLASSIFICADO; ;484.12;121.03;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CONE 710288;0;2;DESCLASSIFICADO; ;204.82;102.41;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CAPA 675257;0;2;DESCLASSIFICADO; ;130.34;65.17;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ROLAMENTO PINHÃO 675536;0;2;DESCLASSIFICADO; ;391.02;195.51;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
RETENTOR 111720;0;4;DESCLASSIFICADO; ;55.88;13.97;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
COROA E PINHÃO EIXO TRASEIRO 815204;0;1;DESCLASSIFICADO; ;2374.05;2374.05;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
JG REPARO 840476;0;8;DESCLASSIFICADO; ;297.92;37.24;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PISTÃO 947935;0;16;DESCLASSIFICADO; ;744.8;46.55;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PASTILHA DE FREIO 947932;0;16;DESCLASSIFICADO; ;1191.68;74.48;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINÃA FREIO 128853;0;2;DESCLASSIFICADO; ;3612.28;1806.14;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINÃA FREIO 128852;0;2;DESCLASSIFICADO; ;3612.28;1806.14;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO 947931;0;16;DESCLASSIFICADO; ;446.88;27.93;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
FLANGE 3339207;0;2;DESCLASSIFICADO; ;391.02;195.51;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
MANCAL 3302807;0;2;DESCLASSIFICADO; ;251.38;125.69;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
cruzeta 3319843;0;8;DESCLASSIFICADO; ;819.28;102.41;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CARDÃ EIXO DIANTEIRO 3304102;0;1;DESCLASSIFICADO; ;828.59;828.59;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
RÃTULA 1573309;0;3;DESCLASSIFICADO; ;586.53;195.51;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO SUPERIOR 2529846;0;2;DESCLASSIFICADO; ;279.3;139.65;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO INFERIOR 2533549;0;2;DESCLASSIFICADO; ;633.08;316.54;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
VEDADOR 3303777;0;8;DESCLASSIFICADO; ;44.72;5.59;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO DIREÃÃO 2512050;0;8;DESCLASSIFICADO; ;335.2;41.9;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO 1509147;0;2;DESCLASSIFICADO; ;46.56;23.28;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TAMPA 1558644;0;2;DESCLASSIFICADO; ;167.58;83.79;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
RASPADOR 3303820;0;12;DESCLASSIFICADO; ;89.4;7.45;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
BUCHA 2540853;0;8;DESCLASSIFICADO; ;633.12;79.14;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
RASPADOR 3303821;0;12;DESCLASSIFICADO; ;111.72;9.31;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
BUCHA 2540854;0;8;DESCLASSIFICADO; ;737.36;92.17;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO 2555866;0;4;DESCLASSIFICADO; ;484.12;121.03;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO 2555867;0;4;DESCLASSIFICADO; ;595.84;148.96;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO 513372;0;4;DESCLASSIFICADO; ;223.44;55.86;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
PINO 2555865;0;4;DESCLASSIFICADO; ;670.32;167.58;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ESPAÃADOR 2512037;0;8;DESCLASSIFICADO; ;37.28;4.66;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
AMORTECEDOR 554686;0;8;DESCLASSIFICADO; ;111.76;13.97;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
SILENCIOSO 12705698;0;2;DESCLASSIFICADO; ;223.44;111.72;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
HELICE 900509;0;2;DESCLASSIFICADO; ;577.22;288.61;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
CAPA PEDAL 3301326;0;4;DESCLASSIFICADO; ;55.88;13.97;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
MANGUEIRA FILTRO AR 3304160;0;2;DESCLASSIFICADO; ;251.38;125.69;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
MANGUEIRA RADIADOR SUPERIOR 3301270;0;4;DESCLASSIFICADO; ;130.36;32.59;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
MANGUEIRA RADIADOR INFERIOR 3300946;0;4;DESCLASSIFICADO; ;186.2;46.55;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
COXIM 554760;0;8;DESCLASSIFICADO; ;59.6;7.45;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TAMPA RADIADOR 525318;0;4;DESCLASSIFICADO; ;37.24;9.31;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
JUNTA 234166;0;2;DESCLASSIFICADO; ;83.8;41.9;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
JUNTA 234279;0;2;DESCLASSIFICADO; ;83.8;41.9;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
BOMBA TRANSMISSÃO 237454;0;2;DESCLASSIFICADO; ;2215.78;1107.89;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ENGRENAGEM INTERMEDIARIA 236583;0;1;DESCLASSIFICADO; ;307.23;307.23;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ENGRENAGEM 236585;0;1;DESCLASSIFICADO; ;363.09;363.09;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
SUPORTE 241038;0;1;DESCLASSIFICADO; ;726.18;726.18;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ROLAMENTO 710047;0;4;DESCLASSIFICADO; ;595.84;148.96;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
IMPULSOR 235214;0;1;DESCLASSIFICADO; ;586.53;586.53;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ROLAMENTO 238885;0;6;DESCLASSIFICADO; ;279.3;46.55;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ESTATOR 239774;0;1;DESCLASSIFICADO; ;335.16;335.16;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ANEL RETENTOR 1300688;0;8;DESCLASSIFICADO; ;111.76;13.97;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TURBINA 239775;0;1;DESCLASSIFICADO; ;512.05;512.05;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
TAMPA 239576;0;1;DESCLASSIFICADO; ;456.19;456.19;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
DEFLETOR 234362;0;1;DESCLASSIFICADO; ;176.89;176.89;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ENGRENAGEM 236582;0;1;DESCLASSIFICADO; ;335.16;335.16;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
LUVA 241037;0;2;DESCLASSIFICADO; ;391.02;195.51;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ROLAMENTO 230885;0;4;DESCLASSIFICADO; ;595.84;148.96;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
ANEL VEDAÃÃO 215183;0;8;DESCLASSIFICADO; ;74.48;9.31;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
RETENTOR 231798;0;2;DESCLASSIFICADO; ;46.56;23.28;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
FLANGE 214985;0;2;DESCLASSIFICADO; ;316.54;158.27;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
DISCO 237016;0;48;DESCLASSIFICADO; ;2011.2;41.9;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
DISCO 234109;0;48;DESCLASSIFICADO; ;893.76;18.62;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
JG REPARO CONVERSOR 3320352;0;1;DESCLASSIFICADO; ;474.81;474.81;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
JG REPARO TRANSMISSÃO 3320358;0;1;DESCLASSIFICADO; ;1098.58;1098.58;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
VEDADOR 234113;0;8;DESCLASSIFICADO; ;89.36;11.17;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
VEDADOR 237032;0;8;DESCLASSIFICADO; ;111.76;13.97;itensProposta_93e0d156-798a-4647-9ae3-13c486dcd15f.csv
