ano;data;dataVencimento;itens;numero;ocorrencias;origem_arquivo
2020;2020-05-29;2021-05-29;itens_75ee3ae3-ce2a-4f9e-900b-345b3751aafc.csv;141; ;atasRegistroPrecos_d60c920a-b3ef-42ff-ad96-4bd738535735.csv
2020;2020-05-29;2021-05-29;itens_beb47486-5080-43ad-8ed6-85ed99ca176b.csv;142; ;atasRegistroPrecos_d60c920a-b3ef-42ff-ad96-4bd738535735.csv
2020;2020-05-29;2021-05-29;itens_41a8d724-52e5-46ee-9fca-7120385070f5.csv;30; ;atasRegistroPrecos_d60c920a-b3ef-42ff-ad96-4bd738535735.csv
2020;2020-02-17;2021-02-17;itens_956a890d-70db-464c-b857-7c67a830e461.csv;5; ;atasRegistroPrecos_db679e4e-c96a-411a-8f5d-ca8c18892d6d.csv
2020;2020-08-24;2021-08-24;itens_49d9087f-b6ed-4196-a501-26b7e2a22df1.csv;22; ;atasRegistroPrecos_db8d587a-57e7-4b41-93c1-a5faa4795d7f.csv
2020;2020-08-24;2021-08-24;itens_3ca5d055-f362-4dd9-bf9b-899b677f2356.csv;97; ;atasRegistroPrecos_db8d587a-57e7-4b41-93c1-a5faa4795d7f.csv
2020;2020-08-24;2021-08-24;itens_24433874-d5ad-4e4f-8ba6-ae3be79daa1b.csv;98; ;atasRegistroPrecos_db8d587a-57e7-4b41-93c1-a5faa4795d7f.csv
2020;2020-08-24;2021-08-24;itens_d478ba19-5d83-4c95-a63f-c0276d0e6487.csv;99; ;atasRegistroPrecos_db8d587a-57e7-4b41-93c1-a5faa4795d7f.csv
2020;2020-08-04;2021-08-04;itens_7442481c-9d42-4e86-8a44-8dbcf62aadfc.csv;96; ;atasRegistroPrecos_de23a204-0316-4b94-bf1f-73980319df8c.csv
2020;2020-08-04;2021-08-04;itens_6f3b5058-d7a1-4d1c-821e-94ee9541e0b8.csv;19; ;atasRegistroPrecos_de23a204-0316-4b94-bf1f-73980319df8c.csv
2020;2020-05-21;2021-05-21;itens_75cea1fd-62a0-4d60-ba0b-17396a80e025.csv;10; ;atasRegistroPrecos_de942938-8df4-455a-8953-680bdb2c6155.csv
2021;2021-01-20;2022-01-20;itens_d24c3db6-b7c1-43fa-bf13-4d13b3fb2811.csv;64; ;atasRegistroPrecos_dfa36ad5-90a3-4a68-85a5-8a1517c2c5c5.csv
